bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|-1.0,599,2,,0.3,,11.1,75.9,X
稍重|0.0,1853,58,,3.1,,84.8,81.5,O
稍重|0.1,90,4,,4.4,,109.2,47.1,X
稍重|0.2,108,6,,5.6,,49.3,57.4,X
稍重|0.3,88,5,,5.7,,96.0,66.8,X
稍重|0.4,92,2,,2.2,,113.2,123.4,O
稍重|0.5,79,4,,5.1,,57.3,80.0,O
稍重|0.6,93,3,,3.2,,54.7,68.9,X
稍重|0.7,82,5,,6.1,,78.6,118.3,O
稍重|0.8,86,7,,8.1,,77.1,70.1,X
稍重|0.9,100,6,,6.0,,41.4,44.4,X
稍重|1.0,99,5,,5.1,,118.0,81.7,O
稍重|1.1,101,6,,5.9,,40.4,49.9,X
稍重|1.2,106,12,,11.3,,216.0,138.6,O
稍重|1.3,106,7,,6.6,,63.3,89.3,O
稍重|1.4,109,10,,9.2,,89.3,62.5,X
稍重|1.5,111,14,,12.6,,185.5,88.6,O
稍重|1.6,116,9,,7.8,,95.3,83.4,O
稍重|1.7,110,13,,11.8,,107.4,88.7,O
稍重|1.8,119,10,,8.4,,56.9,81.0,O
稍重|1.9,110,8,,7.3,,67.7,74.7,X
稍重|2.0,103,11,,10.7,,56.9,57.1,X
稍重|2.1,93,12,,12.9,,83.7,69.4,X
稍重|2.2,88,13,,14.8,,104.5,74.9,X
稍重|2.3,104,17,,16.3,,75.7,97.7,O
稍重|2.4,124,20,,16.1,,82.4,78.3,X
稍重|2.5,97,12,,12.4,,49.7,76.1,X
稍重|2.6,79,11,,13.9,,95.0,69.6,X
稍重|2.7,84,23,,27.4,,111.4,88.6,O
稍重|2.8,99,15,,15.2,,56.1,85.5,O
稍重|2.9,86,16,,18.6,,117.7,89.0,O
稍重|3.0,100,14,,14.0,,57.7,74.8,X
稍重|3.1,94,24,,25.5,,79.3,74.1,X
稍重|3.2,85,13,,15.3,,53.9,81.6,O
稍重|3.3,67,9,,13.4,,33.1,78.3,X
稍重|3.4,70,19,,27.1,,95.1,84.2,O
稍重|3.5,63,12,,19.0,,64.1,75.9,X
稍重|3.6,68,16,,23.5,,71.5,67.5,X
稍重|3.7,60,11,,18.3,,50.4,77.3,X
稍重|3.8,57,21,,36.8,,93.7,88.7,O
稍重|3.9,39,9,,23.1,,88.1,73.8,X
稍重|4.1,33,13,,39.4,,69.5,63.1,X
良|-1.0,2223,53,,2.4,,86.0,77.4,X
良|0.0,6858,205,,3.0,,76.6,77.9,X
良|0.1,317,20,,6.3,,127.1,91.5,O
良|0.2,306,17,,5.6,,73.2,60.6,X
良|0.3,344,18,,5.2,,114.8,103.5,O
良|0.4,329,16,,4.9,,100.3,65.5,X
良|0.5,286,10,,3.5,,38.1,54.0,X
良|0.6,282,25,,8.9,,168.8,80.0,O
良|0.7,306,16,,5.2,,69.7,71.4,X
良|0.8,329,27,,8.2,,143.0,85.5,O
良|0.9,307,25,,8.1,,112.4,84.5,O
良|1.0,328,24,,7.3,,106.1,87.3,O
良|1.1,374,20,,5.3,,50.9,76.7,X
良|1.2,383,20,,5.2,,73.4,71.7,X
良|1.3,393,31,,7.9,,107.0,110.5,O
良|1.4,389,27,,6.9,,57.6,76.0,X
良|1.5,414,27,,6.5,,60.3,63.2,X
良|1.6,455,43,,9.5,,95.0,89.7,O
良|1.7,414,35,,8.5,,66.3,69.5,X
良|1.8,376,38,,10.1,,57.6,85.8,O
良|1.9,408,42,,10.3,,65.6,66.7,X
良|2.0,412,40,,9.7,,45.7,75.4,X
良|2.1,368,44,,12.0,,69.7,73.5,X
良|2.2,400,40,,10.0,,77.4,77.5,X
良|2.3,371,38,,10.2,,68.9,76.8,X
良|2.4,369,57,,15.4,,92.7,80.4,O
良|2.5,398,57,,14.3,,77.8,76.1,X
良|2.6,314,58,,18.5,,88.8,82.4,O
良|2.7,334,51,,15.3,,66.4,74.4,X
良|2.8,299,47,,15.7,,83.8,86.9,O
良|2.9,322,67,,20.8,,99.1,85.7,O
良|3.0,322,55,,17.1,,82.5,72.1,X
良|3.1,318,62,,19.5,,79.1,86.7,O
良|3.2,254,53,,20.9,,71.5,77.7,X
良|3.3,222,54,,24.3,,82.0,85.8,O
良|3.4,254,43,,16.9,,46.1,72.9,X
良|3.5,221,55,,24.9,,80.8,89.8,O
良|3.6,218,46,,21.1,,76.1,81.8,O
良|3.7,166,31,,18.7,,43.8,72.9,X
良|3.8,181,58,,32.0,,95.3,84.4,O
良|3.9,148,41,,27.7,,88.2,76.8,X
良|4.0,148,34,,23.0,,43.3,70.0,X
良|4.1,100,36,,36.0,,115.2,94.7,O
良|4.2,103,40,,38.8,,102.2,92.2,O
良|4.3,69,23,,33.3,,89.2,84.0,O
良|4.4,55,14,,25.5,,63.3,83.1,O
良|4.5,45,15,,33.3,,67.7,103.5,O
良|4.6,47,20,,42.6,,84.3,88.9,O
良|4.7,30,6,,20.0,,49.0,38.4,X
良|4.8,34,9,,26.5,,64.2,96.2,O
重以上|-1.0,581,9,,1.5,,75.8,75.7,X
重以上|0.0,1687,45,,2.7,,59.8,72.8,X
重以上|0.1,72,5,,6.9,,45.4,89.4,O
重以上|0.2,69,3,,4.3,,66.6,47.6,X
重以上|0.3,102,8,,7.8,,131.2,110.5,O
重以上|0.4,74,2,,2.7,,46.3,57.9,X
重以上|0.5,78,3,,3.8,,27.1,79.4,X
重以上|0.6,75,6,,8.0,,84.9,39.0,X
重以上|0.7,79,6,,7.6,,94.3,91.3,O
重以上|0.8,70,6,,8.6,,88.7,72.5,X
重以上|0.9,60,3,,5.0,,56.5,105.9,O
重以上|1.0,89,8,,9.0,,116.2,132.8,O
重以上|1.1,96,8,,8.3,,97.0,57.7,X
重以上|1.2,98,5,,5.1,,75.2,75.9,X
重以上|1.3,112,9,,8.0,,73.4,78.7,X
重以上|1.4,105,11,,10.5,,101.3,110.9,O
重以上|1.5,111,8,,7.2,,56.2,74.6,X
重以上|1.6,99,4,,4.0,,33.6,79.6,X
重以上|1.7,105,11,,10.5,,95.2,61.7,X
重以上|1.8,108,10,,9.3,,41.5,67.9,X
