bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,784,115,,14.7,,112.1,85.5,O
10.0,470,36,,7.7,,73.7,72.8,X
11.0,405,24,,5.9,,73.0,58.6,X
12.0,350,29,,8.3,,145.9,90.9,O
13.0,293,18,,6.1,,117.7,98.0,O
14.0,218,14,,6.4,,74.3,68.5,X
15.0,197,7,,3.6,,80.5,58.6,X
16.0,129,6,,4.7,,49.4,110.3,O
2.0,706,95,,13.5,,70.6,81.2,O
3.0,714,84,,11.8,,78.5,78.8,X
4.0,684,52,,7.6,,57.1,75.2,X
5.0,675,57,,8.4,,74.2,70.5,X
6.0,663,70,,10.6,,94.8,90.1,O
7.0,682,54,,7.9,,72.1,72.6,X
8.0,659,55,,8.3,,67.4,82.5,O
9.0,531,38,,7.2,,87.5,85.9,O
