bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,84,30,,35.7,,81.8,81.8,O
2,86,17,,19.8,,73.3,66.0,X
3,83,11,,13.3,,155.4,70.4,X
4,80,4,,5.0,,15.3,69.7,X
5,82,8,,9.8,,75.0,90.8,O
6,73,3,,4.1,,38.6,83.5,O
