bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
033,67,5,,7.5,,15.6,75.2,X
037,60,3,,5.0,,21.1,29.1,X
038,47,3,,6.4,,44.5,45.3,X
039,44,6,,13.6,,120.2,75.2,X
045,44,2,,4.5,,11.4,69.4,X
048,798,64,,8.0,,107.4,90.7,O
053,282,16,,5.7,,29.9,45.5,X
056,231,21,,9.1,,51.4,70.4,X
057,173,19,,11.0,,99.8,92.6,O
059,69,9,,13.0,,83.8,102.3,O
060,37,3,,8.1,,122.1,61.2,X
062,218,18,,8.3,,90.5,82.3,O
069,186,19,,10.2,,150.5,91.8,O
071,318,29,,9.1,,88.8,92.2,O
078,93,5,,5.4,,39.0,65.3,X
082,63,4,,6.3,,24.9,38.7,X
084,88,11,,12.5,,57.2,73.0,X
087,617,54,,8.8,,67.2,66.5,X
090,58,4,,6.9,,14.3,148.1,O
091,484,35,,7.2,,74.3,68.1,X
092,41,2,,4.9,,39.0,54.0,X
096,69,10,,14.5,,99.4,110.6,O
101,38,1,,2.6,,12.1,58.5,X
120,528,47,,8.9,,66.8,72.7,X
124,44,4,,9.1,,62.0,60.6,X
131,212,11,,5.2,,74.6,80.9,O
144,75,2,,2.7,,54.5,77.5,X
146,132,10,,7.6,,62.7,85.7,O
150,74,4,,5.4,,48.2,60.1,X
151,164,10,,6.1,,30.1,71.6,X
153,218,15,,6.9,,109.9,85.2,O
157,97,13,,13.4,,66.4,111.0,O
160,102,8,,7.8,,57.9,57.6,X
161,49,2,,4.1,,94.6,67.6,X
162,4155,350,,8.4,,80.7,79.5,X
167,141,20,,14.2,,131.4,106.9,O
171,902,73,,8.1,,81.4,72.8,X
173,230,26,,11.3,,73.0,92.8,O
182,31,3,,9.7,,299.4,106.3,O
186,30,2,,6.7,,28.0,42.5,X
189,115,6,,5.2,,57.1,84.6,O
194,183,21,,11.5,,63.0,70.3,X
198,52,2,,3.8,,2.5,106.9,O
209,126,11,,8.7,,151.9,115.0,O
215,361,48,,13.3,,83.4,83.0,O
216,285,15,,5.3,,79.5,72.8,X
234,1497,113,,7.5,,81.5,76.6,X
301,308,19,,6.2,,77.0,52.7,X
305,172,15,,8.7,,76.1,76.3,X
321,193,14,,7.3,,50.6,84.9,O
332,32,5,,15.6,,281.3,75.3,X
344,96,7,,7.3,,104.1,84.5,O
351,84,8,,9.5,,50.4,64.1,X
360,52,3,,5.8,,26.4,76.2,X
366,48,2,,4.2,,24.7,79.5,X
384,1096,87,,7.9,,68.1,66.0,X
385,344,28,,8.1,,55.8,78.1,X
395,43,5,,11.6,,36.8,85.5,O
398,91,8,,8.8,,70.8,44.5,X
420,102,6,,5.9,,162.1,86.4,O
421,254,21,,8.3,,69.5,75.7,X
422,148,11,,7.4,,48.6,83.3,O
442,190,24,,12.6,,80.6,91.1,O
443,137,16,,11.7,,65.4,69.4,X
449,507,49,,9.7,,97.6,83.7,O
450,89,6,,6.7,,169.2,174.7,O
451,515,57,,11.1,,89.2,89.7,O
452,53,1,,1.9,,3.1,16.1,X
462,86,2,,2.3,,11.3,56.1,X
465,39,3,,7.7,,13.6,93.2,O
474,154,14,,9.1,,42.7,94.5,O
488,51,8,,15.7,,76.7,78.5,X
490,41,4,,9.8,,169.3,65.4,X
491,134,5,,3.7,,55.4,53.6,X
728,144,14,,9.7,,78.8,95.5,O
729,979,55,,5.6,,47.1,74.0,X
733,90,6,,6.7,,44.3,57.8,X
734,879,64,,7.3,,77.0,74.3,X
735,90,6,,6.7,,53.3,72.0,X
792,147,12,,8.2,,60.3,39.1,X
795,215,11,,5.1,,40.7,51.8,X
796,70,8,,11.4,,96.5,120.2,O
809,1164,103,,8.8,,67.7,89.7,O
810,38,6,,15.8,,104.7,90.0,O
811,118,8,,6.8,,45.1,89.7,O
871,70,2,,2.9,,11.8,58.0,X
872,235,30,,12.8,,70.8,85.8,O
873,1144,97,,8.5,,87.4,71.7,X
874,1779,150,,8.4,,69.7,76.0,X
887,44,3,,6.8,,26.7,83.3,O
889,86,5,,5.8,,57.9,68.7,X
