bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-0.1,1693,173,,10.2,,87.4,88.6,O
-0.2,1566,150,,9.6,,98.1,80.3,O
-0.3,2304,201,,8.7,,81.2,83.8,O
-0.4,1648,130,,7.9,,92.0,80.3,O
-0.5,1306,97,,7.4,,54.3,80.8,O
-0.6,1394,110,,7.9,,73.3,67.0,X
-0.7,891,75,,8.4,,95.8,80.4,O
-0.8,640,48,,7.5,,85.9,97.3,O
-0.9,471,39,,8.3,,111.3,107.8,O
-1.0,2156,170,,7.9,,75.8,77.3,X
-1.1,244,13,,5.3,,90.9,53.2,X
-1.2,201,10,,5.0,,63.4,62.4,X
-1.3,195,13,,6.7,,84.7,78.6,X
-1.4,155,12,,7.7,,79.2,59.6,X
-1.5,81,8,,9.9,,96.4,78.9,X
-1.6,70,5,,7.1,,84.6,130.5,O
-2.0,166,11,,6.6,,49.1,73.4,X
0.0,7830,731,,9.3,,78.6,76.3,X
0.1,835,80,,9.6,,69.0,76.8,X
0.2,720,70,,9.7,,69.7,76.2,X
0.3,891,103,,11.6,,94.1,87.8,O
0.4,580,56,,9.7,,57.0,79.2,X
0.5,367,38,,10.4,,59.2,69.4,X
0.6,268,31,,11.6,,56.7,66.7,X
0.7,207,27,,13.0,,50.5,52.7,X
0.8,95,12,,12.6,,59.8,93.0,O
0.9,56,3,,5.4,,68.3,70.6,X
1.0,398,35,,8.8,,28.9,67.5,X
2.0,35,4,,11.4,,45.5,35.9,X
