bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,26523,2409,,9.1,,74.6,76.1,X
02,26382,2438,,9.2,,84.5,80.6,O
03,26193,2378,,9.1,,79.3,77.8,X
04,26384,2564,,9.7,,83.2,80.1,O
05,26275,2378,,9.1,,73.3,77.9,X
06,26254,2532,,9.6,,83.5,81.1,O
07,26149,2437,,9.3,,77.6,76.9,X
08,25803,2462,,9.5,,78.0,79.7,X
09,24709,2181,,8.8,,71.5,74.8,X
10,23605,2177,,9.2,,80.0,80.4,O
11,21754,1911,,8.8,,77.9,76.3,X
12,20133,1806,,9.0,,77.9,80.4,O
13,17735,1491,,8.4,,74.9,78.1,X
14,15736,1365,,8.7,,84.3,81.0,O
15,13213,1103,,8.3,,80.3,78.7,X
16,10457,901,,8.6,,90.3,81.7,O
17,1954,133,,6.8,,61.3,74.5,X
18,1615,114,,7.1,,79.8,80.7,O
