bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,19513,1772,,9.1,,80.0,77.9,X
100,34,1,,2.9,,14.5,56.4,X
1000,135,13,,9.6,,34.9,51.1,X
110,48,1,,2.1,,22.8,33.1,X
120,63,0,,0.0,,0.0,73.6,X
1200,112,13,,11.6,,73.9,58.5,X
130,44,0,,0.0,,0.0,81.6,O
1300,150,8,,5.3,,63.0,63.1,X
1350,184,7,,3.8,,22.6,87.6,O
150,78,4,,5.1,,149.0,83.2,O
1500,1192,100,,8.4,,89.2,74.9,X
1550,266,22,,8.3,,124.7,69.4,X
1600,69,4,,5.8,,30.8,69.1,X
180,30,2,,6.7,,84.6,54.7,X
1800,31,4,,12.9,,75.0,40.9,X
1950,30,2,,6.7,,67.2,28.0,X
20,73,2,,2.7,,86.5,69.4,X
200,1623,88,,5.4,,69.2,78.2,X
2000,47,1,,2.1,,13.1,48.9,X
2100,80,7,,8.8,,84.5,110.4,O
2200,60,1,,1.7,,7.6,6.1,X
2250,114,9,,7.9,,68.8,71.7,X
2400,561,46,,8.2,,86.6,87.4,O
2450,132,9,,6.8,,43.3,95.6,O
2500,57,2,,3.5,,33.7,108.6,O
2900,43,3,,7.0,,81.3,117.1,O
30,67,2,,3.0,,37.0,70.8,X
3200,44,3,,6.8,,122.3,75.5,X
350,31,0,,0.0,,0.0,12.0,X
3600,84,5,,6.0,,22.8,86.1,O
3650,40,1,,2.5,,8.9,13.1,X
3800,47,7,,14.9,,79.0,77.2,X
40,83,6,,7.2,,194.2,70.9,X
400,9753,933,,9.6,,80.3,76.2,X
4350,34,4,,11.8,,186.3,196.6,O
450,1057,125,,11.8,,96.1,81.7,O
50,38,2,,5.3,,55.4,106.9,O
500,184,21,,11.4,,111.0,79.0,X
560,35,0,,0.0,,0.0,80.2,O
60,115,5,,4.3,,72.5,95.5,O
600,32,2,,6.2,,51.8,146.8,O
70,67,3,,4.5,,62.1,105.7,O
700,447,16,,3.6,,72.3,98.0,O
750,354,32,,9.0,,71.1,82.4,O
80,87,3,,3.4,,63.0,73.2,X
90,90,5,,5.6,,134.5,83.6,O
900,3191,301,,9.4,,66.6,76.1,X
950,611,48,,7.9,,127.8,83.8,O
