bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|むかわ,92,7,,7.6,,61.8,64.4,X
1|千歳,717,48,,6.7,,84.6,73.8,X
1|安平,945,69,,7.3,,83.1,64.6,X
1|平取,177,13,,7.3,,162.1,80.2,O
1|新ひだか,2479,193,,7.8,,92.6,81.6,O
1|新冠,1470,93,,6.3,,60.6,76.5,X
1|日高,1793,142,,7.9,,69.9,85.8,O
1|様似,106,3,,2.8,,9.6,39.7,X
1|洞爺湖,52,1,,1.9,,131.2,110.0,O
1|浦河,2320,168,,7.2,,76.3,86.2,O
1|白老,243,12,,4.9,,34.4,57.4,X
1|米,287,26,,9.1,,102.3,83.7,O
1|青森,50,5,,10.0,,160.0,77.4,X
2|むかわ,59,5,,8.5,,105.1,32.9,X
2|千歳,359,24,,6.7,,49.4,110.1,O
2|安平,450,44,,9.8,,63.4,92.3,O
2|平取,120,6,,5.0,,24.2,76.0,X
2|新ひだか,1656,126,,7.6,,88.8,82.4,O
2|新冠,866,62,,7.2,,73.1,68.8,X
2|日高,890,64,,7.2,,84.2,76.9,X
2|様似,80,3,,3.8,,14.6,85.7,O
2|浦河,1208,78,,6.5,,77.0,68.6,X
2|白老,106,8,,7.5,,128.4,80.8,O
2|米,118,16,,13.6,,180.2,111.8,O
2|青森,45,2,,4.4,,11.7,68.4,X
3|むかわ,115,5,,4.3,,43.2,83.4,O
3|千歳,726,52,,7.2,,86.3,72.1,X
3|安平,843,63,,7.5,,64.1,65.2,X
3|平取,297,21,,7.1,,82.7,84.4,O
3|新ひだか,3281,223,,6.8,,87.8,85.0,O
3|新冠,1962,125,,6.4,,90.0,84.8,O
3|日高,2120,142,,6.7,,84.4,76.4,X
3|様似,159,6,,3.8,,22.0,84.4,O
3|洞爺湖,53,4,,7.5,,188.2,77.1,X
3|浦河,2892,210,,7.3,,89.2,79.2,X
3|白老,254,28,,11.0,,156.5,89.6,O
3|米,240,27,,11.2,,165.5,95.4,O
3|青森,93,4,,4.3,,25.6,58.2,X
4|千歳,90,6,,6.7,,59.8,55.5,X
4|安平,106,8,,7.5,,42.7,53.6,X
4|平取,50,5,,10.0,,45.8,51.7,X
4|新ひだか,420,33,,7.9,,81.7,66.1,X
4|新冠,270,18,,6.7,,75.4,67.2,X
4|日高,275,17,,6.2,,75.3,67.2,X
4|浦河,338,25,,7.4,,90.3,72.7,X
4|米,57,7,,12.3,,71.3,71.7,X
9|千歳,56,1,,1.8,,12.9,27.4,X
9|安平,83,5,,6.0,,40.5,92.6,O
9|新ひだか,216,11,,5.1,,41.4,62.9,X
9|新冠,159,7,,4.4,,22.0,80.3,O
9|日高,215,16,,7.4,,80.9,85.7,O
9|浦河,213,18,,8.5,,75.9,55.9,X
9|米,32,5,,15.6,,63.2,50.0,X
