bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1.0,1716,279,,16.3,,83.5,82.8,O
A|10.0,40,1,,2.5,,72.7,25.7,X
A|2.0,1756,348,,19.8,,96.5,80.3,O
A|3.0,1630,265,,16.3,,72.9,77.1,X
A|4.0,5007,405,,8.1,,82.6,81.5,O
A|5.0,3574,241,,6.7,,83.2,79.5,X
A|6.0,3094,169,,5.5,,87.9,82.0,O
A|7.0,982,45,,4.6,,96.7,83.8,O
A|8.0,329,14,,4.3,,47.8,67.5,X
A|9.0,90,1,,1.1,,2.0,52.4,X
B|1.0,1123,163,,14.5,,75.7,75.1,X
B|10.0,43,1,,2.3,,32.1,50.9,X
B|2.0,1111,185,,16.7,,94.0,80.3,O
B|3.0,1134,166,,14.6,,76.7,79.6,X
B|4.0,3847,267,,6.9,,77.0,74.4,X
B|5.0,2873,163,,5.7,,80.1,79.6,X
B|6.0,2523,112,,4.4,,70.2,71.2,X
B|7.0,846,50,,5.9,,111.2,82.5,O
B|8.0,238,10,,4.2,,122.1,110.1,O
B|9.0,76,3,,3.9,,42.6,93.1,O
C|1.0,1377,186,,13.5,,68.0,79.2,X
C|10.0,46,1,,2.2,,162.0,141.3,O
C|2.0,1274,187,,14.7,,73.8,80.1,O
C|3.0,1422,158,,11.1,,62.3,82.1,O
C|4.0,4515,244,,5.4,,68.0,76.6,X
C|5.0,3970,186,,4.7,,67.1,65.9,X
C|6.0,3747,143,,3.8,,68.4,77.7,X
C|7.0,1356,51,,3.8,,76.8,77.3,X
C|8.0,472,18,,3.8,,79.0,102.9,O
C|9.0,111,3,,2.7,,47.2,82.6,O
D|1.0,482,38,,7.9,,45.6,58.7,X
D|2.0,495,65,,13.1,,89.0,80.6,O
D|3.0,505,52,,10.3,,50.8,61.1,X
D|4.0,2486,98,,3.9,,49.8,71.0,X
D|5.0,2093,77,,3.7,,84.2,71.0,X
D|6.0,2097,74,,3.5,,59.9,70.4,X
D|7.0,695,19,,2.7,,82.0,84.0,O
D|8.0,210,6,,2.9,,175.7,83.2,O
D|9.0,75,1,,1.3,,22.0,35.0,X
S|1.0,2143,398,,18.6,,81.5,79.8,X
S|10.0,49,2,,4.1,,176.7,90.8,O
S|2.0,2161,510,,23.6,,89.3,88.4,O
S|3.0,2168,515,,23.8,,92.0,81.7,O
S|4.0,5107,467,,9.1,,95.7,84.2,O
S|5.0,3052,247,,8.1,,82.9,76.3,X
S|6.0,2508,164,,6.5,,89.3,80.1,O
S|7.0,845,45,,5.3,,58.8,89.6,O
S|8.0,240,12,,5.0,,102.1,96.3,O
S|9.0,96,1,,1.0,,70.7,95.9,O
