bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|1-3,9280,565,,6.1,,77.6,78.7,X
A1|10+,6288,310,,4.9,,83.9,80.2,O
A1|4-6,6941,373,,5.4,,77.9,79.3,X
A1|7-9,5812,282,,4.9,,78.5,80.0,O
A2|1-3,8219,425,,5.2,,74.0,75.5,X
A2|10+,6676,277,,4.1,,84.7,76.9,X
A2|4-6,6769,294,,4.3,,75.7,74.5,X
A2|7-9,5822,234,,4.0,,63.5,78.0,X
A3|1-3,7496,340,,4.5,,74.8,80.1,O
A3|10+,6703,219,,3.3,,72.1,79.8,X
A3|4-6,6300,292,,4.6,,71.6,76.3,X
A3|7-9,5673,243,,4.3,,79.9,78.4,X
A4|1-3,6672,288,,4.3,,80.3,74.5,X
A4|10+,6618,255,,3.9,,79.2,76.0,X
A4|4-6,5766,226,,3.9,,68.8,76.2,X
A4|7-9,5447,222,,4.1,,86.7,78.9,X
B1|1-3,3239,71,,2.2,,85.3,86.9,O
B1|10+,3933,57,,1.4,,64.8,77.9,X
B1|4-6,2625,46,,1.8,,72.8,82.2,O
B1|7-9,2769,54,,2.0,,95.3,89.3,O
B2|1-3,2248,38,,1.7,,62.5,71.3,X
B2|10+,3104,54,,1.7,,97.3,83.3,O
B2|4-6,1800,26,,1.4,,70.6,92.4,O
B2|7-9,2038,36,,1.8,,97.5,90.5,O
