bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3|01,3639,444,,12.2,,77.9,78.2,X
1-3|02,3682,430,,11.7,,81.7,83.1,O
1-3|03,3699,416,,11.2,,84.6,81.0,O
1-3|04,3673,456,,12.4,,86.8,86.5,O
1-3|05,3594,398,,11.1,,68.4,77.3,X
1-3|06,3643,442,,12.1,,98.4,80.8,O
1-3|07,3597,404,,11.2,,79.9,78.5,X
1-3|08,3462,399,,11.5,,94.1,85.3,O
1-3|09,3291,338,,10.3,,68.9,71.4,X
1-3|10,3043,321,,10.5,,81.9,81.3,O
1-3|11,2725,292,,10.7,,86.7,79.9,X
1-3|12,2407,235,,9.8,,66.0,67.0,X
1-3|13,2208,194,,8.8,,77.9,80.8,O
1-3|14,1793,158,,8.8,,68.1,78.6,X
1-3|15,1645,180,,10.9,,80.8,79.4,X
1-3|16,1321,129,,9.8,,98.6,86.3,O
1-3|17,572,49,,8.6,,58.8,79.8,X
1-3|18,461,35,,7.6,,72.1,72.1,X
10+|01,2573,155,,6.0,,68.0,66.7,X
10+|02,2419,188,,7.8,,102.1,83.2,O
10+|03,2396,140,,5.8,,50.4,78.3,X
10+|04,2432,164,,6.7,,86.5,80.4,O
10+|05,2454,188,,7.7,,81.2,80.0,O
10+|06,2427,161,,6.6,,96.8,81.3,O
10+|07,2400,166,,6.9,,60.8,74.6,X
10+|08,2416,177,,7.3,,86.9,76.9,X
10+|09,2240,140,,6.2,,64.3,70.9,X
10+|10,2148,145,,6.8,,81.8,77.1,X
10+|11,1952,112,,5.7,,69.2,73.0,X
10+|12,1828,130,,7.1,,86.5,74.3,X
10+|13,1556,76,,4.9,,61.5,84.2,O
10+|14,1467,98,,6.7,,107.7,91.9,O
10+|15,1205,52,,4.3,,54.9,75.0,X
10+|16,1065,62,,5.8,,109.5,80.7,O
10+|17,451,18,,4.0,,49.1,65.5,X
10+|18,352,20,,5.7,,84.0,86.0,O
4-6|01,2729,326,,11.9,,83.1,86.4,O
4-6|02,2764,307,,11.1,,77.7,82.9,O
4-6|03,2717,288,,10.6,,77.8,78.2,X
4-6|04,2795,315,,11.3,,84.3,86.6,O
4-6|05,2777,268,,9.7,,69.8,76.8,X
4-6|06,2782,309,,11.1,,83.8,85.1,O
4-6|07,2651,303,,11.4,,91.8,76.8,X
4-6|08,2594,282,,10.9,,79.6,79.9,X
4-6|09,2511,240,,9.6,,60.9,72.0,X
4-6|10,2296,223,,9.7,,60.0,76.6,X
4-6|11,2041,192,,9.4,,68.7,74.4,X
4-6|12,1851,160,,8.6,,83.4,75.4,X
4-6|13,1528,132,,8.6,,76.3,83.2,O
4-6|14,1390,119,,8.6,,90.8,85.1,O
4-6|15,1115,80,,7.2,,68.1,72.7,X
4-6|16,968,80,,8.3,,80.2,79.7,X
4-6|17,350,27,,7.7,,48.8,66.3,X
4-6|18,312,31,,9.9,,57.3,79.5,X
7-9|01,2300,211,,9.2,,99.0,82.8,O
7-9|02,2286,199,,8.7,,82.2,81.8,O
7-9|03,2272,198,,8.7,,77.8,73.0,X
7-9|04,2284,210,,9.2,,83.8,74.7,X
7-9|05,2248,178,,7.9,,75.5,81.1,O
7-9|06,2271,209,,9.2,,80.5,89.3,O
7-9|07,2279,161,,7.1,,60.8,79.7,X
7-9|08,2185,197,,9.0,,73.6,71.9,X
7-9|09,2054,188,,9.2,,90.5,86.9,O
7-9|10,1908,148,,7.8,,75.1,75.8,X
7-9|11,1729,138,,8.0,,79.5,68.6,X
7-9|12,1500,118,,7.9,,71.2,73.1,X
7-9|13,1327,106,,8.0,,74.7,64.7,X
7-9|14,1152,87,,7.6,,72.9,76.7,X
7-9|15,987,66,,6.7,,92.1,68.8,X
7-9|16,838,51,,6.1,,77.0,72.7,X
7-9|17,340,11,,3.2,,27.3,65.7,X
7-9|18,295,16,,5.4,,132.6,88.7,O
