bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,1988,155,,7.8,,52.4,63.9,X
02,1994,163,,8.2,,74.3,74.9,X
03,1988,159,,8.0,,61.6,76.1,X
04,2001,187,,9.3,,78.1,74.3,X
05,2029,186,,9.2,,86.2,85.2,O
06,2013,185,,9.2,,63.4,74.1,X
07,2021,198,,9.8,,79.7,82.3,O
08,2022,206,,10.2,,79.1,84.1,O
09,1988,188,,9.5,,93.9,77.5,X
10,1850,184,,9.9,,82.8,81.4,O
11,1733,175,,10.1,,73.4,73.8,X
12,1590,150,,9.4,,78.2,92.2,O
13,1417,126,,8.9,,77.3,85.5,O
14,1230,120,,9.8,,94.3,88.3,O
15,1113,106,,9.5,,88.9,86.2,O
16,938,90,,9.6,,77.5,73.7,X
