bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1-3,34387,3591,,10.4,,75.7,78.4,X
A|10+,23564,1399,,5.9,,82.9,78.9,X
A|4-6,25913,2267,,8.7,,78.6,80.3,O
A|7-9,20941,1452,,6.9,,74.3,80.4,O
B|1-3,21330,1895,,8.9,,82.5,79.0,X
B|10+,17275,767,,4.4,,80.4,76.2,X
B|4-6,15770,1052,,6.7,,76.5,78.3,X
B|7-9,14017,779,,5.6,,84.4,77.4,X
C|1-3,14473,1005,,6.9,,74.7,78.1,X
C|10+,12895,477,,3.7,,74.5,76.4,X
C|4-6,10675,595,,5.6,,61.8,77.9,X
C|7-9,9776,455,,4.7,,88.3,81.9,O
D|1-3,2216,114,,5.1,,58.7,54.5,X
D|10+,2152,65,,3.0,,59.8,69.5,X
D|4-6,1658,65,,3.9,,64.7,62.4,X
D|7-9,1673,59,,3.5,,69.4,71.9,X
S|1-3,33670,5683,,16.9,,80.4,80.3,O
S|10+,18462,1812,,9.8,,76.3,77.9,X
S|4-6,25487,3813,,15.0,,82.5,82.1,O
S|7-9,18820,2325,,12.4,,79.4,80.1,O
