bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
100,506,40,,7.9,,61.3,91.1,O
101,506,21,,4.2,,59.4,76.3,X
102,549,31,,5.6,,69.2,88.7,O
103,478,34,,7.1,,68.6,81.0,O
104,537,35,,6.5,,67.6,62.8,X
105,471,43,,9.1,,109.3,89.7,O
106,511,35,,6.8,,71.2,70.9,X
107,543,36,,6.6,,73.8,84.1,O
108,542,41,,7.6,,93.3,65.0,X
109,579,52,,9.0,,94.5,80.3,O
11,37,3,,8.1,,103.4,54.3,X
110,583,39,,6.7,,73.7,68.4,X
111,555,42,,7.6,,69.5,69.6,X
112,555,31,,5.6,,57.7,73.2,X
113,626,52,,8.3,,97.0,72.1,X
114,629,53,,8.4,,90.4,78.9,X
115,626,60,,9.6,,91.9,79.4,X
116,575,52,,9.0,,83.7,89.0,O
117,593,47,,7.9,,51.6,66.7,X
118,602,43,,7.1,,78.0,77.4,X
119,609,56,,9.2,,76.0,74.5,X
120,592,47,,7.9,,82.8,71.2,X
121,645,62,,9.6,,77.5,89.0,O
122,579,51,,8.8,,74.4,70.8,X
123,558,53,,9.5,,128.9,82.4,O
124,588,42,,7.1,,55.1,65.7,X
125,570,43,,7.5,,116.8,91.9,O
126,563,47,,8.3,,102.5,75.3,X
127,557,51,,9.2,,70.5,99.1,O
128,578,51,,8.8,,87.3,87.5,O
129,579,54,,9.3,,76.0,78.9,X
130,604,44,,7.3,,72.7,73.7,X
131,544,50,,9.2,,68.4,93.2,O
132,553,37,,6.7,,48.5,80.3,O
133,573,63,,11.0,,105.6,82.3,O
134,541,54,,10.0,,70.7,89.6,O
135,580,58,,10.0,,89.2,86.8,O
136,582,46,,7.9,,63.7,77.0,X
137,535,45,,8.4,,56.7,66.8,X
138,556,50,,9.0,,61.8,69.8,X
139,557,53,,9.5,,83.3,83.5,O
14,31,1,,3.2,,248.2,201.3,O
140,590,51,,8.6,,94.6,82.9,O
141,573,58,,10.1,,68.0,83.4,O
142,552,44,,8.0,,37.4,70.7,X
143,560,46,,8.2,,72.3,83.8,O
144,569,47,,8.3,,62.8,86.1,O
145,504,27,,5.4,,60.7,73.0,X
146,521,51,,9.8,,85.5,80.1,O
147,564,42,,7.4,,37.3,84.7,O
148,556,49,,8.8,,53.7,87.0,O
149,527,39,,7.4,,52.2,59.1,X
150,557,63,,11.3,,84.2,81.6,O
151,552,52,,9.4,,85.2,72.0,X
152,506,39,,7.7,,91.0,65.7,X
153,494,40,,8.1,,64.0,75.7,X
154,535,50,,9.3,,97.6,78.9,X
155,535,58,,10.8,,96.9,95.6,O
156,535,60,,11.2,,127.2,97.1,O
157,523,45,,8.6,,87.3,86.2,O
158,490,43,,8.8,,78.3,71.0,X
159,475,57,,12.0,,121.1,85.9,O
16,68,4,,5.9,,51.0,20.6,X
160,510,44,,8.6,,80.0,69.2,X
161,498,56,,11.2,,94.3,75.3,X
162,443,42,,9.5,,84.1,84.1,O
163,504,56,,11.1,,110.1,77.6,X
164,473,37,,7.8,,69.0,79.9,X
165,483,46,,9.5,,43.9,92.2,O
166,501,48,,9.6,,84.3,91.3,O
167,432,46,,10.6,,74.4,94.9,O
168,436,41,,9.4,,95.4,83.8,O
169,490,51,,10.4,,70.5,62.4,X
170,450,43,,9.6,,59.9,86.0,O
171,422,36,,8.5,,70.3,81.4,O
172,436,49,,11.2,,89.8,89.1,O
173,447,52,,11.6,,73.3,67.5,X
174,414,42,,10.1,,75.1,102.9,O
175,423,49,,11.6,,72.4,66.4,X
176,465,48,,10.3,,65.6,79.9,X
177,425,44,,10.4,,98.8,76.9,X
178,418,45,,10.8,,67.3,61.6,X
179,371,50,,13.5,,106.3,81.2,O
18,36,0,,0.0,,0.0,141.2,O
180,431,44,,10.2,,71.3,78.3,X
181,393,41,,10.4,,121.1,77.6,X
182,389,41,,10.5,,63.2,76.4,X
183,386,46,,11.9,,81.8,93.1,O
184,350,44,,12.6,,81.2,79.3,X
185,377,39,,10.3,,88.8,68.1,X
186,401,41,,10.2,,49.7,72.1,X
187,358,33,,9.2,,99.9,85.7,O
188,377,49,,13.0,,75.8,66.4,X
189,323,35,,10.8,,46.8,61.4,X
19,53,5,,9.4,,135.6,140.1,O
190,346,37,,10.7,,94.6,72.8,X
191,332,33,,9.9,,68.7,84.8,O
192,316,29,,9.2,,81.2,72.3,X
193,330,21,,6.4,,47.1,61.4,X
194,342,35,,10.2,,79.6,81.0,O
195,313,23,,7.3,,50.9,57.7,X
196,312,37,,11.9,,98.2,94.8,O
197,294,46,,15.6,,87.5,85.0,O
198,276,37,,13.4,,77.1,74.9,X
199,257,35,,13.6,,108.7,96.1,O
20,39,0,,0.0,,0.0,121.1,O
200,277,32,,11.6,,69.8,71.9,X
201,291,36,,12.4,,78.9,78.1,X
202,263,36,,13.7,,71.1,72.2,X
203,225,38,,16.9,,99.0,88.2,O
204,269,32,,11.9,,81.7,87.7,O
