bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|1,9255,2746,,29.7,,74.3,81.3,O
05|10,6414,178,,2.8,,80.0,78.6,X
05|11,5135,112,,2.2,,80.1,71.7,X
05|12,4100,81,,2.0,,81.1,69.3,X
05|13,3037,53,,1.7,,82.3,74.0,X
05|14,2201,44,,2.0,,114.0,99.1,O
05|15,1393,21,,1.5,,55.6,74.6,X
05|16,818,18,,2.2,,102.8,97.3,O
05|17,173,4,,2.3,,124.8,130.9,O
05|18,84,0,,0.0,,0.0,69.0,X
05|2,9245,1702,,18.4,,80.3,81.7,O
05|3,9255,1290,,13.9,,80.8,78.7,X
05|4,9255,911,,9.8,,76.3,75.6,X
05|5,9251,695,,7.5,,73.7,75.7,X
05|6,9175,506,,5.5,,73.4,78.3,X
05|7,8930,387,,4.3,,79.2,77.6,X
05|8,8374,278,,3.3,,76.6,76.3,X
05|9,7518,223,,3.0,,84.0,78.9,X
10|1,4304,1361,,31.6,,79.2,83.4,O
10|10,3035,77,,2.5,,86.0,71.7,X
10|11,2483,55,,2.2,,76.4,75.2,X
10|12,1982,36,,1.8,,68.0,86.8,O
10|13,1532,30,,2.0,,77.8,85.3,O
10|14,1151,18,,1.6,,75.2,87.5,O
10|15,732,11,,1.5,,112.0,85.3,O
10|16,445,9,,2.0,,137.2,114.0,O
10|17,48,0,,0.0,,0.0,44.7,X
10|2,4302,807,,18.8,,75.4,80.6,O
10|3,4311,565,,13.1,,77.7,76.8,X
10|4,4309,390,,9.1,,72.2,74.5,X
10|5,4304,312,,7.2,,76.9,76.7,X
10|6,4278,222,,5.2,,70.6,71.2,X
10|7,4170,164,,3.9,,71.3,76.6,X
10|8,3916,159,,4.1,,82.7,85.6,O
10|9,3490,91,,2.6,,74.8,63.6,X
16|1,1880,530,,28.2,,79.4,78.0,X
16|10,1460,41,,2.8,,90.4,80.1,O
16|11,1235,40,,3.2,,159.3,96.4,O
16|12,1002,27,,2.7,,95.6,91.5,O
16|13,822,22,,2.7,,125.9,91.1,O
16|14,606,11,,1.8,,87.7,54.9,X
16|15,411,5,,1.2,,57.7,78.0,X
16|16,227,7,,3.1,,181.8,99.5,O
16|17,49,2,,4.1,,213.0,95.5,O
16|2,1877,339,,18.1,,78.7,77.8,X
16|3,1879,215,,11.4,,69.0,75.6,X
16|4,1880,178,,9.5,,72.5,83.0,O
16|5,1877,137,,7.3,,81.0,79.1,X
16|6,1879,108,,5.7,,68.7,70.3,X
16|7,1848,89,,4.8,,74.0,77.2,X
16|8,1774,61,,3.4,,64.7,78.2,X
16|9,1646,56,,3.4,,77.5,70.7,X
A1|1,2898,1005,,34.7,,86.0,86.8,O
A1|10,1894,41,,2.2,,77.7,76.7,X
A1|11,1441,20,,1.4,,60.7,74.4,X
A1|12,1126,23,,2.0,,83.9,73.3,X
A1|13,808,18,,2.2,,108.1,85.7,O
A1|14,566,7,,1.2,,80.9,86.7,O
A1|15,366,4,,1.1,,63.2,45.8,X
A1|16,202,3,,1.5,,61.1,65.2,X
A1|17,47,2,,4.3,,373.8,102.4,O
A1|2,2894,533,,18.4,,77.3,79.7,X
A1|3,2892,381,,13.2,,79.1,81.9,O
A1|4,2893,262,,9.1,,81.8,80.6,O
A1|5,2890,188,,6.5,,77.4,73.5,X
A1|6,2865,149,,5.2,,86.4,73.1,X
A1|7,2785,115,,4.1,,90.4,71.2,X
A1|8,2585,80,,3.1,,84.8,79.7,X
A1|9,2239,58,,2.6,,96.0,89.6,O
A3|1,11705,3965,,33.9,,77.9,85.1,O
A3|10,6892,157,,2.3,,83.0,83.0,O
A3|11,5253,110,,2.1,,75.9,71.9,X
A3|12,3970,62,,1.6,,72.4,85.9,O
A3|13,2712,45,,1.7,,86.6,95.9,O
A3|14,1903,23,,1.2,,81.7,85.0,O
A3|15,1164,11,,0.9,,46.1,69.7,X
A3|16,569,10,,1.8,,64.7,88.2,O
A3|17,138,1,,0.7,,13.1,47.4,X
A3|18,65,0,,0.0,,0.0,25.1,X
A3|2,11691,2257,,19.3,,80.2,82.8,O
A3|3,11706,1532,,13.1,,75.5,80.9,O
A3|4,11683,1125,,9.6,,79.6,77.2,X
A3|5,11629,810,,7.0,,79.0,76.5,X
A3|6,11462,606,,5.3,,79.7,77.1,X
A3|7,10977,414,,3.8,,75.9,79.1,X
A3|8,10035,310,,3.1,,76.4,79.4,X
A3|9,8525,210,,2.5,,76.0,71.0,X
OP|1,2801,814,,29.1,,76.2,81.3,O
OP|10,2044,62,,3.0,,82.2,86.8,O
OP|11,1708,41,,2.4,,66.7,72.7,X
OP|12,1421,30,,2.1,,72.8,70.9,X
OP|13,1106,27,,2.4,,92.0,81.6,O
OP|14,818,12,,1.5,,68.6,66.5,X
OP|15,572,8,,1.4,,95.2,89.7,O
OP|16,382,6,,1.6,,36.9,63.6,X
OP|17,105,1,,1.0,,139.6,81.8,O
OP|18,61,1,,1.6,,125.3,127.0,O
OP|2,2800,480,,17.1,,73.5,79.7,X
OP|3,2805,383,,13.7,,78.8,81.2,O
OP|4,2796,289,,10.3,,84.3,81.4,O
OP|5,2801,219,,7.8,,86.5,81.7,O
OP|6,2775,158,,5.7,,76.9,77.8,X
OP|7,2681,110,,4.1,,73.6,70.5,X
OP|8,2551,99,,3.9,,72.0,85.4,O
OP|9,2339,78,,3.3,,89.2,73.0,X
