bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
00|16,51,2,,3.9,,141.8,53.9,X
00|17,54,1,,1.9,,3.9,88.5,O
00|18,44,3,,6.8,,37.0,48.0,X
00|19,32,2,,6.2,,21.6,83.1,O
00|20,45,0,,0.0,,0.0,108.4,O
00|21,44,4,,9.1,,67.5,39.5,X
00|22,57,3,,5.3,,32.3,46.8,X
00|23,44,3,,6.8,,54.3,93.0,O
00|24,75,1,,1.3,,4.8,79.5,X
00|25,52,3,,5.8,,27.3,58.1,X
01|16,1566,189,,12.1,,68.5,68.9,X
01|17,1597,174,,10.9,,63.9,80.7,O
01|18,1579,204,,12.9,,70.9,66.9,X
01|19,1599,194,,12.1,,61.4,70.6,X
01|20,1668,229,,13.7,,79.9,73.4,X
01|21,1608,205,,12.7,,75.5,85.7,O
01|22,1600,191,,11.9,,74.1,80.0,O
01|23,1656,209,,12.6,,67.0,72.8,X
01|24,1605,216,,13.5,,66.6,75.2,X
01|25,1569,212,,13.5,,77.5,73.1,X
02|16,2071,256,,12.4,,81.4,83.6,O
02|17,2125,236,,11.1,,75.2,75.1,X
02|18,2123,253,,11.9,,74.4,81.0,O
02|19,2208,271,,12.3,,81.7,79.0,X
02|20,2138,247,,11.6,,72.1,73.8,X
02|21,2262,263,,11.6,,81.4,74.9,X
02|22,2141,262,,12.2,,82.5,79.6,X
02|23,2122,256,,12.1,,75.7,82.1,O
02|24,2108,274,,13.0,,89.7,75.7,X
02|25,1996,240,,12.0,,80.1,83.6,O
03|16,1648,157,,9.5,,58.1,72.8,X
03|17,1625,177,,10.9,,83.7,82.6,O
03|18,1497,174,,11.6,,66.8,72.4,X
03|19,1548,175,,11.3,,82.4,75.0,X
03|20,1610,195,,12.1,,89.6,83.8,O
03|21,1631,167,,10.2,,78.8,79.5,X
03|22,1577,199,,12.6,,72.2,79.4,X
03|23,1636,177,,10.8,,63.9,73.2,X
03|24,1604,178,,11.1,,76.5,78.7,X
03|25,1575,185,,11.7,,75.3,79.6,X
04|16,1425,162,,11.4,,97.5,84.4,O
04|17,1519,140,,9.2,,71.5,75.1,X
04|18,1509,157,,10.4,,83.3,77.3,X
04|19,1512,152,,10.1,,73.8,79.4,X
04|20,1524,125,,8.2,,75.8,81.1,O
04|21,1507,171,,11.3,,78.6,86.5,O
04|22,1515,170,,11.2,,74.5,73.8,X
04|23,1419,149,,10.5,,84.3,79.0,X
04|24,1450,171,,11.8,,78.8,81.9,O
04|25,1450,158,,10.9,,70.5,78.5,X
05|16,1306,117,,9.0,,92.7,86.3,O
05|17,1293,126,,9.7,,80.0,80.8,O
05|18,1323,122,,9.2,,73.4,76.5,X
05|19,1339,129,,9.6,,95.5,80.4,O
05|20,1314,116,,8.8,,71.8,82.8,O
05|21,1354,119,,8.8,,67.0,77.7,X
05|22,1314,117,,8.9,,58.9,80.6,O
05|23,1236,109,,8.8,,74.7,73.5,X
05|24,1299,114,,8.8,,87.6,85.2,O
05|25,1281,130,,10.1,,88.6,76.4,X
06|16,1287,109,,8.5,,98.5,92.3,O
06|17,1234,115,,9.3,,91.6,79.6,X
06|18,1149,88,,7.7,,73.6,86.5,O
06|19,1187,97,,8.2,,63.2,79.1,X
06|20,1280,97,,7.6,,56.1,82.8,O
06|21,1270,108,,8.5,,73.3,72.8,X
06|22,1235,91,,7.4,,61.5,87.6,O
06|23,1232,92,,7.5,,87.2,80.7,O
06|24,1184,116,,9.8,,72.2,83.5,O
06|25,1172,103,,8.8,,87.8,85.1,O
07|16,1245,86,,6.9,,72.5,74.0,X
07|17,1217,111,,9.1,,86.6,82.7,O
07|18,1248,100,,8.0,,87.4,91.4,O
07|19,1210,95,,7.9,,81.2,82.7,O
07|20,1313,100,,7.6,,74.3,80.2,O
