bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0|11,132,13,,9.8,,63.9,67.0,X
1.0|111,247,28,,11.3,,122.1,86.6,O
1.0|121,720,78,,10.8,,85.2,81.3,O
1.0|122,1412,175,,12.4,,96.4,79.7,X
1.0|132,1085,126,,11.6,,99.4,79.2,X
1.0|133,846,82,,9.7,,86.2,86.9,O
1.0|21,1035,134,,12.9,,72.9,74.8,X
1.0|211,259,39,,15.1,,111.9,80.8,O
1.0|212,121,10,,8.3,,40.4,58.6,X
1.0|213,105,15,,14.3,,115.0,92.2,O
1.0|22,634,62,,9.8,,87.9,77.6,X
1.0|221,884,114,,12.9,,84.3,78.6,X
1.0|222,1724,206,,11.9,,74.0,80.6,O
1.0|223,73,11,,15.1,,108.7,75.1,X
1.0|232,1354,127,,9.4,,82.1,83.1,O
1.0|233,1418,161,,11.4,,88.8,69.9,X
1.0|32,1133,111,,9.8,,60.6,62.6,X
1.0|321,153,18,,11.8,,74.9,76.0,X
1.0|322,221,37,,16.7,,117.3,104.0,O
1.0|323,148,6,,4.1,,32.8,48.3,X
1.0|33,292,17,,5.8,,45.2,79.4,X
1.0|332,158,15,,9.5,,99.1,82.7,O
1.0|333,115,9,,7.8,,33.4,55.4,X
10.0|11,53,3,,5.7,,51.2,80.2,O
10.0|111,69,4,,5.8,,38.5,103.0,O
10.0|121,313,13,,4.2,,68.8,100.3,O
10.0|122,530,23,,4.3,,51.1,86.6,O
10.0|132,460,28,,6.1,,71.1,82.5,O
10.0|133,397,21,,5.3,,98.8,93.0,O
10.0|21,325,16,,4.9,,49.7,64.7,X
10.0|211,88,7,,8.0,,243.7,78.0,X
10.0|212,34,3,,8.8,,134.8,152.1,O
10.0|22,204,8,,3.9,,60.0,100.8,O
10.0|221,319,24,,7.5,,103.3,80.7,O
10.0|222,570,37,,6.5,,83.6,89.9,O
10.0|232,503,36,,7.2,,103.1,85.5,O
10.0|233,546,38,,7.0,,92.6,76.7,X
10.0|32,471,25,,5.3,,69.9,88.7,O
10.0|321,52,4,,7.7,,29.7,111.3,O
10.0|322,98,5,,5.1,,22.8,50.4,X
10.0|323,80,4,,5.0,,77.1,55.5,X
10.0|33,159,12,,7.5,,83.5,96.3,O
10.0|332,62,5,,8.1,,100.8,92.2,O
10.0|333,31,1,,3.2,,14.1,58.6,X
11.0|11,41,3,,7.3,,150.3,73.6,X
11.0|111,63,3,,4.8,,92.7,54.8,X
11.0|121,232,16,,6.9,,155.6,93.8,O
11.0|122,432,30,,6.9,,81.0,103.6,O
11.0|132,389,25,,6.4,,103.0,69.6,X
11.0|133,346,16,,4.6,,62.1,97.4,O
11.0|21,320,13,,4.1,,73.3,95.3,O
11.0|211,78,3,,3.8,,28.8,73.5,X
11.0|22,182,12,,6.6,,87.5,86.7,O
11.0|221,213,16,,7.5,,47.0,56.7,X
