bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1.0,4862,403,,8.3,,64.6,67.7,X
A|10.0,2376,144,,6.1,,85.3,88.0,O
A|11.0,2031,122,,6.0,,90.5,85.5,O
A|12.0,1690,76,,4.5,,74.7,81.7,O
A|13.0,1437,87,,6.1,,101.1,95.9,O
A|14.0,1171,69,,5.9,,86.5,77.1,X
A|15.0,792,46,,5.8,,100.1,68.0,X
A|16.0,525,28,,5.3,,76.2,77.5,X
A|17.0,68,2,,2.9,,11.8,71.6,X
A|18.0,60,2,,3.3,,230.3,89.1,O
A|2.0,4754,690,,14.5,,71.4,75.6,X
A|3.0,4920,621,,12.6,,76.8,79.4,X
A|4.0,4721,441,,9.3,,72.8,77.9,X
A|5.0,4512,406,,9.0,,73.5,83.3,O
A|6.0,4075,307,,7.5,,80.3,81.8,O
A|7.0,3561,224,,6.3,,71.8,81.9,O
A|8.0,3326,182,,5.5,,67.4,78.0,X
A|9.0,2881,194,,6.7,,83.8,81.4,O
B|1.0,3041,179,,5.9,,73.9,66.1,X
B|10.0,2033,112,,5.5,,98.7,85.2,O
B|11.0,1746,94,,5.4,,89.7,78.4,X
B|12.0,1445,68,,4.7,,105.3,87.0,O
B|13.0,1229,61,,5.0,,84.5,84.5,O
B|14.0,987,41,,4.2,,54.5,69.9,X
B|15.0,758,27,,3.6,,46.9,78.3,X
B|16.0,485,19,,3.9,,61.1,82.7,O
B|17.0,79,3,,3.8,,26.4,36.9,X
B|18.0,64,3,,4.7,,158.1,123.4,O
B|2.0,2880,382,,13.3,,64.8,73.8,X
B|3.0,3018,320,,10.6,,78.4,76.2,X
B|4.0,3204,296,,9.2,,88.5,80.1,O
B|5.0,3072,215,,7.0,,86.7,78.7,X
B|6.0,2941,188,,6.4,,85.1,82.8,O
B|7.0,2839,182,,6.4,,86.9,81.0,O
B|8.0,2604,137,,5.3,,86.9,82.0,O
B|9.0,2207,103,,4.7,,79.3,82.4,O
C|1.0,2018,118,,5.8,,62.8,72.7,X
C|10.0,1533,56,,3.7,,96.2,85.7,O
C|11.0,1268,42,,3.3,,62.3,85.2,O
C|12.0,1151,38,,3.3,,55.5,69.4,X
C|13.0,962,29,,3.0,,46.8,76.8,X
C|14.0,773,22,,2.8,,54.8,67.3,X
C|15.0,563,20,,3.6,,40.2,71.8,X
C|16.0,364,15,,4.1,,166.0,80.0,O
C|17.0,65,3,,4.6,,202.9,140.5,O
C|18.0,44,3,,6.8,,57.1,80.6,O
C|2.0,1856,203,,10.9,,66.2,82.5,O
C|3.0,2080,197,,9.5,,79.9,81.3,O
C|4.0,2180,152,,7.0,,69.6,78.3,X
C|5.0,2320,143,,6.2,,80.9,85.9,O
C|6.0,2165,109,,5.0,,79.7,83.1,O
C|7.0,2195,104,,4.7,,92.2,82.6,O
C|8.0,1862,76,,4.1,,64.2,73.7,X
C|9.0,1809,83,,4.6,,89.8,80.9,O
D|1.0,289,15,,5.2,,99.6,52.8,X
D|10.0,247,9,,3.6,,80.3,50.9,X
D|11.0,236,7,,3.0,,50.6,76.2,X
D|12.0,185,6,,3.2,,99.6,63.0,X
D|13.0,195,5,,2.6,,168.0,81.6,O
D|14.0,144,4,,2.8,,38.3,46.0,X
D|15.0,94,1,,1.1,,13.3,45.9,X
D|16.0,79,3,,3.8,,114.7,54.3,X
D|2.0,254,15,,5.9,,23.6,62.0,X
D|3.0,329,24,,7.3,,78.8,71.7,X
D|4.0,362,22,,6.1,,45.4,46.8,X
D|5.0,398,16,,4.0,,48.2,75.2,X
D|6.0,397,19,,4.8,,40.5,71.6,X
D|7.0,397,17,,4.3,,97.0,77.2,X
D|8.0,348,12,,3.4,,45.4,60.8,X
D|9.0,326,7,,2.1,,50.1,58.4,X
S|1.0,4969,777,,15.6,,81.9,71.8,X
S|10.0,1458,139,,9.5,,67.3,82.1,O
S|11.0,1238,112,,9.0,,85.1,83.5,O
S|12.0,1037,77,,7.4,,87.9,85.4,O
S|13.0,818,68,,8.3,,78.2,76.7,X
S|14.0,679,63,,9.3,,59.3,80.4,O
S|15.0,497,47,,9.5,,88.3,78.7,X
S|16.0,315,25,,7.9,,71.5,83.1,O
S|17.0,49,9,,18.4,,104.5,83.8,O
S|18.0,33,4,,12.1,,235.5,128.8,O
S|2.0,5797,1234,,21.3,,74.5,79.4,X
S|3.0,4918,832,,16.9,,84.7,84.7,O
S|4.0,4262,621,,14.6,,76.2,79.5,X
S|5.0,3630,467,,12.9,,71.1,79.5,X
S|6.0,3050,378,,12.4,,88.4,84.0,O
S|7.0,2510,266,,10.6,,80.7,85.3,O
S|8.0,2131,199,,9.3,,77.3,79.8,X
S|9.0,1814,175,,9.6,,87.1,82.0,O
