bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|A,15299,1366,,8.9,,82.2,81.4,O
05|B,9431,592,,6.3,,79.6,77.3,X
05|C,6823,307,,4.5,,67.3,75.4,X
05|D,907,28,,3.1,,63.2,58.6,X
05|S,12518,1792,,14.3,,79.9,79.0,X
10|A,7970,605,,7.6,,73.2,76.8,X
10|B,4299,251,,5.8,,87.2,81.3,O
10|C,2684,146,,5.4,,87.5,77.3,X
10|D,292,11,,3.8,,46.0,62.8,X
10|S,8409,1226,,14.6,,74.6,77.7,X
16|A,4026,308,,7.7,,93.8,80.7,O
16|B,2065,96,,4.6,,82.4,76.4,X
16|C,1311,72,,5.5,,97.4,82.9,O
16|D,90,1,,1.1,,2.8,26.9,X
16|S,4488,558,,12.4,,85.7,81.0,O
A1|A,6579,483,,7.3,,71.9,81.1,O
A1|B,3673,212,,5.8,,75.2,70.1,X
A1|C,2492,121,,4.9,,97.6,73.7,X
A1|D,419,12,,2.9,,71.1,96.6,O
A1|S,7214,1115,,15.5,,85.6,77.7,X
A3|A,16144,1365,,8.5,,78.5,78.3,X
A3|B,10087,654,,6.5,,80.9,76.2,X
A3|C,7488,363,,4.8,,71.0,74.8,X
A3|D,1199,43,,3.6,,52.2,68.7,X
A3|S,14497,2257,,15.6,,82.4,83.7,O
OP|A,6531,407,,6.2,,76.5,78.7,X
OP|B,2876,139,,4.8,,84.6,77.5,X
OP|C,1672,78,,4.7,,77.0,77.9,X
OP|D,161,6,,3.7,,30.3,58.5,X
OP|S,9151,1122,,12.3,,78.6,78.6,X
