bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|A1,809,35,,4.3,,75.4,62.7,X
A|A2,789,32,,4.1,,66.7,67.1,X
A|A3,760,26,,3.4,,81.0,87.2,O
A|A4,755,36,,4.8,,120.2,85.0,O
A|B1,363,8,,2.2,,94.2,100.8,O
A|B2,265,4,,1.5,,74.5,86.8,O
B|A1,588,34,,5.8,,83.2,71.2,X
B|A2,580,12,,2.1,,43.4,68.4,X
B|A3,574,20,,3.5,,81.9,71.6,X
B|A4,548,27,,4.9,,93.0,75.3,X
B|B1,304,7,,2.3,,56.8,63.4,X
B|B2,245,3,,1.2,,26.4,49.6,X
C|A1,854,37,,4.3,,77.6,76.4,X
C|A2,849,28,,3.3,,64.2,63.6,X
C|A3,864,32,,3.7,,71.7,75.6,X
C|A4,804,35,,4.4,,90.8,77.3,X
C|B1,496,4,,0.8,,21.4,59.7,X
C|B2,375,4,,1.1,,73.0,96.8,O
D|A1,349,13,,3.7,,105.4,62.2,X
D|A2,398,14,,3.5,,61.5,64.4,X
D|A3,415,18,,4.3,,54.4,77.2,X
D|A4,421,21,,5.0,,108.6,67.3,X
D|B1,296,7,,2.4,,73.4,65.7,X
D|B2,276,2,,0.7,,42.2,105.0,O
S|A1,1065,66,,6.2,,79.0,73.8,X
S|A2,964,52,,5.4,,99.7,80.9,O
S|A3,788,39,,4.9,,80.7,96.4,O
S|A4,704,48,,6.8,,106.7,78.6,X
S|B1,410,15,,3.7,,141.3,104.7,O
S|B2,240,3,,1.2,,89.6,71.8,X
