bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|1,608,183,,30.1,,77.9,78.7,X
稍重|10,413,11,,2.7,,87.6,85.4,O
稍重|11,333,14,,4.2,,122.5,79.5,X
稍重|12,273,9,,3.3,,153.4,92.4,O
稍重|13,220,8,,3.6,,154.8,77.5,X
稍重|14,163,2,,1.2,,80.9,70.1,X
稍重|15,95,1,,1.1,,132.0,115.0,O
稍重|16,67,4,,6.0,,165.1,79.8,X
稍重|2,605,119,,19.7,,79.0,83.6,O
稍重|3,605,77,,12.7,,71.8,77.8,X
稍重|4,606,59,,9.7,,84.6,76.5,X
稍重|5,608,37,,6.1,,57.6,70.2,X
稍重|6,599,27,,4.5,,68.0,64.4,X
稍重|7,570,26,,4.6,,93.5,73.6,X
稍重|8,543,17,,3.1,,59.5,70.6,X
稍重|9,483,12,,2.5,,57.9,88.4,O
良|1,3017,946,,31.4,,79.2,83.5,O
良|10,2128,49,,2.3,,66.1,70.7,X
良|11,1749,45,,2.6,,82.4,89.1,O
良|12,1421,34,,2.4,,95.4,74.4,X
良|13,1102,26,,2.4,,92.2,91.9,O
良|14,845,13,,1.5,,73.4,85.3,O
良|15,563,9,,1.6,,71.9,96.5,O
良|16,341,8,,2.3,,53.3,90.1,O
良|17,81,1,,1.2,,48.8,61.6,X
良|18,33,0,,0.0,,0.0,7.1,X
良|2,3018,534,,17.7,,75.9,79.8,X
良|3,3019,423,,14.0,,81.9,81.1,O
良|4,3017,262,,8.7,,71.4,76.8,X
良|5,3008,214,,7.1,,82.5,72.8,X
良|6,2977,153,,5.1,,74.5,74.4,X
良|7,2916,132,,4.5,,86.8,78.2,X
良|8,2706,107,,4.0,,82.7,77.7,X
良|9,2439,60,,2.5,,64.2,56.0,X
重以上|1,203,43,,21.2,,50.0,64.5,X
重以上|10,153,3,,2.0,,44.9,94.2,O
重以上|11,135,6,,4.4,,148.6,121.6,O
重以上|12,115,0,,0.0,,0.0,66.9,X
重以上|13,92,2,,2.2,,24.5,87.1,O
重以上|14,76,0,,0.0,,0.0,95.6,O
重以上|15,43,3,,7.0,,210.7,168.4,O
重以上|16,32,0,,0.0,,0.0,63.6,X
重以上|2,203,30,,14.8,,79.5,81.7,O
重以上|3,204,30,,14.7,,78.8,78.2,X
重以上|4,204,26,,12.7,,104.5,84.7,O
重以上|5,203,15,,7.4,,84.0,69.3,X
重以上|6,204,19,,9.3,,107.7,93.7,O
重以上|7,201,5,,2.5,,63.2,91.1,O
重以上|8,194,10,,5.2,,159.6,78.4,X
重以上|9,182,10,,5.5,,104.1,87.4,O
