segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_北海道U字_ダ,kyusha_shisu_decile+kijun_ninkijun_tansho,kyusha_shisu_decile,kijun_ninkijun_tansho,4,485,95.38,2.38,93.04,True
COURSE_27_北海道U字_ダ,sogo_shisu_decile+chokyo_shisu_decile,sogo_shisu_decile,chokyo_shisu_decile,4,438,86.63,7.75,79.04,False
COURSE_27_北海道U字_ダ,kishu_shisu_decile+kyusha_shisu_decile,kishu_shisu_decile,kyusha_shisu_decile,10,1279,82.38,9.08,76.75,False
COURSE_27_北海道U字_ダ,bataiju_zogen+idm_decile,bataiju_zogen,idm_decile,4,405,84.91,9.39,75.7,False
COURSE_27_北海道U字_ダ,joken_class_code+ls_shisu_juni,joken_class_code,ls_shisu_juni,9,3105,81.0,10.21,74.33,False
COURSE_27_北海道U字_ダ,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,8,1685,76.29,3.71,73.72,False
COURSE_27_北海道U字_ダ,kyusha_shisu_decile+ninki_shisu_decile,kyusha_shisu_decile,ninki_shisu_decile,9,1145,80.38,10.86,73.28,False
COURSE_27_北海道U字_ダ,kijun_ninkijun_tansho+chokyo_shisu_decile,kijun_ninkijun_tansho,chokyo_shisu_decile,6,965,83.57,12.94,73.22,False
COURSE_27_北海道U字_ダ,joken_class_code+pace_yoso,joken_class_code,pace_yoso,6,3594,73.95,0.96,73.18,False
COURSE_27_北海道U字_ダ,omo_tekisei_code+ls_shisu_juni,omo_tekisei_code,ls_shisu_juni,10,2816,79.92,11.08,73.05,False
COURSE_27_北海道U字_ダ,manken_shirushi+uma_deokure_bin,manken_shirushi,uma_deokure_bin,13,1475,76.06,6.05,72.77,False
COURSE_27_北海道U字_ダ,kyusha_shisu_decile+chokyo_shisu_decile,kyusha_shisu_decile,chokyo_shisu_decile,8,1024,81.58,12.86,72.66,False
COURSE_27_北海道U字_ダ,uma_start_shisu_decile+uma_deokure_bin,uma_start_shisu_decile,uma_deokure_bin,9,2132,78.45,9.22,72.43,False
COURSE_27_北海道U字_ダ,idm_decile+kishu_shisu_decile,idm_decile,kishu_shisu_decile,3,331,87.64,13.48,72.38,False
COURSE_27_北海道U字_ダ,kishu_kitai_tansho_decile+kyusha_shisu_decile,kishu_kitai_tansho_decile,kyusha_shisu_decile,10,1354,79.38,11.8,72.07,False
COURSE_27_北海道U字_ダ,kyusha_shisu_decile+kishu_kitai_rentai_decile,kyusha_shisu_decile,kishu_kitai_rentai_decile,10,1376,79.57,12.3,71.95,False
COURSE_27_北海道U字_ダ,idm_decile+ninki_shisu_decile,idm_decile,ninki_shisu_decile,3,333,87.85,14.5,71.44,False
COURSE_27_北海道U字_ダ,joken_class_code+kishu_minarai_code,joken_class_code,kishu_minarai_code,9,3503,76.68,8.07,71.41,False
COURSE_27_北海道U字_ダ,kyakushitsu+ten_shisu_juni,kyakushitsu,ten_shisu_juni,15,1981,78.15,13.43,71.35,False
COURSE_27_北海道U字_ダ,joken_class_code+kyori_tekisei,joken_class_code,kyori_tekisei,7,3431,75.86,6.48,71.06,False
COURSE_27_北海道U字_ダ,rotation_bin+umakigo_code,rotation_bin,umakigo_code,7,3038,76.3,7.11,71.03,False
COURSE_27_北海道U字_ダ,joken_class_code+omo_tekisei_code,joken_class_code,omo_tekisei_code,7,3303,76.12,6.95,70.97,False
COURSE_27_北海道U字_ダ,pace_yoso+rotation_bin,pace_yoso,rotation_bin,12,3133,75.85,8.87,70.82,False
COURSE_27_北海道U字_ダ,hizume_code+umakigo_code,hizume_code,umakigo_code,8,2792,74.37,5.22,70.75,False
COURSE_27_北海道U字_ダ,rotation_bin+kyakushitsu,rotation_bin,kyakushitsu,15,2599,73.95,6.34,70.75,False
COURSE_27_北海道U字_ダ,joken_class_code+rotation_bin,joken_class_code,rotation_bin,13,3064,75.37,8.59,70.71,False
COURSE_27_北海道U字_ダ,manken_shirushi+manken_shisu_decile,manken_shirushi,manken_shisu_decile,6,861,75.25,5.93,70.5,False
COURSE_27_北海道U字_ダ,rotation_bin+omo_tekisei_code,rotation_bin,omo_tekisei_code,17,3047,75.09,10.03,70.33,False
COURSE_27_北海道U字_ダ,uma_start_shisu_decile+class_code,uma_start_shisu_decile,class_code,15,2278,74.99,9.35,70.26,False
COURSE_27_北海道U字_ダ,rotation_bin+uma_deokure_bin,rotation_bin,uma_deokure_bin,13,2421,75.77,10.23,70.21,False
COURSE_27_北海道U字_ダ,hizume_code+ninki_shisu_decile,hizume_code,ninki_shisu_decile,3,310,85.75,13.77,70.16,False
COURSE_27_北海道U字_ダ,pace_yoso+uma_start_shisu_decile,pace_yoso,uma_start_shisu_decile,12,2991,73.33,5.7,70.11,False
COURSE_27_北海道U字_ダ,pace_yoso+omo_tekisei_code,pace_yoso,omo_tekisei_code,6,3296,73.76,4.65,70.04,False
COURSE_27_北海道U字_ダ,class_code+ten_shisu_juni,class_code,ten_shisu_juni,13,1431,77.49,13.77,70.01,False
COURSE_27_北海道U字_ダ,kishu_minarai_code+omo_tekisei_code,kishu_minarai_code,omo_tekisei_code,9,3077,73.86,6.02,69.93,False
COURSE_27_北海道U字_ダ,pace_yoso+kishu_minarai_code,pace_yoso,kishu_minarai_code,8,3374,76.57,9.6,69.92,False
COURSE_27_北海道U字_ダ,joken_class_code+uma_start_shisu_decile,joken_class_code,uma_start_shisu_decile,15,3113,73.9,7.9,69.91,False
COURSE_27_北海道U字_ダ,pace_yoso+bataiju_zogen,pace_yoso,bataiju_zogen,13,2585,74.57,8.67,69.85,False
COURSE_27_北海道U字_ダ,pace_yoso+kyakushitsu,pace_yoso,kyakushitsu,8,3395,73.29,4.99,69.83,False
COURSE_27_北海道U字_ダ,manken_shirushi+kyakushitsu,manken_shirushi,kyakushitsu,9,1101,74.25,6.81,69.81,False
COURSE_27_北海道U字_ダ,manken_shisu_decile+umakigo_code,manken_shisu_decile,umakigo_code,9,3218,74.63,7.52,69.72,False
COURSE_27_北海道U字_ダ,joken_class_code+manken_shirushi,joken_class_code,manken_shirushi,16,2377,72.37,5.52,69.66,False
COURSE_27_北海道U字_ダ,uma_start_shisu_decile+umakigo_code,uma_start_shisu_decile,umakigo_code,8,3080,74.85,7.58,69.59,False
COURSE_27_北海道U字_ダ,joken_class_code+bataiju_zogen,joken_class_code,bataiju_zogen,14,2498,74.25,9.0,69.53,False
COURSE_27_北海道U字_ダ,bataiju_zogen+uma_deokure_bin,bataiju_zogen,uma_deokure_bin,11,1714,74.53,8.6,69.44,False
COURSE_27_北海道U字_ダ,manken_shisu_decile+kyakushitsu,manken_shisu_decile,kyakushitsu,16,2325,75.0,11.46,69.39,False
COURSE_27_北海道U字_ダ,hizume_code+idm_decile,hizume_code,idm_decile,8,917,76.96,11.0,69.33,False
COURSE_27_北海道U字_ダ,ichi_shisu_juni+kyori_tekisei,ichi_shisu_juni,kyori_tekisei,12,2252,74.0,8.3,69.3,False
COURSE_27_北海道U字_ダ,uma_start_shisu_decile+ninki_shisu_decile,uma_start_shisu_decile,ninki_shisu_decile,7,810,74.16,6.7,69.2,False
COURSE_27_北海道U字_ダ,hizume_code+uma_deokure_bin,hizume_code,uma_deokure_bin,10,1883,74.4,8.44,69.17,False
COURSE_27_北海道U字_ダ,kyori_tekisei+uma_deokure_bin,kyori_tekisei,uma_deokure_bin,9,3087,76.02,10.51,69.16,False
COURSE_27_北海道U字_ダ,ichi_shisu_juni+class_code,ichi_shisu_juni,class_code,14,1500,76.99,14.95,69.15,False
COURSE_27_北海道U字_ダ,omo_tekisei_code+kyakushitsu,omo_tekisei_code,kyakushitsu,11,3313,73.95,8.18,69.12,False
COURSE_27_北海道U字_ダ,ichi_shisu_juni+kyakushitsu,ichi_shisu_juni,kyakushitsu,17,2671,73.16,8.69,69.03,False
COURSE_27_北海道U字_ダ,manken_shisu_decile+uma_deokure_bin,manken_shisu_decile,uma_deokure_bin,13,2138,75.04,11.2,68.95,False
COURSE_27_北海道U字_ダ,pace_yoso+manken_shirushi,pace_yoso,manken_shirushi,8,1686,74.33,7.76,68.95,False
COURSE_27_北海道U字_ダ,pace_yoso+ls_shisu_juni,pace_yoso,ls_shisu_juni,6,2794,77.04,10.18,68.9,False
COURSE_27_北海道U字_ダ,uma_start_shisu_decile+kyori_tekisei,uma_start_shisu_decile,kyori_tekisei,10,2495,75.45,10.59,68.89,False
COURSE_27_北海道U字_ダ,hizume_code+kyori_tekisei,hizume_code,kyori_tekisei,11,2406,72.58,6.31,68.85,False
COURSE_27_北海道U字_ダ,manken_shirushi+umakigo_code,manken_shirushi,umakigo_code,8,2313,71.79,4.37,68.77,False
COURSE_27_北海道U字_ダ,hizume_code+kyakushitsu,hizume_code,kyakushitsu,11,1993,75.61,11.59,68.76,False
COURSE_27_北海道U字_ダ,kyakushitsu+pace_shisu_juni,kyakushitsu,pace_shisu_juni,15,2005,75.62,13.57,68.76,False
COURSE_27_北海道U字_ダ,manken_shisu_decile+omo_tekisei_code,manken_shisu_decile,omo_tekisei_code,19,2917,74.52,12.82,68.75,False
