segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_北海道U字_ダ,kishu_minarai_code+kyakushitsu+pace_shisu_juni,kishu_minarai_code,kyakushitsu,pace_shisu_juni,3,319,83.98,2.07,81.64,True
COURSE_27_北海道U字_ダ,kishu_minarai_code+ichi_shisu_juni+uma_deokure_bin,kishu_minarai_code,ichi_shisu_juni,uma_deokure_bin,3,339,82.29,1.04,81.11,True
COURSE_27_北海道U字_ダ,agari_shisu_juni+uma_deokure_bin+tenkai_kigo_code,agari_shisu_juni,uma_deokure_bin,tenkai_kigo_code,5,634,90.39,13.27,78.76,False
COURSE_27_北海道U字_ダ,joken_class_code+manken_shisu_decile+kyakushitsu,joken_class_code,manken_shisu_decile,kyakushitsu,3,316,83.27,4.21,78.5,False
COURSE_27_北海道U字_ダ,omo_tekisei_code+agari_shisu_juni+tenkai_kigo_code,omo_tekisei_code,agari_shisu_juni,tenkai_kigo_code,7,780,87.07,12.59,77.74,False
COURSE_27_北海道U字_ダ,hizume_code+omo_tekisei_code+uma_deokure_bin,hizume_code,omo_tekisei_code,uma_deokure_bin,4,468,85.55,9.01,76.72,False
COURSE_27_北海道U字_ダ,kyori_tekisei+bataiju_zogen+uma_deokure_bin,kyori_tekisei,bataiju_zogen,uma_deokure_bin,3,338,82.42,5.16,76.58,False
COURSE_27_北海道U字_ダ,pace_yoso+kyakushitsu+pace_shisu_juni,pace_yoso,kyakushitsu,pace_shisu_juni,6,663,85.59,11.29,76.55,False
COURSE_27_北海道U字_ダ,hizume_code+uma_deokure_bin+class_code,hizume_code,uma_deokure_bin,class_code,3,331,82.76,6.13,75.83,False
COURSE_27_北海道U字_ダ,kyakushitsu+kyori_tekisei+pace_shisu_juni,kyakushitsu,kyori_tekisei,pace_shisu_juni,6,658,82.73,9.16,75.4,False
COURSE_27_北海道U字_ダ,joken_class_code+agari_shisu_juni+tenkai_kigo_code,joken_class_code,agari_shisu_juni,tenkai_kigo_code,8,1164,83.35,11.8,75.17,False
COURSE_27_北海道U字_ダ,agari_shisu_juni+class_code+tenkai_kigo_code,agari_shisu_juni,class_code,tenkai_kigo_code,5,547,79.79,5.36,75.1,False
COURSE_27_北海道U字_ダ,kyakushitsu+kyori_tekisei+idm_decile,kyakushitsu,kyori_tekisei,idm_decile,9,1233,79.32,7.61,74.34,False
COURSE_27_北海道U字_ダ,manken_shirushi+manken_shisu_decile+umakigo_code,manken_shirushi,manken_shisu_decile,umakigo_code,3,497,78.85,4.9,73.3,False
COURSE_27_北海道U字_ダ,kyakushitsu+umakigo_code+pace_shisu_juni,kyakushitsu,umakigo_code,pace_shisu_juni,10,1336,81.08,12.7,73.21,False
COURSE_27_北海道U字_ダ,joken_class_code+kyori_tekisei+ls_shisu_juni,joken_class_code,kyori_tekisei,ls_shisu_juni,10,2418,80.47,12.06,73.0,False
COURSE_27_北海道U字_ダ,kyori_tekisei+uma_deokure_bin+idm_decile,kyori_tekisei,uma_deokure_bin,idm_decile,6,863,82.11,11.78,72.69,False
COURSE_27_北海道U字_ダ,kyakushitsu+umakigo_code+ten_shisu_juni,kyakushitsu,umakigo_code,ten_shisu_juni,10,1324,82.03,15.57,72.38,False
