factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,3,4327,72.92,0.48,72.38,False
omo_tekisei_code,重適性,code,3,4326,73.23,1.07,72.02,False
manken_shirushi,万券印,code,8,2621,75.32,5.63,71.42,False
umakigo_code,馬記号,code,3,4324,78.39,6.26,71.3,False
kyori_tekisei,距離適性,code,3,4232,72.85,2.56,69.96,False
hizume_code,蹄コード,code,8,3964,76.62,11.75,68.48,False
ichi_shisu_juni,位置指数順位,numeric,16,4327,73.98,11.24,68.47,False
tenkai_kigo_code,展開記号,code,5,4327,73.46,5.91,68.28,False
bataiju_zogen,馬体重増減,numeric,11,3958,72.46,7.36,68.11,False
kishu_shisu_decile,騎手指数10分位,code,10,4327,72.43,7.11,68.02,False
rotation_bin,ローテーションビン,code,7,4269,72.92,6.73,67.94,False
chokyo_shisu_decile,調教指数10分位,code,8,4163,71.25,4.82,67.92,False
joho_shisu_decile,情報指数10分位,code,6,4327,72.33,5.84,67.65,False
uma_deokure_bin,馬出遅率ビン,code,5,4327,71.93,5.23,67.34,False
agari_shisu_juni,上がり指数順位,numeric,16,4327,73.33,12.25,67.33,False
kyakushitsu,脚質,code,4,4327,71.81,4.81,67.1,False
gekiso_juni,激走順位,numeric,15,4242,70.59,7.34,66.87,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,4200,74.24,14.1,66.85,False
ten_shisu_juni,テン指数順位,numeric,16,4327,72.08,10.7,66.84,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,4323,74.16,10.62,66.8,False
pace_shisu_juni,ペース指数順位,numeric,16,4327,71.51,9.72,66.75,False
manken_shisu_decile,万券指数10分位,code,9,4196,72.36,8.58,66.75,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,4327,72.81,11.03,65.97,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,9,4230,70.61,7.44,65.75,False
bataiju,馬体重,numeric,21,2489,71.02,12.91,65.49,False
kyusha_shisu_decile,厩舎指数10分位,code,10,4327,69.77,8.31,64.61,False
ls_shisu_juni,LS指数順位,numeric,8,4220,69.95,9.41,63.43,False
ninki_shisu_decile,人気指数10分位,code,9,4258,69.37,9.53,63.14,False
kishu_minarai_code,騎手見習,code,3,4207,67.94,5.53,61.68,False
idm_decile,IDM指数10分位,code,5,4281,70.17,10.13,61.29,False
sogo_shisu_decile,総合指数10分位,code,6,4311,68.74,10.3,60.5,False
class_code,クラスコード,code,3,4162,67.84,7.58,59.26,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,5,599,63.0,19.37,46.02,False
