segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_06_ダ_新馬,kyori_kubun+kyakushitsu+kyori_tekisei+kijun_ninkijun_tansho,kyori_kubun,kyakushitsu,kyori_tekisei,kijun_ninkijun_tansho,3,356,87.59,1.12,86.33,True
KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+manken_shisu_decile+agari_shisu_juni+umakigo_code,kishu_minarai_code,manken_shisu_decile,agari_shisu_juni,umakigo_code,6,842,91.64,9.88,83.73,True
KEIBAJO_SURFACE_06_ダ_新馬,kyori_kubun+omo_tekisei_code+kyori_tekisei+agari_shisu_juni,kyori_kubun,omo_tekisei_code,kyori_tekisei,agari_shisu_juni,4,444,81.44,3.56,77.96,False
KEIBAJO_SURFACE_06_ダ_新馬,kyori_kubun+kyakushitsu+pace_shisu_juni+umakigo_code,kyori_kubun,kyakushitsu,pace_shisu_juni,umakigo_code,12,1427,84.56,11.72,77.93,False
KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+manken_shisu_decile+rotation_bin+kyori_tekisei,kishu_minarai_code,manken_shisu_decile,rotation_bin,kyori_tekisei,4,547,84.92,7.73,77.34,False
KEIBAJO_SURFACE_06_ダ_新馬,manken_shirushi+kyakushitsu+manken_shisu_decile+umakigo_code,manken_shirushi,kyakushitsu,manken_shisu_decile,umakigo_code,6,857,85.43,10.38,77.13,False
KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+kyori_kubun+ten_shisu_juni+kyakushitsu,kishu_minarai_code,kyori_kubun,ten_shisu_juni,kyakushitsu,13,1495,82.64,10.66,76.84,False
KEIBAJO_SURFACE_06_ダ_新馬,bataiju_zogen+uma_deokure_bin+rotation_bin+umakigo_code,bataiju_zogen,uma_deokure_bin,rotation_bin,umakigo_code,3,334,85.9,8.29,76.52,False
KEIBAJO_SURFACE_06_ダ_新馬,kyori_kubun+uma_deokure_bin+kyori_tekisei+agari_shisu_juni,kyori_kubun,uma_deokure_bin,kyori_tekisei,agari_shisu_juni,4,495,82.56,6.75,75.95,False
KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+manken_shirushi+kyakushitsu+manken_shisu_decile,kishu_minarai_code,manken_shirushi,kyakushitsu,manken_shisu_decile,6,863,82.66,8.79,75.63,False
KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+uma_deokure_bin+kyori_tekisei+kijun_ninkijun_tansho,kishu_minarai_code,uma_deokure_bin,kyori_tekisei,kijun_ninkijun_tansho,5,518,77.36,2.15,75.48,False
KEIBAJO_SURFACE_06_ダ_新馬,omo_tekisei_code+kyori_tekisei+agari_shisu_juni+umakigo_code,omo_tekisei_code,kyori_tekisei,agari_shisu_juni,umakigo_code,3,316,81.3,5.3,75.3,False
KEIBAJO_SURFACE_06_ダ_新馬,omo_tekisei_code+kyakushitsu+kijun_ninkijun_tansho+umakigo_code,omo_tekisei_code,kyakushitsu,kijun_ninkijun_tansho,umakigo_code,5,550,83.24,9.48,74.93,False
KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+omo_tekisei_code+kyori_tekisei+kijun_ninkijun_tansho,kishu_minarai_code,omo_tekisei_code,kyori_tekisei,kijun_ninkijun_tansho,5,571,82.21,8.53,74.74,False
KEIBAJO_SURFACE_06_ダ_新馬,kyori_kubun+ten_shisu_juni+kyakushitsu+umakigo_code,kyori_kubun,ten_shisu_juni,kyakushitsu,umakigo_code,13,1571,80.55,10.93,74.61,False
KEIBAJO_SURFACE_06_ダ_新馬,uma_deokure_bin+kyakushitsu+pace_shisu_juni+umakigo_code,uma_deokure_bin,kyakushitsu,pace_shisu_juni,umakigo_code,3,350,87.09,11.17,74.45,False
KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+kyori_kubun+kyakushitsu+pace_shisu_juni,kishu_minarai_code,kyori_kubun,kyakushitsu,pace_shisu_juni,11,1290,82.44,13.51,74.45,False
KEIBAJO_SURFACE_06_ダ_新馬,kyori_kubun+bataiju_zogen+omo_tekisei_code+umakigo_code,kyori_kubun,bataiju_zogen,omo_tekisei_code,umakigo_code,25,3767,76.98,6.63,74.38,False
KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+uma_deokure_bin+kyakushitsu+pace_shisu_juni,kishu_minarai_code,uma_deokure_bin,kyakushitsu,pace_shisu_juni,4,450,82.67,8.48,74.35,False
