segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_07_芝_未勝利,kyori_tekisei+kishu_kitai_tansho_decile+kishu_shisu_decile,kyori_tekisei,kishu_kitai_tansho_decile,kishu_shisu_decile,3,371,84.31,3.09,80.82,True
KEIBAJO_SURFACE_07_芝_未勝利,shiba_tekisei_code+kijun_ninkijun_tansho+ninki_shisu_decile,shiba_tekisei_code,kijun_ninkijun_tansho,ninki_shisu_decile,3,375,85.09,3.87,80.72,True
KEIBAJO_SURFACE_07_芝_未勝利,uma_deokure_bin+tenkai_kigo_code+sogo_shisu_decile,uma_deokure_bin,tenkai_kigo_code,sogo_shisu_decile,3,332,74.57,0.73,73.74,False
KEIBAJO_SURFACE_07_芝_未勝利,shiba_tekisei_code+kyusha_shisu_decile+sogo_shisu_decile,shiba_tekisei_code,kyusha_shisu_decile,sogo_shisu_decile,6,764,77.4,5.08,73.34,False
KEIBAJO_SURFACE_07_芝_未勝利,shiba_tekisei_code+pace_shisu_juni+tenkai_kigo_code,shiba_tekisei_code,pace_shisu_juni,tenkai_kigo_code,5,584,78.0,5.4,73.27,False
KEIBAJO_SURFACE_07_芝_未勝利,kyori_kubun+shiba_tekisei_code+kyori_tekisei_2,kyori_kubun,shiba_tekisei_code,kyori_tekisei_2,5,639,79.82,7.56,73.2,False
KEIBAJO_SURFACE_07_芝_未勝利,kyori_kubun+kyori_tekisei+kyori_tekisei_2,kyori_kubun,kyori_tekisei,kyori_tekisei_2,5,685,78.36,6.59,72.58,False
KEIBAJO_SURFACE_07_芝_未勝利,kyori_kubun+shiba_tekisei_code+tenkai_kigo_code,kyori_kubun,shiba_tekisei_code,tenkai_kigo_code,6,1362,76.55,5.35,72.27,False
KEIBAJO_SURFACE_07_芝_未勝利,shiba_tekisei_code+kijun_ninkijun_tansho+sogo_shisu_decile,shiba_tekisei_code,kijun_ninkijun_tansho,sogo_shisu_decile,4,491,77.66,6.01,71.78,False
KEIBAJO_SURFACE_07_芝_未勝利,kyori_kubun+kyori_tekisei+tenkai_kigo_code,kyori_kubun,kyori_tekisei,tenkai_kigo_code,6,1156,75.9,5.51,71.49,False
