segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り平坦O字_芝,idm_decile+gekiso_juni+kishu_minarai_code,idm_decile,gekiso_juni,kishu_minarai_code,3,351,86.79,3.06,83.33,True
COURSE_27_左回り平坦O字_芝,idm_decile+kishu_kitai_rentai_decile+joho_shisu_decile,idm_decile,kishu_kitai_rentai_decile,joho_shisu_decile,3,372,85.57,2.26,83.01,True
COURSE_27_左回り平坦O字_芝,joken_class_code+rotation_bin+kishu_kitai_rentai_decile,joken_class_code,rotation_bin,kishu_kitai_rentai_decile,3,315,87.86,6.33,80.69,True
COURSE_27_左回り平坦O字_芝,hizume_code+agari_shisu_juni+kishu_minarai_code,hizume_code,agari_shisu_juni,kishu_minarai_code,6,696,83.02,2.96,80.65,True
COURSE_27_左回り平坦O字_芝,shiba_tekisei_code+hizume_code+bataiju_zogen,shiba_tekisei_code,hizume_code,bataiju_zogen,3,375,86.47,5.95,79.73,False
COURSE_27_左回り平坦O字_芝,joshodo_code+bataiju_zogen+gekiso_juni,joshodo_code,bataiju_zogen,gekiso_juni,3,307,86.2,6.8,78.5,False
COURSE_27_左回り平坦O字_芝,shiba_tekisei_code+manken_shirushi+uma_start_shisu_decile,shiba_tekisei_code,manken_shirushi,uma_start_shisu_decile,3,354,83.18,4.43,78.17,False
COURSE_27_左回り平坦O字_芝,joken_class_code+bataiju_zogen+idm_decile,joken_class_code,bataiju_zogen,idm_decile,6,650,85.19,8.95,78.03,False
COURSE_27_左回り平坦O字_芝,rotation_bin+hizume_code+class_code,rotation_bin,hizume_code,class_code,4,483,92.55,15.08,77.77,False
COURSE_27_左回り平坦O字_芝,pace_shisu_juni+ichi_shisu_juni+kishu_minarai_code,pace_shisu_juni,ichi_shisu_juni,kishu_minarai_code,4,615,83.75,6.24,77.63,False
COURSE_27_左回り平坦O字_芝,shiba_tekisei_code+bataiju_zogen+idm_decile,shiba_tekisei_code,bataiju_zogen,idm_decile,6,719,82.66,7.05,77.02,False
COURSE_27_左回り平坦O字_芝,uma_start_shisu_decile+gekiso_juni+kishu_minarai_code,uma_start_shisu_decile,gekiso_juni,kishu_minarai_code,9,1322,79.81,4.52,76.86,False
COURSE_27_左回り平坦O字_芝,pace_shisu_juni+idm_decile+kishu_minarai_code,pace_shisu_juni,idm_decile,kishu_minarai_code,4,428,88.45,12.16,76.53,False
COURSE_27_左回り平坦O字_芝,manken_shirushi+hizume_code+kishu_minarai_code,manken_shirushi,hizume_code,kishu_minarai_code,6,711,79.73,4.01,76.52,False
COURSE_27_左回り平坦O字_芝,manken_shirushi+kishu_kitai_rentai_decile+kishu_minarai_code,manken_shirushi,kishu_kitai_rentai_decile,kishu_minarai_code,6,756,81.45,7.06,75.8,False
COURSE_27_左回り平坦O字_芝,uma_start_shisu_decile+ichi_shisu_juni+kishu_minarai_code,uma_start_shisu_decile,ichi_shisu_juni,kishu_minarai_code,8,1300,80.76,7.46,75.59,False
COURSE_27_左回り平坦O字_芝,hizume_code+class_code+idm_decile,hizume_code,class_code,idm_decile,9,1101,82.33,10.63,75.38,False
