segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り平坦O字_芝,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,3,358,85.86,6.83,78.13,False
COURSE_27_左回り平坦O字_芝,uma_start_shisu+rotation,uma_start_shisu,rotation,9,1583,80.21,7.4,75.38,False
COURSE_27_左回り平坦O字_芝,uma_start_shisu+gekiso_juni,uma_start_shisu,gekiso_juni,10,1676,77.67,3.79,75.32,False
COURSE_27_左回り平坦O字_芝,pace_shisu_juni+ichi_shisu_juni,pace_shisu_juni,ichi_shisu_juni,5,804,80.75,6.44,75.1,False
COURSE_27_左回り平坦O字_芝,hizume_code+agari_shisu_juni,hizume_code,agari_shisu_juni,14,1715,78.48,7.49,74.56,False
COURSE_27_左回り平坦O字_芝,shiba_tekisei_code+uma_deokure_ritsu,shiba_tekisei_code,uma_deokure_ritsu,15,3868,78.56,9.36,73.82,False
COURSE_27_左回り平坦O字_芝,gekiso_juni+kijun_ninkijun_tansho,gekiso_juni,kijun_ninkijun_tansho,5,673,79.68,6.78,73.74,False
COURSE_27_左回り平坦O字_芝,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,19,4109,76.68,7.12,73.48,False
COURSE_27_左回り平坦O字_芝,uma_start_shisu+ichi_shisu_juni,uma_start_shisu,ichi_shisu_juni,10,1799,78.67,8.46,73.43,False
COURSE_27_左回り平坦O字_芝,manken_shirushi+uma_start_shisu,manken_shirushi,uma_start_shisu,8,1319,77.72,7.07,72.82,False
COURSE_27_左回り平坦O字_芝,pace_yoso+rotation,pace_yoso,rotation,21,5122,75.4,6.05,72.82,False
COURSE_27_左回り平坦O字_芝,manken_shirushi+tenkai_kigo_code,manken_shirushi,tenkai_kigo_code,17,3643,76.68,8.25,72.76,False
COURSE_27_左回り平坦O字_芝,pace_yoso+umakigo_code,pace_yoso,umakigo_code,4,7262,73.64,0.93,72.73,False
COURSE_27_左回り平坦O字_芝,uma_deokure_ritsu+kyakushitsu,uma_deokure_ritsu,kyakushitsu,13,3329,77.54,9.32,72.47,False
COURSE_27_左回り平坦O字_芝,pace_yoso+joken_class_code,pace_yoso,joken_class_code,9,7312,73.24,1.2,72.46,False
COURSE_27_左回り平坦O字_芝,hizume_code+uma_start_shisu,hizume_code,uma_start_shisu,13,2516,78.87,11.94,72.38,False
COURSE_27_左回り平坦O字_芝,shiba_tekisei_code+joshodo_code,shiba_tekisei_code,joshodo_code,3,6563,74.58,1.95,72.38,False
COURSE_27_左回り平坦O字_芝,manken_shirushi+omo_tekisei_code,manken_shirushi,omo_tekisei_code,16,4192,75.95,7.58,72.23,False
COURSE_27_左回り平坦O字_芝,shiba_tekisei_code+kyusha_hyoka_code,shiba_tekisei_code,kyusha_hyoka_code,5,6441,78.02,6.64,72.2,False
COURSE_27_左回り平坦O字_芝,rotation+class_code,rotation,class_code,13,2915,75.63,6.52,72.09,False
COURSE_27_左回り平坦O字_芝,pace_yoso+manken_shirushi,pace_yoso,manken_shirushi,16,4364,75.21,6.39,72.08,False
