segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_07_芝_長距離,class_code+joken_class_code+shiba_tekisei_code+hizume_code,class_code,joken_class_code,shiba_tekisei_code,hizume_code,3,359,83.87,1.92,81.69,True
COURSE_27_07_芝_長距離,joken_class_code+kyakushitsu+shiba_tekisei_code+omo_tekisei_code,joken_class_code,kyakushitsu,shiba_tekisei_code,omo_tekisei_code,3,370,83.85,2.26,81.29,True
COURSE_27_07_芝_長距離,joken_class_code+kyori_tekisei+kyakushitsu+omo_tekisei_code,joken_class_code,kyori_tekisei,kyakushitsu,omo_tekisei_code,3,357,93.55,11.71,80.3,True
COURSE_27_07_芝_長距離,pace_yoso+joken_class_code+kyakushitsu+shiba_tekisei_code,pace_yoso,joken_class_code,kyakushitsu,shiba_tekisei_code,4,529,81.98,2.39,79.64,False
COURSE_27_07_芝_長距離,joken_class_code+kyori_tekisei+shiba_tekisei_code+hizume_code,joken_class_code,kyori_tekisei,shiba_tekisei_code,hizume_code,3,377,79.83,1.23,78.44,False
COURSE_27_07_芝_長距離,class_code+joken_class_code+kyakushitsu+omo_tekisei_code,class_code,joken_class_code,kyakushitsu,omo_tekisei_code,4,449,85.48,8.36,77.29,False
COURSE_27_07_芝_長距離,class_code+joken_class_code+kyori_tekisei+hizume_code,class_code,joken_class_code,kyori_tekisei,hizume_code,3,362,79.62,3.23,75.96,False
COURSE_27_07_芝_長距離,tenkai_kigo_code+ls_shisu_juni+kyakushitsu+omo_tekisei_code,tenkai_kigo_code,ls_shisu_juni,kyakushitsu,omo_tekisei_code,3,331,80.15,4.01,75.61,False
COURSE_27_07_芝_長距離,pace_yoso+class_code+joken_class_code+kyakushitsu,pace_yoso,class_code,joken_class_code,kyakushitsu,3,401,78.46,2.53,75.59,False
COURSE_27_07_芝_長距離,pace_yoso+joken_class_code+kyori_tekisei+kyakushitsu,pace_yoso,joken_class_code,kyori_tekisei,kyakushitsu,3,393,81.09,5.66,74.69,False
COURSE_27_07_芝_長距離,pace_yoso+joken_class_code+kyori_tekisei+shiba_tekisei_code,pace_yoso,joken_class_code,kyori_tekisei,shiba_tekisei_code,4,920,76.39,1.98,74.45,False
COURSE_27_07_芝_長距離,pace_yoso+kyori_tekisei+shiba_tekisei_code+hizume_code,pace_yoso,kyori_tekisei,shiba_tekisei_code,hizume_code,4,516,81.44,7.39,74.19,False
COURSE_27_07_芝_長距離,class_code+joken_class_code+kyori_tekisei+shiba_tekisei_code,class_code,joken_class_code,kyori_tekisei,shiba_tekisei_code,3,895,75.9,1.93,73.72,False
