factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
joken_class_code,条件クラス,code,4,5490,73.59,1.1,72.51,False
kyori_kubun,距離区分,code,3,5502,73.3,1.07,72.09,False
pace_yoso,ペース予想,code,3,5502,73.28,1.17,71.96,False
manken_shisu_decile,万券指数10分位,code,9,5411,74.01,4.39,71.14,False
hizume_code,蹄コード,code,9,4955,73.5,3.99,70.9,False
manken_shirushi,万券印,code,8,3745,74.47,6.19,70.18,False
omo_tekisei_code,重適性,code,3,5281,74.08,3.5,70.12,False
bataiju,馬体重,numeric,28,3754,74.47,12.12,69.98,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,5300,73.98,5.98,69.84,False
kishu_minarai_code,騎手見習,code,4,5403,76.7,7.05,69.8,False
joshodo_code,上昇度,code,3,5486,77.85,8.47,68.26,False
kyakushitsu,脚質,code,5,5502,72.87,5.32,68.2,False
da_tekisei_code,ダ適性,code,3,4877,74.85,6.04,68.01,False
bataiju_zogen,馬体重増減,numeric,11,4884,72.67,9.09,67.3,False
ten_shisu_juni,テン指数順位,numeric,13,5415,71.98,9.37,66.89,False
rotation_bin,ローテーションビン,code,8,5314,73.25,9.34,66.77,False
uma_deokure_bin,馬出遅率ビン,code,5,5313,75.32,10.19,66.38,False
ichi_shisu_juni,位置指数順位,numeric,13,5434,71.08,9.61,65.86,False
umakigo_code,馬記号,code,3,5502,74.23,7.5,65.75,False
gekiso_juni,激走順位,numeric,13,5432,71.3,10.33,65.68,False
kyori_tekisei,距離適性,code,4,5410,73.36,8.01,65.51,False
agari_shisu_juni,上がり指数順位,numeric,13,5421,71.9,11.87,65.44,False
pace_shisu_juni,ペース指数順位,numeric,13,5431,71.0,11.49,64.76,False
class_code,クラスコード,code,8,5123,72.41,15.03,61.99,False
joho_shisu_decile,情報指数10分位,code,6,5502,74.6,16.7,61.24,False
ls_shisu_juni,LS指数順位,numeric,7,5291,71.45,14.52,60.7,False
tenkai_kigo_code,展開記号,code,5,5502,72.89,14.15,60.49,False
idm_decile,IDM指数10分位,code,10,5502,68.22,18.52,56.74,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,8,5407,68.21,18.12,55.66,False
sogo_shisu_decile,総合指数10分位,code,10,5502,67.2,20.35,54.59,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,12,5388,64.24,18.19,53.95,False
kishu_shisu_decile,騎手指数10分位,code,9,5492,65.72,18.11,53.88,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,5435,67.05,19.1,53.81,False
kyusha_shisu_decile,厩舎指数10分位,code,10,5502,64.65,19.1,52.82,False
chokyo_shisu_decile,調教指数10分位,code,10,5502,62.12,19.43,50.08,False
ninki_shisu_decile,人気指数10分位,code,9,5461,63.77,24.47,47.78,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,12,1650,58.64,23.74,45.21,False
