factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
da_tekisei_code,ダ適性,code,3,5614,74.31,1.42,72.7,False
uma_start_shisu,馬スタート指数,numeric,15,5765,76.64,8.66,72.26,False
joken_class_code,条件クラス,code,5,6542,72.74,0.81,72.03,False
idm,IDM指数,numeric,19,2666,76.03,9.96,71.55,False
uma_deokure_ritsu,馬出遅率,numeric,17,4854,75.32,7.96,71.54,False
omo_tekisei_code,重適性,code,3,6248,73.32,1.75,71.35,False
kishu_minarai_code,騎手見習,code,4,1795,75.02,5.03,70.09,False
ls_shisu_juni,LS指数順位,numeric,7,6487,73.22,4.24,70.08,False
umakigo_code,馬記号,code,3,6535,73.43,3.34,69.64,False
manken_shirushi,万券印,code,8,4049,75.75,8.91,69.58,False
ichi_shisu_juni,位置指数順位,numeric,15,6542,72.64,6.2,69.5,False
kyori_tekisei,距離適性,code,4,6338,73.04,4.08,69.04,False
ten_shisu_juni,テン指数順位,numeric,15,6542,72.46,9.1,67.85,False
gekiso_juni,激走順位,numeric,15,6542,71.82,8.13,67.7,False
manken_shisu,万券指数,numeric,30,5116,72.33,13.63,67.45,False
hizume_code,蹄コード,code,9,5754,72.55,7.91,67.38,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,14,2787,74.08,12.81,67.37,False
kishu_shisu,騎手指数,numeric,21,6056,71.91,10.63,67.36,False
rotation,ローテーション,numeric,13,5354,72.26,9.19,67.27,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,15,2408,76.51,18.97,66.91,False
class_code,クラスコード,code,9,6058,72.86,9.19,66.86,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,6542,74.83,15.85,66.8,False
tenkai_kigo_code,展開記号,code,5,6542,72.36,6.47,66.68,False
pace_shisu_juni,ペース指数順位,numeric,15,6542,71.0,9.4,66.24,False
kyakushitsu,脚質,code,5,6542,71.02,5.7,66.02,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,11,3055,75.12,15.6,65.9,False
nyukyu_nannichimae,入厩何日前,numeric,14,2682,72.16,12.24,65.75,False
agari_shisu_juni,上がり指数順位,numeric,15,6542,70.29,10.3,65.08,False
joho_shisu,情報指数,numeric,17,4432,69.89,13.19,63.62,False
kyusha_shisu,厩舎指数,numeric,5,1181,72.57,10.89,63.03,False
chokyo_shisu,調教指数,numeric,7,1326,70.43,18.59,56.66,False
kyusha_hyoka_code,厩舎評価,code,4,6542,65.0,17.05,48.29,False
