segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_08_ダ_1勝クラス,rotation_bin+kyori_kubun+kyori_tekisei,rotation_bin,kyori_kubun,kyori_tekisei,3,332,79.56,3.54,75.54,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,omo_tekisei_code+kishu_shisu_decile+kishu_kitai_tansho_decile,omo_tekisei_code,kishu_shisu_decile,kishu_kitai_tansho_decile,3,350,73.97,4.37,69.02,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,omo_tekisei_code+kishu_shisu_decile+kishu_kitai_rentai_decile,omo_tekisei_code,kishu_shisu_decile,kishu_kitai_rentai_decile,4,461,74.43,5.94,68.61,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,kyori_kubun+omo_tekisei_code+kyori_tekisei,kyori_kubun,omo_tekisei_code,kyori_tekisei,5,1017,71.95,6.1,66.6,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,kyori_kubun+kyori_tekisei+kyakushitsu,kyori_kubun,kyori_tekisei,kyakushitsu,4,660,74.49,8.76,65.9,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,omo_tekisei_code+kishu_kitai_tansho_decile+kishu_kitai_rentai_decile,omo_tekisei_code,kishu_kitai_tansho_decile,kishu_kitai_rentai_decile,6,738,69.79,7.98,63.41,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,omo_tekisei_code+kyori_tekisei+uma_deokure_bin,omo_tekisei_code,kyori_tekisei,uma_deokure_bin,3,338,78.29,13.42,63.1,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,omo_tekisei_code+tenkai_kigo_code+kyakushitsu,omo_tekisei_code,tenkai_kigo_code,kyakushitsu,6,970,70.4,11.3,61.36,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,kyori_kubun+kyori_tekisei+uma_deokure_bin,kyori_kubun,kyori_tekisei,uma_deokure_bin,4,551,75.74,14.67,61.36,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,kishu_shisu_decile+kishu_kitai_tansho_decile+kishu_kitai_rentai_decile,kishu_shisu_decile,kishu_kitai_tansho_decile,kishu_kitai_rentai_decile,7,1058,69.48,11.77,60.76,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,kyori_kubun+omo_tekisei_code+kyakushitsu,kyori_kubun,omo_tekisei_code,kyakushitsu,4,557,71.14,11.54,59.83,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,kyori_kubun+omo_tekisei_code+uma_deokure_bin,kyori_kubun,omo_tekisei_code,uma_deokure_bin,3,390,69.37,9.48,58.65,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,kyori_kubun+kyori_tekisei+tenkai_kigo_code,kyori_kubun,kyori_tekisei,tenkai_kigo_code,4,728,71.68,14.23,57.74,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,kyori_kubun+tenkai_kigo_code+kyakushitsu,kyori_kubun,tenkai_kigo_code,kyakushitsu,4,600,69.4,12.72,56.93,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,omo_tekisei_code+kyori_tekisei+kyakushitsu,omo_tekisei_code,kyori_tekisei,kyakushitsu,4,486,69.74,13.76,56.25,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,kyori_kubun+omo_tekisei_code+tenkai_kigo_code,kyori_kubun,omo_tekisei_code,tenkai_kigo_code,4,696,61.17,7.64,53.68,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,kyori_tekisei+tenkai_kigo_code+kyakushitsu,kyori_tekisei,tenkai_kigo_code,kyakushitsu,5,636,68.77,17.77,53.19,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,omo_tekisei_code+kyori_tekisei+joho_shisu_decile,omo_tekisei_code,kyori_tekisei,joho_shisu_decile,3,441,56.61,6.76,48.96,False
KEIBAJO_SURFACE_08_ダ_1勝クラス,omo_tekisei_code+kyakushitsu+joho_shisu_decile,omo_tekisei_code,kyakushitsu,joho_shisu_decile,3,388,58.65,8.85,48.63,False
