segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_04_障_長距離,omo_tekisei_code+hizume_code+shiba_tekisei_code,omo_tekisei_code,hizume_code,shiba_tekisei_code,4,426,78.37,1.8,76.6,False
COURSE_27_04_障_長距離,kijun_ninkijun_tansho+kyusha_hyoka_code+class_code,kijun_ninkijun_tansho,kyusha_hyoka_code,class_code,3,333,76.76,2.87,73.52,False
COURSE_27_04_障_長距離,joken_class_code+shiba_tekisei_code+class_code,joken_class_code,shiba_tekisei_code,class_code,4,1386,71.88,3.17,68.78,False
COURSE_27_04_障_長距離,kyakushitsu+joken_class_code+shiba_tekisei_code,kyakushitsu,joken_class_code,shiba_tekisei_code,6,1316,74.33,7.61,68.24,False
COURSE_27_04_障_長距離,omo_tekisei_code+shiba_tekisei_code+class_code,omo_tekisei_code,shiba_tekisei_code,class_code,8,1249,72.18,5.98,68.04,False
COURSE_27_04_障_長距離,omo_tekisei_code+hizume_code+kyusha_hyoka_code,omo_tekisei_code,hizume_code,kyusha_hyoka_code,11,1569,73.54,9.45,67.95,False
COURSE_27_04_障_長距離,omo_tekisei_code+joken_class_code+class_code,omo_tekisei_code,joken_class_code,class_code,6,1663,73.4,6.88,67.89,False
COURSE_27_04_障_長距離,omo_tekisei_code+kyusha_hyoka_code+class_code,omo_tekisei_code,kyusha_hyoka_code,class_code,6,1636,72.93,6.37,67.84,False
COURSE_27_04_障_長距離,omo_tekisei_code+hizume_code+joken_class_code,omo_tekisei_code,hizume_code,joken_class_code,6,773,77.61,12.22,67.83,False
COURSE_27_04_障_長距離,omo_tekisei_code+kyakushitsu+class_code,omo_tekisei_code,kyakushitsu,class_code,6,856,79.77,15.15,67.66,False
COURSE_27_04_障_長距離,kyakushitsu+shiba_tekisei_code+class_code,kyakushitsu,shiba_tekisei_code,class_code,4,652,75.89,8.43,67.63,False
COURSE_27_04_障_長距離,shiba_tekisei_code+kyusha_hyoka_code+class_code,shiba_tekisei_code,kyusha_hyoka_code,class_code,4,1368,70.38,4.23,66.23,False
COURSE_27_04_障_長距離,hizume_code+joken_class_code+kyusha_hyoka_code,hizume_code,joken_class_code,kyusha_hyoka_code,9,1652,71.72,8.5,66.16,False
COURSE_27_04_障_長距離,omo_tekisei_code+kyakushitsu+joken_class_code,omo_tekisei_code,kyakushitsu,joken_class_code,9,1634,73.28,11.51,65.76,False
COURSE_27_04_障_長距離,joken_class_code+kijun_ninkijun_tansho+class_code,joken_class_code,kijun_ninkijun_tansho,class_code,6,668,72.05,8.28,65.42,False
COURSE_27_04_障_長距離,omo_tekisei_code+joken_class_code+shiba_tekisei_code,omo_tekisei_code,joken_class_code,shiba_tekisei_code,8,1762,70.28,7.08,65.37,False
COURSE_27_04_障_長距離,joken_class_code+shiba_tekisei_code+kyusha_hyoka_code,joken_class_code,shiba_tekisei_code,kyusha_hyoka_code,4,1818,69.92,4.78,65.23,False
COURSE_27_04_障_長距離,omo_tekisei_code+shiba_tekisei_code+kyusha_hyoka_code,omo_tekisei_code,shiba_tekisei_code,kyusha_hyoka_code,7,2056,73.06,10.61,65.2,False
COURSE_27_04_障_長距離,omo_tekisei_code+joken_class_code+kyusha_hyoka_code,omo_tekisei_code,joken_class_code,kyusha_hyoka_code,6,2198,71.38,7.86,65.09,False
COURSE_27_04_障_長距離,kyakushitsu+kyusha_hyoka_code+class_code,kyakushitsu,kyusha_hyoka_code,class_code,8,1636,73.48,12.3,64.95,False
COURSE_27_04_障_長距離,omo_tekisei_code+kyakushitsu+shiba_tekisei_code,omo_tekisei_code,kyakushitsu,shiba_tekisei_code,9,1292,72.69,12.16,64.75,False
