segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_04_障_長距離,joken_class_code+kijun_ninkijun_tansho+kyusha_hyoka_code+class_code,joken_class_code,kijun_ninkijun_tansho,kyusha_hyoka_code,class_code,3,333,76.76,2.87,73.52,False
COURSE_27_04_障_長距離,omo_tekisei_code+kyakushitsu+kyusha_hyoka_code+class_code,omo_tekisei_code,kyakushitsu,kyusha_hyoka_code,class_code,4,590,74.37,1.89,72.51,False
COURSE_27_04_障_長距離,omo_tekisei_code+kyakushitsu+shiba_tekisei_code+kyusha_hyoka_code,omo_tekisei_code,kyakushitsu,shiba_tekisei_code,kyusha_hyoka_code,6,889,78.11,8.84,71.04,False
COURSE_27_04_障_長距離,omo_tekisei_code+kyakushitsu+joken_class_code+shiba_tekisei_code,omo_tekisei_code,kyakushitsu,joken_class_code,shiba_tekisei_code,4,532,75.69,7.94,67.91,False
COURSE_27_04_障_長距離,joken_class_code+shiba_tekisei_code+kyusha_hyoka_code+class_code,joken_class_code,shiba_tekisei_code,kyusha_hyoka_code,class_code,4,1282,70.67,3.72,67.03,False
COURSE_27_04_障_長距離,omo_tekisei_code+joken_class_code+kyusha_hyoka_code+class_code,omo_tekisei_code,joken_class_code,kyusha_hyoka_code,class_code,6,1533,73.12,7.81,66.87,False
COURSE_27_04_障_長距離,omo_tekisei_code+kyakushitsu+joken_class_code+class_code,omo_tekisei_code,kyakushitsu,joken_class_code,class_code,6,842,78.9,15.71,66.33,False
COURSE_27_04_障_長距離,omo_tekisei_code+joken_class_code+shiba_tekisei_code+class_code,omo_tekisei_code,joken_class_code,shiba_tekisei_code,class_code,7,1100,70.8,6.36,66.09,False
COURSE_27_04_障_長距離,omo_tekisei_code+hizume_code+joken_class_code+kyusha_hyoka_code,omo_tekisei_code,hizume_code,joken_class_code,kyusha_hyoka_code,6,687,75.57,13.28,64.94,False
COURSE_27_04_障_長距離,kyakushitsu+joken_class_code+shiba_tekisei_code+class_code,kyakushitsu,joken_class_code,shiba_tekisei_code,class_code,3,552,76.17,10.31,64.5,False
COURSE_27_04_障_長距離,hizume_code+joken_class_code+kyusha_hyoka_code+class_code,hizume_code,joken_class_code,kyusha_hyoka_code,class_code,5,815,76.15,13.33,64.47,False
COURSE_27_04_障_長距離,omo_tekisei_code+shiba_tekisei_code+kyusha_hyoka_code+class_code,omo_tekisei_code,shiba_tekisei_code,kyusha_hyoka_code,class_code,7,1064,70.87,8.9,64.28,False
COURSE_27_04_障_長距離,kyakushitsu+joken_class_code+shiba_tekisei_code+kyusha_hyoka_code,kyakushitsu,joken_class_code,shiba_tekisei_code,kyusha_hyoka_code,6,1179,70.67,9.04,63.44,False
COURSE_27_04_障_長距離,kyakushitsu+shiba_tekisei_code+kyusha_hyoka_code+class_code,kyakushitsu,shiba_tekisei_code,kyusha_hyoka_code,class_code,3,504,74.98,10.39,63.22,False
COURSE_27_04_障_長距離,kyakushitsu+joken_class_code+kyusha_hyoka_code+class_code,kyakushitsu,joken_class_code,kyusha_hyoka_code,class_code,7,1435,70.67,10.42,62.95,False
COURSE_27_04_障_長距離,omo_tekisei_code+joken_class_code+shiba_tekisei_code+kyusha_hyoka_code,omo_tekisei_code,joken_class_code,shiba_tekisei_code,kyusha_hyoka_code,7,1496,66.92,7.3,61.52,False
COURSE_27_04_障_長距離,omo_tekisei_code+kyakushitsu+joken_class_code+kyusha_hyoka_code,omo_tekisei_code,kyakushitsu,joken_class_code,kyusha_hyoka_code,8,1377,69.92,13.99,60.23,False
COURSE_27_04_障_長距離,hizume_code+joken_class_code+shiba_tekisei_code+kyusha_hyoka_code,hizume_code,joken_class_code,shiba_tekisei_code,kyusha_hyoka_code,4,590,67.88,16.2,52.01,False
