segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
GLOBAL_新馬,manken_shirushi+uma_start_shisu+nyukyu_nannichimae,manken_shirushi,uma_start_shisu,nyukyu_nannichimae,17,1901,83.81,9.29,79.39,False
GLOBAL_新馬,manken_shirushi+kyakushitsu+nyukyu_nannichimae,manken_shirushi,kyakushitsu,nyukyu_nannichimae,66,7876,80.65,10.85,78.03,False
GLOBAL_新馬,manken_shirushi+keibajo_code+ten_shisu_juni,manken_shirushi,keibajo_code,ten_shisu_juni,49,5191,80.34,11.95,77.0,False
GLOBAL_新馬,manken_shirushi+uma_deokure_ritsu+nyukyu_nannichimae,manken_shirushi,uma_deokure_ritsu,nyukyu_nannichimae,30,3519,81.23,12.79,76.66,False
GLOBAL_新馬,ichi_shisu+kyakushitsu+ten_shisu_juni,ichi_shisu,kyakushitsu,ten_shisu_juni,39,4689,79.95,10.87,76.54,False
GLOBAL_新馬,gekiso_shisu+kyakushitsu+uma_start_shisu,gekiso_shisu,kyakushitsu,uma_start_shisu,35,3773,79.59,9.6,76.41,False
GLOBAL_新馬,uma_start_shisu+idm+ten_shisu_juni,uma_start_shisu,idm,ten_shisu_juni,47,5260,79.44,10.85,76.34,False
GLOBAL_新馬,kyakushitsu+manken_shisu+ten_shisu_juni,kyakushitsu,manken_shisu,ten_shisu_juni,88,10156,78.67,11.69,76.23,False
GLOBAL_新馬,manken_shirushi+hizume_code+ten_shisu_juni,manken_shirushi,hizume_code,ten_shisu_juni,203,25949,77.79,11.38,76.22,False
GLOBAL_新馬,uma_start_shisu+manken_shisu+ten_shisu_juni,uma_start_shisu,manken_shisu,ten_shisu_juni,19,2036,80.5,10.44,75.8,False
GLOBAL_新馬,manken_shirushi+keibajo_code+hizume_code,manken_shirushi,keibajo_code,hizume_code,213,37971,77.02,10.02,75.67,False
GLOBAL_新馬,manken_shirushi+keibajo_code+uma_start_shisu,manken_shirushi,keibajo_code,uma_start_shisu,104,22189,77.44,9.36,75.64,False
GLOBAL_新馬,manken_shirushi+kyakushitsu+idm,manken_shirushi,kyakushitsu,idm,87,9982,77.9,10.98,75.59,False
GLOBAL_新馬,manken_shirushi+kyori_kubun+nyukyu_nannichimae,manken_shirushi,kyori_kubun,nyukyu_nannichimae,55,7052,78.36,10.86,75.49,False
