segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
GLOBAL_新馬,kyori_kubun+omo_tekisei_code+ichi_shisu+uma_start_shisu,kyori_kubun,omo_tekisei_code,ichi_shisu,uma_start_shisu,4,454,82.29,3.14,79.21,False
GLOBAL_新馬,manken_shirushi+pace_yoso+omo_tekisei_code+nyukyu_nannichimae,manken_shirushi,pace_yoso,omo_tekisei_code,nyukyu_nannichimae,17,1876,83.17,9.6,78.61,False
GLOBAL_新馬,manken_shirushi+pace_yoso+kyori_kubun+nyukyu_nannichimae,manken_shirushi,pace_yoso,kyori_kubun,nyukyu_nannichimae,14,1561,83.11,8.65,78.58,False
GLOBAL_新馬,kyori_kubun+ichi_shisu+shiba_tekisei_code+uma_start_shisu,kyori_kubun,ichi_shisu,shiba_tekisei_code,uma_start_shisu,5,600,81.52,3.39,78.54,False
GLOBAL_新馬,manken_shirushi+keibajo_code+kyakushitsu+uma_start_shisu,manken_shirushi,keibajo_code,kyakushitsu,uma_start_shisu,66,8281,80.91,10.82,78.3,False
GLOBAL_新馬,kyori_kubun+omo_tekisei_code+ichi_shisu+uma_deokure_ritsu,kyori_kubun,omo_tekisei_code,ichi_shisu,uma_deokure_ritsu,5,610,80.68,3.69,77.45,False
GLOBAL_新馬,kyori_kubun+ichi_shisu+shiba_tekisei_code+uma_deokure_ritsu,kyori_kubun,ichi_shisu,shiba_tekisei_code,uma_deokure_ritsu,8,988,82.33,8.65,76.33,False
GLOBAL_新馬,manken_shirushi+kyori_kubun+omo_tekisei_code+uma_start_shisu,manken_shirushi,kyori_kubun,omo_tekisei_code,uma_start_shisu,107,21846,78.0,9.38,76.22,False
GLOBAL_新馬,pace_yoso+hizume_code+uma_start_shisu+nyukyu_nannichimae,pace_yoso,hizume_code,uma_start_shisu,nyukyu_nannichimae,23,3487,80.09,9.67,76.13,False
GLOBAL_新馬,manken_shirushi+keibajo_code+uma_deokure_ritsu+kyakushitsu,manken_shirushi,keibajo_code,uma_deokure_ritsu,kyakushitsu,58,7869,78.64,10.17,76.02,False
GLOBAL_新馬,manken_shirushi+hizume_code+kyakushitsu+uma_start_shisu,manken_shirushi,hizume_code,kyakushitsu,uma_start_shisu,48,8656,79.55,12.65,75.97,False
GLOBAL_新馬,hizume_code+ichi_shisu+uma_deokure_ritsu+uma_start_shisu,hizume_code,ichi_shisu,uma_deokure_ritsu,uma_start_shisu,3,335,78.61,2.46,75.83,False
GLOBAL_新馬,manken_shirushi+keibajo_code+omo_tekisei_code+kyakushitsu,manken_shirushi,keibajo_code,omo_tekisei_code,kyakushitsu,236,29111,77.23,11.81,75.72,False
GLOBAL_新馬,manken_shirushi+keibajo_code+kyori_kubun+uma_start_shisu,manken_shirushi,keibajo_code,kyori_kubun,uma_start_shisu,81,10720,78.18,11.34,75.71,False
GLOBAL_新馬,manken_shirushi+kyori_kubun+hizume_code+uma_start_shisu,manken_shirushi,kyori_kubun,hizume_code,uma_start_shisu,65,9887,78.32,10.98,75.65,False
GLOBAL_新馬,manken_shirushi+omo_tekisei_code+kyakushitsu+uma_start_shisu,manken_shirushi,omo_tekisei_code,kyakushitsu,uma_start_shisu,119,23054,77.58,11.39,75.53,False
GLOBAL_新馬,manken_shirushi+pace_yoso+hizume_code+uma_start_shisu,manken_shirushi,pace_yoso,hizume_code,uma_start_shisu,105,17924,77.78,11.86,75.51,False
