factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,6936,75.09,0.24,74.83,False
kyori_kubun,距離区分,code,3,6936,75.06,0.87,74.07,False
joken_class_code,条件クラス,code,5,6936,74.65,1.67,73.19,False
ichi_shisu_juni,位置指数順位,numeric,14,6936,75.01,3.49,73.18,False
omo_tekisei_code,重適性,code,3,6680,75.16,1.85,73.07,False
manken_shirushi,万券印,code,8,4620,76.51,5.14,72.95,False
ls_shisu_juni,LS指数順位,numeric,8,6825,76.98,6.4,72.55,False
joshodo_code,上昇度,code,3,6909,79.72,7.13,71.66,False
kyakushitsu,脚質,code,5,6935,75.27,4.55,71.28,False
bataiju,馬体重,numeric,32,5126,74.66,11.35,70.73,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,6708,75.33,6.86,70.58,False
gekiso_juni,激走順位,numeric,14,6936,74.02,6.7,70.51,False
pace_shisu_juni,ペース指数順位,numeric,14,6936,73.36,5.65,70.4,False
ten_shisu_juni,テン指数順位,numeric,14,6936,74.73,8.33,70.37,False
manken_shisu_decile,万券指数10分位,code,10,6936,74.4,6.95,70.09,False
class_code,クラスコード,code,8,6435,76.6,9.42,70.07,False
uma_deokure_bin,馬出遅率ビン,code,5,6722,74.94,5.81,69.84,False
kyori_tekisei,距離適性,code,4,6710,74.66,5.01,69.75,False
hizume_code,蹄コード,code,9,6268,72.95,6.05,68.99,False
bataiju_zogen,馬体重増減,numeric,13,6311,72.12,5.8,68.97,False
kishu_minarai_code,騎手見習,code,4,6866,73.09,5.18,68.01,False
joho_shisu_decile,情報指数10分位,code,6,6936,75.15,9.84,67.27,False
rotation_bin,ローテーションビン,code,8,6724,73.58,10.41,66.37,False
umakigo_code,馬記号,code,3,6922,70.57,4.33,65.67,False
agari_shisu_juni,上がり指数順位,numeric,14,6936,71.44,11.94,65.19,False
kishu_shisu_decile,騎手指数10分位,code,9,6902,71.13,9.85,64.7,False
idm_decile,IDM指数10分位,code,10,6936,71.73,12.34,64.08,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,9,6910,70.32,10.62,63.38,False
da_tekisei_code,ダ適性,code,3,6063,71.73,7.61,63.12,False
tenkai_kigo_code,展開記号,code,5,6936,75.06,14.46,62.39,False
ninki_shisu_decile,人気指数10分位,code,9,6853,70.81,13.33,62.1,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,6821,70.13,11.66,62.05,False
kyusha_shisu_decile,厩舎指数10分位,code,10,6936,69.55,12.24,61.96,False
sogo_shisu_decile,総合指数10分位,code,10,6936,70.13,14.27,61.29,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,15,2560,67.09,11.94,61.05,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,13,6877,68.53,15.09,60.33,False
chokyo_shisu_decile,調教指数10分位,code,10,6936,67.76,13.59,59.33,False
