factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_tekisei_2,距離適性2,code,3,2916,76.2,1.32,74.7,False
kyori_kubun,距離区分,code,3,21346,73.88,0.29,73.56,False
pace_yoso,ペース予想,code,3,21346,74.5,1.03,73.34,False
manken_shirushi,万券印,code,8,13245,76.47,4.87,73.1,False
da_tekisei_code,ダ適性,code,3,17884,75.8,2.99,72.41,False
joken_class_code,条件クラス,code,5,21346,73.21,1.11,72.23,False
hizume_code,蹄コード,code,14,19604,76.24,8.73,71.67,False
omo_tekisei_code,重適性,code,3,19979,73.88,1.99,71.64,False
bataiju,馬体重,numeric,55,20245,73.87,9.41,71.38,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,20029,74.39,4.42,71.33,False
uma_deokure_bin,馬出遅率ビン,code,5,20134,73.28,2.35,71.22,False
rotation_bin,ローテーションビン,code,8,20146,73.99,4.75,70.7,False
kyakushitsu,脚質,code,5,21346,72.86,2.73,70.47,False
manken_shisu_decile,万券指数10分位,code,10,21124,74.38,6.37,70.43,False
kyori_tekisei,距離適性,code,4,20936,73.34,3.72,69.7,False
ichi_shisu_juni,位置指数順位,numeric,16,21346,72.36,5.66,69.58,False
umakigo_code,馬記号,code,3,21318,72.8,3.07,69.33,False
idm_decile,IDM指数10分位,code,10,21346,72.82,5.97,69.12,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,40,12380,72.0,10.9,68.62,False
ten_shisu_juni,テン指数順位,numeric,16,21346,71.76,6.43,68.61,False
pace_shisu_juni,ペース指数順位,numeric,16,21346,71.72,6.59,68.49,False
ls_shisu_juni,LS指数順位,numeric,9,21302,72.93,7.66,67.92,False
shiba_tekisei_code,芝適性,code,3,12468,74.07,5.54,67.8,False
sogo_shisu_decile,総合指数10分位,code,10,21346,72.07,7.22,67.6,False
joho_shisu_decile,情報指数10分位,code,6,21346,73.63,7.92,67.29,False
class_code,クラスコード,code,12,19635,72.9,10.01,67.23,False
gekiso_juni,激走順位,numeric,16,21346,70.44,7.1,66.96,False
agari_shisu_juni,上がり指数順位,numeric,16,21346,70.53,7.62,66.8,False
joshodo_code,上昇度,code,3,21116,70.52,3.39,66.69,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,21346,71.01,7.87,66.13,False
tenkai_kigo_code,展開記号,code,5,21346,74.67,10.09,65.83,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,21346,70.71,8.49,65.45,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,16,21346,70.94,11.83,65.15,False
bataiju_zogen,馬体重増減,numeric,18,19513,69.61,10.65,64.69,False
kishu_shisu_decile,騎手指数10分位,code,10,21346,69.48,8.64,64.12,False
chokyo_shisu_decile,調教指数10分位,code,10,21296,68.16,9.34,62.37,False
kyusha_shisu_decile,厩舎指数10分位,code,10,21346,67.87,11.3,60.87,False
kyusha_hyoka_code,厩舎評価,code,4,21346,72.73,12.72,60.26,False
kyuyo_riyu_bunrui_code,休養理由,code,3,4516,66.99,7.01,59.05,False
kishu_minarai_code,騎手見習,code,6,21346,68.3,13.1,57.81,False
ninki_shisu_decile,人気指数10分位,code,10,21346,65.42,14.22,56.61,False
blinker,ブリンカー,code,3,2955,72.86,15.08,55.8,False
