factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_tekisei,距離適性,code,5,5371,75.28,4.04,71.74,False
kyori_kubun,距離区分,code,3,5405,72.55,0.8,71.64,False
kyakushitsu,脚質,code,4,5405,72.8,1.4,71.43,False
pace_yoso,ペース予想,code,3,5405,74.11,3.16,70.54,False
class_code,クラスコード,code,3,5103,73.79,2.91,70.49,False
ten_shisu_juni,テン指数順位,numeric,16,5405,72.61,5.2,70.07,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,5356,72.79,4.14,69.92,False
ls_shisu_juni,LS指数順位,numeric,7,5385,73.33,4.73,69.82,False
uma_deokure_bin,馬出遅率ビン,code,5,5397,73.81,5.23,69.22,False
gekiso_juni,激走順位,numeric,16,5405,73.08,8.11,69.11,False
pace_shisu_juni,ペース指数順位,numeric,16,5405,72.49,7.11,69.01,False
manken_shirushi,万券印,code,8,3216,73.77,7.01,68.91,False
bataiju,馬体重,numeric,24,3424,74.86,15.07,68.83,False
joho_shisu_decile,情報指数10分位,code,6,5405,72.94,5.22,68.76,False
ichi_shisu_juni,位置指数順位,numeric,16,5405,72.78,9.03,68.35,False
agari_shisu_juni,上がり指数順位,numeric,16,5405,71.32,7.52,67.64,False
rotation_bin,ローテーションビン,code,8,5405,71.67,6.23,67.35,False
kyusha_shisu_decile,厩舎指数10分位,code,10,5405,72.29,8.29,67.15,False
omo_tekisei_code,重適性,code,3,5392,76.69,8.65,66.91,False
hizume_code,蹄コード,code,10,5124,73.3,11.46,66.19,False
umakigo_code,馬記号,code,3,5379,72.33,5.56,66.03,False
manken_shisu_decile,万券指数10分位,code,10,5285,71.03,8.84,65.55,False
kyori_tekisei_2,距離適性2,code,3,864,70.59,4.61,65.37,False
tenkai_kigo_code,展開記号,code,5,5405,70.76,6.56,65.01,False
ninki_shisu_decile,人気指数10分位,code,10,5405,72.72,14.59,63.68,False
bataiju_zogen,馬体重増減,numeric,12,4937,70.17,11.78,63.5,False
kishu_minarai_code,騎手見習,code,4,5281,73.75,10.71,63.25,False
sogo_shisu_decile,総合指数10分位,code,7,5348,69.95,9.94,62.59,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,5325,84.37,44.65,61.78,False
chokyo_shisu_decile,調教指数10分位,code,10,5374,68.04,10.85,61.32,False
kyusha_hyoka_code,厩舎評価,code,3,5328,80.67,17.32,61.08,False
idm_decile,IDM指数10分位,code,6,5318,68.29,10.37,59.99,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,5405,81.74,37.3,58.61,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,5405,80.3,35.9,58.04,False
kishu_shisu_decile,騎手指数10分位,code,10,5405,79.82,37.51,56.57,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,4,574,91.98,42.73,50.1,False
