segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+joshodo_code+pace_shisu_juni,manken_shirushi,joken_class_code,joshodo_code,pace_shisu_juni,4,417,98.16,2.92,95.3,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+ichi_shisu_juni+da_tekisei_code+kyori_tekisei,manken_shirushi,ichi_shisu_juni,da_tekisei_code,kyori_tekisei,5,529,93.84,7.72,87.08,True
COURSE_27_右回り急坂U字_ダ,omo_tekisei_code+ichi_shisu_juni+kyori_tekisei+pace_shisu_juni,omo_tekisei_code,ichi_shisu_juni,kyori_tekisei,pace_shisu_juni,3,410,90.67,3.4,86.83,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+kyori_tekisei+pace_shisu_juni,manken_shirushi,da_tekisei_code,kyori_tekisei,pace_shisu_juni,7,743,88.77,4.38,85.52,True
COURSE_27_右回り急坂U字_ダ,joken_class_code+omo_tekisei_code+ichi_shisu_juni+pace_shisu_juni,joken_class_code,omo_tekisei_code,ichi_shisu_juni,pace_shisu_juni,5,629,89.63,4.87,85.36,True
COURSE_27_右回り急坂U字_ダ,joken_class_code+hizume_code+uma_deokure_bin+agari_shisu_juni,joken_class_code,hizume_code,uma_deokure_bin,agari_shisu_juni,8,874,90.38,7.31,85.31,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+kyori_tekisei+agari_shisu_juni,manken_shirushi,da_tekisei_code,kyori_tekisei,agari_shisu_juni,12,1703,88.6,6.14,85.13,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyakushitsu+joshodo_code+pace_shisu_juni,manken_shirushi,kyakushitsu,joshodo_code,pace_shisu_juni,4,416,92.24,7.28,85.1,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni+joshodo_code,manken_shirushi,joken_class_code,agari_shisu_juni,joshodo_code,14,1983,87.75,6.95,84.11,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+hizume_code+uma_deokure_bin,manken_shirushi,joken_class_code,hizume_code,uma_deokure_bin,9,1014,87.62,5.77,83.85,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+bataiju_zogen+da_tekisei_code,manken_shirushi,omo_tekisei_code,bataiju_zogen,da_tekisei_code,4,451,88.64,4.95,83.79,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+ichi_shisu_juni+da_tekisei_code,manken_shirushi,umakigo_code,ichi_shisu_juni,da_tekisei_code,16,1853,86.9,6.66,83.64,True
COURSE_27_右回り急坂U字_ダ,joken_class_code+uma_start_shisu_decile+rotation_bin+ichi_shisu_juni,joken_class_code,uma_start_shisu_decile,rotation_bin,ichi_shisu_juni,4,417,84.09,1.11,83.0,True
COURSE_27_右回り急坂U字_ダ,hizume_code+umakigo_code+rotation_bin+agari_shisu_juni,hizume_code,umakigo_code,rotation_bin,agari_shisu_juni,3,334,94.39,10.15,82.9,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+da_tekisei_code+agari_shisu_juni,manken_shirushi,umakigo_code,da_tekisei_code,agari_shisu_juni,15,2556,86.63,8.94,82.11,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+da_tekisei_code+pace_shisu_juni,manken_shirushi,umakigo_code,da_tekisei_code,pace_shisu_juni,22,2548,86.77,11.43,81.99,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+hizume_code+uma_deokure_bin+da_tekisei_code,manken_shirushi,hizume_code,uma_deokure_bin,da_tekisei_code,13,1459,88.07,11.22,81.97,True
COURSE_27_右回り急坂U字_ダ,omo_tekisei_code+bataiju_zogen+da_tekisei_code+agari_shisu_juni,omo_tekisei_code,bataiju_zogen,da_tekisei_code,agari_shisu_juni,4,462,89.35,7.55,81.95,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei+joshodo_code+pace_shisu_juni,manken_shirushi,kyori_tekisei,joshodo_code,pace_shisu_juni,16,1822,86.55,9.39,81.95,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+umakigo_code+agari_shisu_juni,manken_shirushi,joken_class_code,umakigo_code,agari_shisu_juni,20,2864,84.8,6.9,81.78,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+kyori_tekisei+pace_shisu_juni,manken_shirushi,umakigo_code,kyori_tekisei,pace_shisu_juni,9,986,87.19,8.31,81.77,True
COURSE_27_右回り急坂U字_ダ,uma_start_shisu_decile+hizume_code+bataiju_zogen+da_tekisei_code,uma_start_shisu_decile,hizume_code,bataiju_zogen,da_tekisei_code,7,900,86.23,6.28,81.58,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+agari_shisu_juni+joshodo_code,manken_shirushi,omo_tekisei_code,agari_shisu_juni,joshodo_code,14,1844,84.84,6.38,81.5,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+pace_yoso+ichi_shisu_juni+da_tekisei_code,manken_shirushi,pace_yoso,ichi_shisu_juni,da_tekisei_code,10,1072,86.92,8.74,81.5,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+bataiju_zogen+umakigo_code+kyakushitsu,manken_shirushi,bataiju_zogen,umakigo_code,kyakushitsu,13,1407,87.52,11.37,81.34,True
COURSE_27_右回り急坂U字_ダ,joken_class_code+uma_deokure_bin+ichi_shisu_juni+pace_shisu_juni,joken_class_code,uma_deokure_bin,ichi_shisu_juni,pace_shisu_juni,6,893,84.15,3.53,81.33,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+joshodo_code+pace_shisu_juni,manken_shirushi,da_tekisei_code,joshodo_code,pace_shisu_juni,31,3713,85.31,11.34,81.32,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+umakigo_code+agari_shisu_juni,manken_shirushi,omo_tekisei_code,umakigo_code,agari_shisu_juni,12,1557,84.67,6.0,81.27,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+pace_yoso+joken_class_code+agari_shisu_juni,manken_shirushi,pace_yoso,joken_class_code,agari_shisu_juni,6,712,86.14,6.26,81.14,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+kyori_tekisei+agari_shisu_juni,manken_shirushi,umakigo_code,kyori_tekisei,agari_shisu_juni,15,2270,85.92,9.51,81.11,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+uma_deokure_bin+agari_shisu_juni,manken_shirushi,umakigo_code,uma_deokure_bin,agari_shisu_juni,14,1959,84.56,6.6,81.1,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+da_tekisei_code+agari_shisu_juni,manken_shirushi,joken_class_code,da_tekisei_code,agari_shisu_juni,4,502,88.21,7.36,81.0,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+pace_yoso+da_tekisei_code+agari_shisu_juni,manken_shirushi,pace_yoso,da_tekisei_code,agari_shisu_juni,12,1863,86.29,9.41,80.97,True
COURSE_27_右回り急坂U字_ダ,hizume_code+uma_deokure_bin+da_tekisei_code+agari_shisu_juni,hizume_code,uma_deokure_bin,da_tekisei_code,agari_shisu_juni,10,1235,87.23,10.14,80.94,True
COURSE_27_右回り急坂U字_ダ,joken_class_code+ichi_shisu_juni+da_tekisei_code+pace_shisu_juni,joken_class_code,ichi_shisu_juni,da_tekisei_code,pace_shisu_juni,7,936,86.49,7.66,80.81,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+uma_deokure_bin+joshodo_code+pace_shisu_juni,manken_shirushi,uma_deokure_bin,joshodo_code,pace_shisu_juni,5,526,89.56,10.22,80.6,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+agari_shisu_juni+joshodo_code,manken_shirushi,da_tekisei_code,agari_shisu_juni,joshodo_code,18,3009,84.7,8.94,80.57,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+uma_deokure_bin+agari_shisu_juni+joshodo_code,manken_shirushi,uma_deokure_bin,agari_shisu_juni,joshodo_code,17,2377,83.63,6.61,80.49,True
COURSE_27_右回り急坂U字_ダ,hizume_code+da_tekisei_code+kyakushitsu+pace_shisu_juni,hizume_code,da_tekisei_code,kyakushitsu,pace_shisu_juni,16,1860,83.78,6.85,80.43,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+hizume_code+omo_tekisei_code,manken_shirushi,joken_class_code,hizume_code,omo_tekisei_code,10,1376,86.0,9.14,80.34,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+rotation_bin+kyori_tekisei,manken_shirushi,joken_class_code,rotation_bin,kyori_tekisei,8,970,87.4,10.26,80.29,True
COURSE_27_右回り急坂U字_ダ,joken_class_code+uma_deokure_bin+rotation_bin+agari_shisu_juni,joken_class_code,uma_deokure_bin,rotation_bin,agari_shisu_juni,10,1195,86.47,10.38,80.04,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+pace_yoso+kyori_tekisei+agari_shisu_juni,manken_shirushi,pace_yoso,kyori_tekisei,agari_shisu_juni,12,1614,85.57,9.86,80.0,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+hizume_code+da_tekisei_code,manken_shirushi,joken_class_code,hizume_code,da_tekisei_code,15,1664,86.4,12.68,79.98,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+bataiju_zogen+joshodo_code,manken_shirushi,joken_class_code,bataiju_zogen,joshodo_code,29,3689,82.56,7.19,79.94,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei+agari_shisu_juni+joshodo_code,manken_shirushi,kyori_tekisei,agari_shisu_juni,joshodo_code,15,2420,84.22,8.98,79.67,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+uma_start_shisu_decile+da_tekisei_code+kyori_tekisei,manken_shirushi,uma_start_shisu_decile,da_tekisei_code,kyori_tekisei,30,4578,83.51,10.95,79.59,False
COURSE_27_右回り急坂U字_ダ,joken_class_code+rotation_bin+kyakushitsu+pace_shisu_juni,joken_class_code,rotation_bin,kyakushitsu,pace_shisu_juni,10,1127,86.41,11.05,79.56,False
COURSE_27_右回り急坂U字_ダ,hizume_code+ichi_shisu_juni+da_tekisei_code+kyakushitsu,hizume_code,ichi_shisu_juni,da_tekisei_code,kyakushitsu,21,2684,82.98,8.05,79.53,False
COURSE_27_右回り急坂U字_ダ,joken_class_code+omo_tekisei_code+rotation_bin+agari_shisu_juni,joken_class_code,omo_tekisei_code,rotation_bin,agari_shisu_juni,11,1323,84.86,9.47,79.26,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+pace_yoso+da_tekisei_code+pace_shisu_juni,manken_shirushi,pace_yoso,da_tekisei_code,pace_shisu_juni,13,1421,85.24,11.22,79.14,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+hizume_code+umakigo_code+da_tekisei_code,manken_shirushi,hizume_code,umakigo_code,da_tekisei_code,35,6130,81.96,8.51,79.14,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+bataiju_zogen+kyakushitsu+joshodo_code,manken_shirushi,bataiju_zogen,kyakushitsu,joshodo_code,24,2643,83.61,11.19,79.13,False
COURSE_27_右回り急坂U字_ダ,uma_start_shisu_decile+hizume_code+omo_tekisei_code+bataiju_zogen,uma_start_shisu_decile,hizume_code,omo_tekisei_code,bataiju_zogen,6,805,84.93,7.42,78.99,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+bataiju_zogen+umakigo_code,manken_shirushi,joken_class_code,bataiju_zogen,umakigo_code,27,3446,81.8,7.46,78.98,False
COURSE_27_右回り急坂U字_ダ,joken_class_code+bataiju_zogen+agari_shisu_juni+joshodo_code,joken_class_code,bataiju_zogen,agari_shisu_juni,joshodo_code,29,3583,83.0,11.22,78.91,False
COURSE_27_右回り急坂U字_ダ,hizume_code+omo_tekisei_code+uma_deokure_bin+pace_shisu_juni,hizume_code,omo_tekisei_code,uma_deokure_bin,pace_shisu_juni,3,362,87.24,7.39,78.88,False
