segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り急坂U字_ダ,hizume_code+gekiso_juni+kijun_ninkijun_tansho,hizume_code,gekiso_juni,kijun_ninkijun_tansho,4,555,93.73,3.68,90.12,True
COURSE_27_右回り急坂U字_ダ,omo_tekisei_code+agari_shisu_juni+gekiso_juni,omo_tekisei_code,agari_shisu_juni,gekiso_juni,7,786,95.14,7.43,89.64,True
COURSE_27_右回り急坂U字_ダ,bataiju_zogen+pace_shisu_juni+ten_shisu_juni,bataiju_zogen,pace_shisu_juni,ten_shisu_juni,5,742,93.22,7.35,86.78,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+uma_deokure_bin+ten_shisu_juni,manken_shirushi,uma_deokure_bin,ten_shisu_juni,7,727,93.56,9.74,86.35,True
COURSE_27_右回り急坂U字_ダ,ten_shisu_juni+gekiso_juni+kijun_ninkijun_tansho,ten_shisu_juni,gekiso_juni,kijun_ninkijun_tansho,4,546,92.28,6.39,86.01,True
COURSE_27_右回り急坂U字_ダ,ichi_shisu_juni+gekiso_juni+kijun_ninkijun_tansho,ichi_shisu_juni,gekiso_juni,kijun_ninkijun_tansho,4,564,92.01,6.45,85.69,True
COURSE_27_右回り急坂U字_ダ,bataiju_zogen+gekiso_juni+kijun_ninkijun_tansho,bataiju_zogen,gekiso_juni,kijun_ninkijun_tansho,3,385,93.99,7.36,85.66,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+pace_shisu_juni+ten_shisu_juni,manken_shirushi,pace_shisu_juni,ten_shisu_juni,7,976,91.28,7.79,85.51,True
COURSE_27_右回り急坂U字_ダ,omo_tekisei_code+ten_shisu_juni+gekiso_juni,omo_tekisei_code,ten_shisu_juni,gekiso_juni,10,1197,89.82,7.39,85.24,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyakushitsu+pace_shisu_juni,manken_shirushi,kyakushitsu,pace_shisu_juni,4,421,91.88,7.04,84.98,True
COURSE_27_右回り急坂U字_ダ,pace_shisu_juni+gekiso_juni+kijun_ninkijun_tansho,pace_shisu_juni,gekiso_juni,kijun_ninkijun_tansho,3,500,89.69,4.72,84.35,True
COURSE_27_右回り急坂U字_ダ,kyakushitsu+agari_shisu_juni+gekiso_juni,kyakushitsu,agari_shisu_juni,gekiso_juni,5,550,89.27,5.92,84.08,True
COURSE_27_右回り急坂U字_ダ,agari_shisu_juni+gekiso_juni+kijun_ninkijun_tansho,agari_shisu_juni,gekiso_juni,kijun_ninkijun_tansho,3,441,94.02,9.15,83.66,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+ten_shisu_juni,manken_shirushi,da_tekisei_code,ten_shisu_juni,30,3629,87.18,10.08,83.58,True
COURSE_27_右回り急坂U字_ダ,uma_start_shisu_decile+pace_shisu_juni+gekiso_juni,uma_start_shisu_decile,pace_shisu_juni,gekiso_juni,4,487,91.43,8.06,83.53,True
COURSE_27_右回り急坂U字_ダ,omo_tekisei_code+pace_shisu_juni+gekiso_juni,omo_tekisei_code,pace_shisu_juni,gekiso_juni,12,1480,90.16,12.25,83.23,True
COURSE_27_右回り急坂U字_ダ,joken_class_code+agari_shisu_juni+gekiso_juni,joken_class_code,agari_shisu_juni,gekiso_juni,18,2414,87.38,9.04,83.2,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyakushitsu+ten_shisu_juni,manken_shirushi,kyakushitsu,ten_shisu_juni,5,525,88.02,5.64,83.07,True
COURSE_27_右回り急坂U字_ダ,rotation_bin+gekiso_juni+kijun_ninkijun_tansho,rotation_bin,gekiso_juni,kijun_ninkijun_tansho,7,985,89.38,8.89,82.8,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+agari_shisu_juni,manken_shirushi,omo_tekisei_code,agari_shisu_juni,15,1992,86.4,7.56,82.57,True
COURSE_27_右回り急坂U字_ダ,ls_shisu_juni+gekiso_juni+kijun_ninkijun_tansho,ls_shisu_juni,gekiso_juni,kijun_ninkijun_tansho,9,1364,88.43,9.0,82.55,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+ten_shisu_juni,manken_shirushi,joken_class_code,ten_shisu_juni,25,2912,86.76,11.11,82.41,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei+ten_shisu_juni,manken_shirushi,kyori_tekisei,ten_shisu_juni,23,2563,87.11,11.79,82.29,True
COURSE_27_右回り急坂U字_ダ,hizume_code+pace_shisu_juni+ten_shisu_juni,hizume_code,pace_shisu_juni,ten_shisu_juni,6,993,86.24,5.51,81.84,True
COURSE_27_右回り急坂U字_ダ,kyakushitsu+agari_shisu_juni+kijun_ninkijun_tansho,kyakushitsu,agari_shisu_juni,kijun_ninkijun_tansho,20,2384,85.9,9.51,81.73,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+uma_deokure_bin+pace_shisu_juni,manken_shirushi,uma_deokure_bin,pace_shisu_juni,5,532,90.21,9.75,81.66,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+pace_shisu_juni,manken_shirushi,da_tekisei_code,pace_shisu_juni,32,3896,85.42,11.01,81.61,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei+pace_shisu_juni,manken_shirushi,kyori_tekisei,pace_shisu_juni,17,1947,86.01,9.31,81.58,True
COURSE_27_右回り急坂U字_ダ,uma_deokure_bin+ten_shisu_juni+gekiso_juni,uma_deokure_bin,ten_shisu_juni,gekiso_juni,11,1473,87.53,10.35,81.42,True
COURSE_27_右回り急坂U字_ダ,uma_deokure_bin+ten_shisu_juni+kijun_ninkijun_tansho,uma_deokure_bin,ten_shisu_juni,kijun_ninkijun_tansho,15,1918,85.8,8.77,81.36,True
COURSE_27_右回り急坂U字_ダ,joken_class_code+pace_shisu_juni+gekiso_juni,joken_class_code,pace_shisu_juni,gekiso_juni,23,3134,85.62,11.24,81.03,True
COURSE_27_右回り急坂U字_ダ,omo_tekisei_code+ichi_shisu_juni+gekiso_juni,omo_tekisei_code,ichi_shisu_juni,gekiso_juni,11,1362,85.53,7.71,80.98,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei+agari_shisu_juni,manken_shirushi,kyori_tekisei,agari_shisu_juni,16,2583,85.37,9.05,80.94,True
COURSE_27_右回り急坂U字_ダ,hizume_code+ichi_shisu_juni+ten_shisu_juni,hizume_code,ichi_shisu_juni,ten_shisu_juni,5,654,84.23,3.79,80.9,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+agari_shisu_juni,manken_shirushi,da_tekisei_code,agari_shisu_juni,18,3102,84.87,8.96,80.73,True
COURSE_27_右回り急坂U字_ダ,kyori_tekisei+agari_shisu_juni+gekiso_juni,kyori_tekisei,agari_shisu_juni,gekiso_juni,21,2718,84.32,8.55,80.66,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,manken_shirushi,joken_class_code,agari_shisu_juni,23,3279,83.57,7.25,80.61,True
COURSE_27_右回り急坂U字_ダ,ichi_shisu_juni+ten_shisu_juni+gekiso_juni,ichi_shisu_juni,ten_shisu_juni,gekiso_juni,3,555,88.06,6.58,80.61,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+pace_shisu_juni,manken_shirushi,joken_class_code,pace_shisu_juni,25,2974,85.45,12.71,80.47,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+uma_deokure_bin+agari_shisu_juni,manken_shirushi,uma_deokure_bin,agari_shisu_juni,17,2427,83.8,7.11,80.42,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyakushitsu+gekiso_juni,manken_shirushi,kyakushitsu,gekiso_juni,22,3260,84.56,9.92,80.41,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+gekiso_juni,manken_shirushi,omo_tekisei_code,gekiso_juni,27,4025,84.74,12.25,80.12,True
COURSE_27_右回り急坂U字_ダ,omo_tekisei_code+agari_shisu_juni+kijun_ninkijun_tansho,omo_tekisei_code,agari_shisu_juni,kijun_ninkijun_tansho,18,2328,84.55,9.73,80.05,True
