segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り急坂U字_ダ,manken_shisu+gekiso_juni,manken_shisu,gekiso_juni,4,428,88.24,4.05,84.27,True
COURSE_27_右回り急坂U字_ダ,manken_shirushi+uma_start_shisu,manken_shirushi,uma_start_shisu,48,10280,82.47,10.48,79.51,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+uma_deokure_ritsu,manken_shirushi,uma_deokure_ritsu,22,7627,80.02,7.21,77.0,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+rotation,manken_shirushi,rotation,52,11292,78.35,8.43,76.06,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyusha_hyoka_code,manken_shirushi,kyusha_hyoka_code,14,17431,82.43,12.79,75.73,False
COURSE_27_右回り急坂U字_ダ,ichi_shisu+da_tekisei_code,ichi_shisu,da_tekisei_code,73,9673,78.28,13.49,75.18,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+hizume_code,manken_shirushi,hizume_code,61,14613,77.47,10.35,74.87,False
COURSE_27_右回り急坂U字_ダ,manken_shisu+kijun_ninkijun_tansho,manken_shisu,kijun_ninkijun_tansho,6,620,80.56,7.11,74.86,False
COURSE_27_右回り急坂U字_ダ,manken_shisu+rotation,manken_shisu,rotation,50,6658,77.63,10.07,74.84,False
COURSE_27_右回り急坂U字_ダ,ten_shisu+da_tekisei_code,ten_shisu,da_tekisei_code,4,413,85.98,11.39,74.82,False
COURSE_27_右回り急坂U字_ダ,uma_start_shisu+agari_shisu_juni,uma_start_shisu,agari_shisu_juni,68,15490,77.15,9.98,74.78,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+ichi_shisu_juni,manken_shirushi,ichi_shisu_juni,91,15014,77.33,12.46,74.77,False
COURSE_27_右回り急坂U字_ダ,idm+rotation,idm,rotation,21,2480,80.15,12.8,74.68,False
COURSE_27_右回り急坂U字_ダ,uma_start_shisu+rotation,uma_start_shisu,rotation,55,15032,77.06,9.35,74.59,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+pace_yoso,manken_shirushi,pace_yoso,16,17295,77.1,5.2,74.56,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code,manken_shirushi,omo_tekisei_code,24,16346,76.99,6.34,74.45,False
COURSE_27_右回り急坂U字_ダ,uma_start_shisu+pace_shisu_juni,uma_start_shisu,pace_shisu_juni,72,15514,77.06,11.52,74.4,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+ten_shisu_juni,manken_shirushi,ten_shisu_juni,92,15251,76.63,11.96,74.19,False
COURSE_27_右回り急坂U字_ダ,hizume_code+uma_start_shisu,hizume_code,uma_start_shisu,64,18414,76.57,10.02,74.11,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code,manken_shirushi,umakigo_code,14,17093,78.93,9.2,74.11,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,25,17176,76.82,7.29,73.96,False
COURSE_27_右回り急坂U字_ダ,da_tekisei_code+kyusha_hyoka_code,da_tekisei_code,kyusha_hyoka_code,9,23161,81.43,11.48,73.93,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code,manken_shirushi,joken_class_code,37,17695,76.31,7.48,73.9,False
COURSE_27_右回り急坂U字_ダ,gekiso_shisu+da_tekisei_code,gekiso_shisu,da_tekisei_code,71,8826,76.44,11.36,73.8,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+ls_shisu_juni,manken_shirushi,ls_shisu_juni,56,17127,76.47,10.5,73.72,False
COURSE_27_右回り急坂U字_ダ,ichi_shisu_juni+rotation,ichi_shisu_juni,rotation,73,15070,76.03,10.07,73.72,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+pace_shisu_juni,manken_shirushi,pace_shisu_juni,94,15557,75.87,10.94,73.65,False
COURSE_27_右回り急坂U字_ダ,uma_deokure_ritsu+agari_shisu_juni,uma_deokure_ritsu,agari_shisu_juni,30,11445,77.59,11.08,73.62,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+manken_shisu,manken_shirushi,manken_shisu,65,8086,76.51,12.24,73.53,False
COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code,manken_shirushi,da_tekisei_code,22,14736,76.36,6.84,73.5,False
COURSE_27_右回り急坂U字_ダ,uma_start_shisu+gekiso_juni,uma_start_shisu,gekiso_juni,67,14810,76.17,11.95,73.31,False
COURSE_27_右回り急坂U字_ダ,ichi_shisu+umakigo_code,ichi_shisu,umakigo_code,108,21995,75.41,11.54,73.23,False
