factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,7717,73.93,0.74,73.1,False
manken_shirushi,万券印,code,8,4913,76.33,6.25,72.0,False
manken_shisu,万券指数,numeric,34,6234,74.95,9.79,71.65,False
hizume_code,蹄コード,code,9,6590,73.86,3.82,71.37,False
joken_class_code,条件クラス,code,5,7717,72.54,1.53,71.2,False
uma_start_shisu,馬スタート指数,numeric,14,6595,74.78,7.34,70.94,False
omo_tekisei_code,重適性,code,3,6954,73.2,2.03,70.91,False
shiba_tekisei_code,芝適性,code,3,6862,75.5,4.31,70.63,False
ten_shisu_juni,テン指数順位,numeric,16,7633,73.77,6.47,70.6,False
uma_deokure_ritsu,馬出遅率,numeric,15,5488,75.53,9.76,70.59,False
kyakushitsu,脚質,code,5,7717,72.73,3.37,69.78,False
ls_shisu_juni,LS指数順位,numeric,8,7676,74.4,7.09,69.48,False
ichi_shisu_juni,位置指数順位,numeric,16,7656,73.41,8.19,69.4,False
idm,IDM指数,numeric,25,3662,74.76,14.96,68.89,False
rotation,ローテーション,numeric,15,6427,73.61,10.02,68.54,False
nyukyu_nannichimae,入厩何日前,numeric,16,2940,72.49,8.76,68.19,False
umakigo_code,馬記号,code,3,7713,77.7,8.69,67.86,False
agari_shisu_juni,上がり指数順位,numeric,16,7643,71.86,8.18,67.85,False
joho_shisu,情報指数,numeric,22,5612,73.42,13.67,67.7,False
pace_shisu_juni,ペース指数順位,numeric,16,7650,70.93,7.86,67.08,False
class_code,クラスコード,code,10,6782,72.15,9.03,66.55,False
kakutoku_shokin_ruikei,獲得賞金累計,numeric,3,1954,76.57,9.26,66.1,False
gekiso_juni,激走順位,numeric,16,7647,69.98,8.91,65.61,False
kishu_shisu,騎手指数,numeric,21,6943,69.92,11.17,65.14,False
ichi_shisu,位置指数,numeric,8,1626,73.26,12.49,64.61,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,7532,68.71,8.37,64.33,False
tenkai_kigo_code,展開記号,code,5,7717,73.13,10.23,64.16,False
pace_shisu,ペース指数,numeric,4,701,75.25,12.33,63.17,False
ten_shisu,テン指数,numeric,3,528,74.07,9.72,63.08,False
kyusha_shisu,厩舎指数,numeric,10,2234,69.23,11.08,62.37,False
joshodo_code,上昇度,code,3,7635,68.63,6.85,60.88,False
kishu_minarai_code,騎手見習,code,4,1295,68.25,7.84,60.56,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,15,3564,65.69,11.68,59.77,False
kyusha_hyoka_code,厩舎評価,code,3,7638,71.25,10.96,58.84,False
kyori_tekisei,距離適性,code,4,7595,68.16,11.77,56.63,False
chokyo_shisu,調教指数,numeric,8,1510,68.17,16.81,56.52,False
agari_shisu,上がり指数,numeric,3,561,69.94,11.91,56.46,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,15,2876,62.52,13.1,55.89,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,17,2409,63.05,16.67,55.13,False
