segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_直線_芝,pace_yoso+kishu_minarai_code+uma_start_shisu_decile+idm_decile,pace_yoso,kishu_minarai_code,uma_start_shisu_decile,idm_decile,3,346,88.58,2.69,85.53,True
COURSE_27_直線_芝,pace_yoso+joken_class_code+uma_start_shisu_decile+class_code,pace_yoso,joken_class_code,uma_start_shisu_decile,class_code,3,384,78.21,2.66,75.21,False
COURSE_27_直線_芝,joken_class_code+shiba_tekisei_code+sogo_shisu_decile+class_code,joken_class_code,shiba_tekisei_code,sogo_shisu_decile,class_code,4,511,77.06,5.73,71.45,False
COURSE_27_直線_芝,kishu_minarai_code+kishu_kitai_rentai_decile+kishu_shisu_decile+kishu_kitai_tansho_decile,kishu_minarai_code,kishu_kitai_rentai_decile,kishu_shisu_decile,kishu_kitai_tansho_decile,11,1711,79.97,14.71,71.28,False
COURSE_27_直線_芝,pace_yoso+kishu_kitai_rentai_decile+kishu_shisu_decile+kishu_kitai_tansho_decile,pace_yoso,kishu_kitai_rentai_decile,kishu_shisu_decile,kishu_kitai_tansho_decile,10,1490,81.35,17.29,70.64,False
COURSE_27_直線_芝,pace_yoso+joken_class_code+tenkai_kigo_code+sogo_shisu_decile,pace_yoso,joken_class_code,tenkai_kigo_code,sogo_shisu_decile,3,346,80.24,8.69,70.4,False
COURSE_27_直線_芝,pace_yoso+joken_class_code+shiba_tekisei_code+sogo_shisu_decile,pace_yoso,joken_class_code,shiba_tekisei_code,sogo_shisu_decile,4,519,73.08,3.6,69.55,False
COURSE_27_直線_芝,kishu_minarai_code+kishu_shisu_decile+shiba_tekisei_code+kishu_kitai_tansho_decile,kishu_minarai_code,kishu_shisu_decile,shiba_tekisei_code,kishu_kitai_tansho_decile,5,605,83.55,18.05,67.73,False
COURSE_27_直線_芝,pace_yoso+joken_class_code+tenkai_kigo_code+idm_decile,pace_yoso,joken_class_code,tenkai_kigo_code,idm_decile,3,370,73.61,5.25,67.68,False
COURSE_27_直線_芝,joken_class_code+tenkai_kigo_code+sogo_shisu_decile+idm_decile,joken_class_code,tenkai_kigo_code,sogo_shisu_decile,idm_decile,3,313,77.05,8.36,67.6,False
COURSE_27_直線_芝,joken_class_code+shiba_tekisei_code+sogo_shisu_decile+idm_decile,joken_class_code,shiba_tekisei_code,sogo_shisu_decile,idm_decile,5,613,72.83,6.71,66.95,False
COURSE_27_直線_芝,pace_yoso+kishu_minarai_code+kishu_kitai_rentai_decile+kishu_shisu_decile,pace_yoso,kishu_minarai_code,kishu_kitai_rentai_decile,kishu_shisu_decile,11,1496,74.02,11.97,66.94,False
COURSE_27_直線_芝,kishu_minarai_code+joken_class_code+class_code+idm_decile,kishu_minarai_code,joken_class_code,class_code,idm_decile,6,849,81.26,18.26,66.65,False
COURSE_27_直線_芝,pace_yoso+joken_class_code+class_code+idm_decile,pace_yoso,joken_class_code,class_code,idm_decile,7,917,79.12,17.04,66.5,False
COURSE_27_直線_芝,joken_class_code+uma_start_shisu_decile+shiba_tekisei_code+class_code,joken_class_code,uma_start_shisu_decile,shiba_tekisei_code,class_code,3,381,74.96,7.93,65.99,False
COURSE_27_直線_芝,joken_class_code+shiba_tekisei_code+class_code+idm_decile,joken_class_code,shiba_tekisei_code,class_code,idm_decile,6,739,79.83,17.31,65.98,False
COURSE_27_直線_芝,pace_yoso+kishu_shisu_decile+ninki_shisu_decile+kishu_kitai_tansho_decile,pace_yoso,kishu_shisu_decile,ninki_shisu_decile,kishu_kitai_tansho_decile,3,383,72.52,6.0,65.73,False
COURSE_27_直線_芝,pace_yoso+kishu_minarai_code+kishu_shisu_decile+kishu_kitai_tansho_decile,pace_yoso,kishu_minarai_code,kishu_shisu_decile,kishu_kitai_tansho_decile,9,1360,76.7,16.79,65.73,False
COURSE_27_直線_芝,pace_yoso+kishu_minarai_code+joken_class_code+uma_start_shisu_decile,pace_yoso,kishu_minarai_code,joken_class_code,uma_start_shisu_decile,4,546,80.22,14.81,65.7,False
COURSE_27_直線_芝,kishu_minarai_code+joken_class_code+tenkai_kigo_code+class_code,kishu_minarai_code,joken_class_code,tenkai_kigo_code,class_code,4,838,71.97,7.29,64.83,False
