segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_直線_芝,chokyo_shisu_decile+ls_shisu_juni,chokyo_shisu_decile,ls_shisu_juni,3,443,84.34,3.26,80.66,True
COURSE_27_直線_芝,kishu_shisu_decile+class_code,kishu_shisu_decile,class_code,6,654,86.3,10.91,77.57,False
COURSE_27_直線_芝,uma_start_shisu_decile+ninki_shisu_decile,uma_start_shisu_decile,ninki_shisu_decile,4,428,84.87,7.58,77.44,False
COURSE_27_直線_芝,ichi_shisu_juni+kyakushitsu,ichi_shisu_juni,kyakushitsu,8,1026,84.35,12.64,75.59,False
COURSE_27_直線_芝,idm_decile+joho_shisu_decile,idm_decile,joho_shisu_decile,8,1323,80.03,8.02,74.47,False
COURSE_27_直線_芝,hizume_code+omo_tekisei_code,hizume_code,omo_tekisei_code,9,2141,80.5,9.28,74.44,False
COURSE_27_直線_芝,kyori_tekisei+hizume_code,kyori_tekisei,hizume_code,8,1920,80.41,9.68,73.7,False
COURSE_27_直線_芝,kishu_shisu_decile+uma_deokure_bin,kishu_shisu_decile,uma_deokure_bin,10,1261,78.03,8.04,73.04,False
COURSE_27_直線_芝,pace_yoso+kishu_minarai_code,pace_yoso,kishu_minarai_code,4,2634,83.33,10.58,72.97,False
COURSE_27_直線_芝,uma_start_shisu_decile+ls_shisu_juni,uma_start_shisu_decile,ls_shisu_juni,5,859,77.18,5.22,72.6,False
COURSE_27_直線_芝,kishu_minarai_code+kyusha_shisu_decile,kishu_minarai_code,kyusha_shisu_decile,10,2486,77.1,7.6,72.38,False
COURSE_27_直線_芝,ls_shisu_juni+uma_deokure_bin,ls_shisu_juni,uma_deokure_bin,9,1621,80.63,12.7,72.33,False
COURSE_27_直線_芝,pace_yoso+joken_class_code,pace_yoso,joken_class_code,8,2842,73.73,2.06,72.3,False
COURSE_27_直線_芝,kishu_minarai_code+kyori_tekisei,kishu_minarai_code,kyori_tekisei,5,2623,75.49,3.67,72.28,False
COURSE_27_直線_芝,kishu_minarai_code+joken_class_code,kishu_minarai_code,joken_class_code,7,2745,74.55,3.16,72.21,False
COURSE_27_直線_芝,kishu_kitai_tansho_decile+ls_shisu_juni,kishu_kitai_tansho_decile,ls_shisu_juni,6,807,82.74,13.2,72.18,False
COURSE_27_直線_芝,kyusha_shisu_decile+joho_shisu_decile,kyusha_shisu_decile,joho_shisu_decile,11,2153,76.83,8.08,72.05,False
COURSE_27_直線_芝,kyusha_shisu_decile+kyori_tekisei,kyusha_shisu_decile,kyori_tekisei,11,2056,77.72,9.6,72.05,False
COURSE_27_直線_芝,shiba_tekisei_code+agari_shisu_juni,shiba_tekisei_code,agari_shisu_juni,6,659,77.13,6.47,71.95,False
COURSE_27_直線_芝,pace_yoso+kyusha_shisu_decile,pace_yoso,kyusha_shisu_decile,12,2426,76.01,7.24,71.92,False
COURSE_27_直線_芝,shiba_tekisei_code+kyori_tekisei,shiba_tekisei_code,kyori_tekisei,5,2613,78.35,7.49,71.79,False
COURSE_27_直線_芝,kishu_kitai_rentai_decile+kyori_tekisei,kishu_kitai_rentai_decile,kyori_tekisei,8,1771,77.7,8.58,71.75,False
COURSE_27_直線_芝,uma_start_shisu_decile+joho_shisu_decile,uma_start_shisu_decile,joho_shisu_decile,8,1478,80.9,13.21,71.74,False
