factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,3411,73.38,0.98,72.27,False
uma_start_shisu_decile,馬スタート指数10分位,code,7,3324,73.47,2.84,71.37,False
kyori_kubun,距離区分,code,4,3411,72.71,2.12,70.64,False
manken_shisu_decile,万券指数10分位,code,9,3298,74.13,6.06,70.17,False
omo_tekisei_code,重適性,code,3,3411,74.44,3.85,70.08,False
uma_deokure_bin,馬出遅率ビン,code,5,3411,73.02,4.18,69.35,False
bataiju,馬体重,numeric,10,1061,73.18,6.94,68.88,False
class_code,クラスコード,code,3,3229,73.89,4.72,68.55,False
agari_shisu_juni,上がり指数順位,numeric,11,3123,72.11,6.43,68.32,False
pace_shisu_juni,ペース指数順位,numeric,11,3099,72.4,7.08,68.22,False
kyori_tekisei,距離適性,code,3,3289,72.69,3.96,68.21,False
bataiju_zogen,馬体重増減,numeric,10,3090,74.22,10.01,68.01,False
gekiso_juni,激走順位,numeric,12,3239,71.33,7.02,67.36,False
tenkai_kigo_code,展開記号,code,5,3411,74.95,8.72,67.31,False
ichi_shisu_juni,位置指数順位,numeric,12,3217,72.62,9.61,67.19,False
ten_shisu_juni,テン指数順位,numeric,12,3192,71.73,8.05,67.17,False
kyori_tekisei_2,距離適性2,code,3,1267,74.37,6.45,67.08,False
rotation_bin,ローテーションビン,code,7,3335,71.32,6.34,66.62,False
manken_shirushi,万券印,code,8,2254,70.45,5.75,66.46,False
hizume_code,蹄コード,code,7,3065,70.14,7.59,64.52,False
ls_shisu_juni,LS指数順位,numeric,8,3372,71.02,9.94,64.13,False
kyakushitsu,脚質,code,4,3411,72.71,8.85,64.04,False
shiba_tekisei_code,芝適性,code,3,3365,68.04,5.37,61.97,False
joho_shisu_decile,情報指数10分位,code,6,3411,70.31,11.57,61.06,False
chokyo_shisu_decile,調教指数10分位,code,8,3253,66.0,13.14,56.89,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,8,3290,65.87,13.14,56.76,False
kishu_shisu_decile,騎手指数10分位,code,9,3359,65.35,13.35,56.63,False
kyusha_shisu_decile,厩舎指数10分位,code,10,3411,64.74,14.98,55.45,False
sogo_shisu_decile,総合指数10分位,code,5,3355,66.13,12.46,55.2,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,3288,64.93,14.21,55.08,False
ninki_shisu_decile,人気指数10分位,code,9,3361,64.61,15.31,54.6,False
idm_decile,IDM指数10分位,code,5,3397,66.47,15.2,53.15,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,11,3224,63.74,18.4,52.87,False
