segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_ダ,manken_shirushi+omo_tekisei_code+ichi_shisu_juni+ten_shisu_juni,manken_shirushi,omo_tekisei_code,ichi_shisu_juni,ten_shisu_juni,27,3713,89.89,9.61,86.26,True
SURFACE_2_ダ,hizume_code+ichi_shisu_juni+manken_shisu_decile+ten_shisu_juni,hizume_code,ichi_shisu_juni,manken_shisu_decile,ten_shisu_juni,16,1925,89.31,9.87,84.48,True
SURFACE_2_ダ,manken_shirushi+uma_start_shisu_decile+ichi_shisu_juni+ten_shisu_juni,manken_shirushi,uma_start_shisu_decile,ichi_shisu_juni,ten_shisu_juni,20,2560,86.64,5.71,84.14,True
SURFACE_2_ダ,uma_deokure_bin+kyakushitsu+manken_shisu_decile+bataiju,uma_deokure_bin,kyakushitsu,manken_shisu_decile,bataiju,7,727,90.17,9.41,83.19,True
SURFACE_2_ダ,manken_shirushi+keibajo_code+da_tekisei_code+ten_shisu_juni,manken_shirushi,keibajo_code,da_tekisei_code,ten_shisu_juni,119,14183,85.15,11.61,83.06,True
SURFACE_2_ダ,manken_shirushi+keibajo_code+joken_class_code+ten_shisu_juni,manken_shirushi,keibajo_code,joken_class_code,ten_shisu_juni,54,6357,85.41,9.02,83.01,True
SURFACE_2_ダ,ichi_shisu_juni+rotation_bin+manken_shisu_decile+ten_shisu_juni,ichi_shisu_juni,rotation_bin,manken_shisu_decile,ten_shisu_juni,20,2489,87.52,10.56,82.89,True
SURFACE_2_ダ,manken_shirushi+keibajo_code+uma_start_shisu_decile+blinker,manken_shirushi,keibajo_code,uma_start_shisu_decile,blinker,3,351,88.56,5.08,82.81,True
SURFACE_2_ダ,manken_shirushi+keibajo_code+ichi_shisu_juni+ten_shisu_juni,manken_shirushi,keibajo_code,ichi_shisu_juni,ten_shisu_juni,14,1631,86.42,7.46,82.51,True
SURFACE_2_ダ,manken_shirushi+da_tekisei_code+ichi_shisu_juni+ten_shisu_juni,manken_shirushi,da_tekisei_code,ichi_shisu_juni,ten_shisu_juni,74,10981,84.47,9.88,82.22,True
SURFACE_2_ダ,manken_shirushi+uma_deokure_bin+da_tekisei_code+bataiju,manken_shirushi,uma_deokure_bin,da_tekisei_code,bataiju,32,3592,85.85,10.48,82.22,True
SURFACE_2_ダ,manken_shirushi+keibajo_code+kyori_tekisei+ten_shisu_juni,manken_shirushi,keibajo_code,kyori_tekisei,ten_shisu_juni,5,535,90.91,9.96,82.18,True
SURFACE_2_ダ,manken_shirushi+hizume_code+uma_start_shisu_decile+ten_shisu_juni,manken_shirushi,hizume_code,uma_start_shisu_decile,ten_shisu_juni,17,1799,88.31,12.89,82.18,True
SURFACE_2_ダ,manken_shirushi+ichi_shisu_juni+manken_shisu_decile+ten_shisu_juni,manken_shirushi,ichi_shisu_juni,manken_shisu_decile,ten_shisu_juni,22,2866,87.47,12.8,82.12,True
SURFACE_2_ダ,keibajo_code+hizume_code+ichi_shisu_juni+ten_shisu_juni,keibajo_code,hizume_code,ichi_shisu_juni,ten_shisu_juni,27,3639,85.47,8.92,82.11,True
