segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_ダ,bataiju+kijun_ninkijun_tansho+agari_shisu_juni,bataiju,kijun_ninkijun_tansho,agari_shisu_juni,11,1209,92.42,6.59,88.53,True
SURFACE_2_ダ,bataiju+kijun_ninkijun_tansho+gekiso_juni,bataiju,kijun_ninkijun_tansho,gekiso_juni,22,2775,89.91,6.43,87.23,True
SURFACE_2_ダ,ichi_shisu_juni+bataiju+kijun_ninkijun_tansho,ichi_shisu_juni,bataiju,kijun_ninkijun_tansho,8,867,88.58,6.15,84.32,True
SURFACE_2_ダ,manken_shirushi+bataiju+gekiso_juni,manken_shirushi,bataiju,gekiso_juni,31,3867,87.68,10.15,84.1,True
SURFACE_2_ダ,ichi_shisu_juni+bataiju+ten_shisu_juni,ichi_shisu_juni,bataiju,ten_shisu_juni,33,4783,85.22,7.85,82.54,True
SURFACE_2_ダ,manken_shisu_decile+bataiju+gekiso_juni,manken_shisu_decile,bataiju,gekiso_juni,39,4887,85.38,10.41,82.11,True
SURFACE_2_ダ,bataiju+ten_shisu_juni+pace_shisu_juni,bataiju,ten_shisu_juni,pace_shisu_juni,40,6388,84.78,9.1,81.96,True
SURFACE_2_ダ,kyori_tekisei_2+ten_shisu_juni+kijun_ninkijun_tansho,kyori_tekisei_2,ten_shisu_juni,kijun_ninkijun_tansho,26,3584,84.31,6.44,81.84,True
SURFACE_2_ダ,manken_shirushi+kyori_tekisei_2+pace_shisu_juni,manken_shirushi,kyori_tekisei_2,pace_shisu_juni,22,2372,86.32,12.33,81.17,True
SURFACE_2_ダ,manken_shirushi+kyori_tekisei_2+agari_shisu_juni,manken_shirushi,kyori_tekisei_2,agari_shisu_juni,30,4556,84.43,9.85,80.9,True
SURFACE_2_ダ,manken_shirushi+kyori_tekisei_2+ten_shisu_juni,manken_shirushi,kyori_tekisei_2,ten_shisu_juni,24,2586,86.57,14.56,80.75,True
SURFACE_2_ダ,bataiju+pace_shisu_juni+kijun_ninkijun_tansho,bataiju,pace_shisu_juni,kijun_ninkijun_tansho,5,537,86.65,6.73,80.75,True
SURFACE_2_ダ,rotation_bin+bataiju+kijun_ninkijun_tansho,rotation_bin,bataiju,kijun_ninkijun_tansho,40,4435,83.92,10.47,80.68,True
SURFACE_2_ダ,rotation_bin+bataiju+agari_shisu_juni,rotation_bin,bataiju,agari_shisu_juni,9,980,88.56,12.22,80.58,True
SURFACE_2_ダ,ichi_shisu_juni+bataiju+pace_shisu_juni,ichi_shisu_juni,bataiju,pace_shisu_juni,36,5176,83.43,9.15,80.45,True
SURFACE_2_ダ,manken_shirushi+kyori_tekisei_2+ichi_shisu_juni,manken_shirushi,kyori_tekisei_2,ichi_shisu_juni,20,2222,86.58,14.54,80.21,True
SURFACE_2_ダ,kyori_tekisei_2+gekiso_juni+agari_shisu_juni,kyori_tekisei_2,gekiso_juni,agari_shisu_juni,34,4179,83.24,9.28,80.12,True
SURFACE_2_ダ,manken_shirushi+rotation_bin+bataiju,manken_shirushi,rotation_bin,bataiju,11,1201,89.74,16.38,80.06,True
SURFACE_2_ダ,manken_shisu_decile+bataiju+agari_shisu_juni,manken_shisu_decile,bataiju,agari_shisu_juni,12,1271,85.34,11.03,79.1,False
SURFACE_2_ダ,manken_shirushi+ichi_shisu_juni+agari_shisu_juni,manken_shirushi,ichi_shisu_juni,agari_shisu_juni,277,37966,80.18,11.69,78.8,False
SURFACE_2_ダ,manken_shirushi+kyori_tekisei+bataiju,manken_shirushi,kyori_tekisei,bataiju,186,21537,80.29,10.61,78.77,False
SURFACE_2_ダ,kyori_tekisei_2+kijun_ninkijun_tansho+agari_shisu_juni,kyori_tekisei_2,kijun_ninkijun_tansho,agari_shisu_juni,36,5038,81.78,9.23,78.76,False
SURFACE_2_ダ,ten_shisu_juni+gekiso_juni+agari_shisu_juni,ten_shisu_juni,gekiso_juni,agari_shisu_juni,282,35317,79.98,12.36,78.54,False
SURFACE_2_ダ,kyori_tekisei_2+ichi_shisu_juni+kijun_ninkijun_tansho,kyori_tekisei_2,ichi_shisu_juni,kijun_ninkijun_tansho,30,3946,81.49,8.55,78.43,False
SURFACE_2_ダ,manken_shirushi+ten_shisu_juni+agari_shisu_juni,manken_shirushi,ten_shisu_juni,agari_shisu_juni,290,37810,79.69,12.44,78.26,False
SURFACE_2_ダ,kyori_tekisei_2+ten_shisu_juni+gekiso_juni,kyori_tekisei_2,ten_shisu_juni,gekiso_juni,34,4525,81.44,9.53,78.24,False
SURFACE_2_ダ,manken_shirushi+kyakushitsu+bataiju,manken_shirushi,kyakushitsu,bataiju,247,28201,79.73,12.47,78.18,False
SURFACE_2_ダ,kyori_tekisei+bataiju+agari_shisu_juni,kyori_tekisei,bataiju,agari_shisu_juni,183,20887,80.06,13.05,78.17,False
