segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_ダ,manken_shirushi+ichi_shisu,manken_shirushi,ichi_shisu,414,59411,78.3,11.03,77.24,False
SURFACE_2_ダ,gekiso_shisu+agari_shisu_juni,gekiso_shisu,agari_shisu_juni,244,26177,78.09,11.81,76.61,False
SURFACE_2_ダ,joho_shisu+da_tekisei_code,joho_shisu,da_tekisei_code,125,144198,77.36,9.69,75.66,False
SURFACE_2_ダ,manken_shirushi+hizume_code,manken_shirushi,hizume_code,107,101137,76.94,7.98,75.43,False
SURFACE_2_ダ,kishu_shisu+manken_shirushi,kishu_shisu,manken_shirushi,206,106676,77.21,13.11,75.42,False
SURFACE_2_ダ,kishu_shisu+da_tekisei_code,kishu_shisu,da_tekisei_code,87,145100,77.89,12.05,75.35,False
SURFACE_2_ダ,manken_shirushi+gekiso_shisu,manken_shirushi,gekiso_shisu,397,44933,76.47,12.56,75.24,False
SURFACE_2_ダ,gekiso_shisu+pace_shisu_juni,gekiso_shisu,pace_shisu_juni,211,22435,76.87,12.66,75.17,False
SURFACE_2_ダ,ten_shisu+ten_shisu_juni,ten_shisu,ten_shisu_juni,169,27745,77.04,13.48,75.01,False
SURFACE_2_ダ,manken_shirushi+uma_deokure_ritsu,manken_shirushi,uma_deokure_ritsu,209,91893,76.34,10.0,74.98,False
SURFACE_2_ダ,joho_shisu+manken_shirushi,joho_shisu,manken_shirushi,336,107830,76.17,11.23,74.97,False
SURFACE_2_ダ,manken_shirushi+uma_start_shisu,manken_shirushi,uma_start_shisu,153,100398,76.15,8.23,74.84,False
SURFACE_2_ダ,kishu_shisu+omo_tekisei_code,kishu_shisu,omo_tekisei_code,104,163376,76.88,10.64,74.83,False
SURFACE_2_ダ,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,37,109396,77.02,6.84,74.81,False
SURFACE_2_ダ,manken_shirushi+keibajo_code,manken_shirushi,keibajo_code,80,111609,75.82,4.66,74.8,False
SURFACE_2_ダ,manken_shirushi+manken_shisu,manken_shirushi,manken_shisu,248,106981,75.8,8.29,74.77,False
SURFACE_2_ダ,kishu_shisu+kyori_tekisei,kishu_shisu,kyori_tekisei,139,172518,76.44,10.12,74.76,False
SURFACE_2_ダ,manken_shirushi+omo_tekisei_code,manken_shirushi,omo_tekisei_code,24,103893,76.27,3.97,74.68,False
SURFACE_2_ダ,kishu_shisu+kyori_kubun,kishu_shisu,kyori_kubun,128,177099,76.83,12.53,74.66,False
SURFACE_2_ダ,kyori_tekisei_2+idm,kyori_tekisei_2,idm,55,12522,77.34,10.15,74.66,False
SURFACE_2_ダ,kyori_tekisei_2+manken_shisu,kyori_tekisei_2,manken_shisu,75,19324,76.58,8.61,74.63,False
SURFACE_2_ダ,manken_shirushi+pace_yoso,manken_shirushi,pace_yoso,24,111609,76.38,4.43,74.61,False
SURFACE_2_ダ,joho_shisu+omo_tekisei_code,joho_shisu,omo_tekisei_code,145,163129,76.13,9.33,74.61,False
