factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,4160,75.42,4.44,72.35,False
pace_yoso,ペース予想,code,3,6405,73.0,0.75,72.15,False
kishu_minarai_code,騎手見習,code,6,6405,73.66,2.6,71.58,False
bataiju_zogen,馬体重増減,numeric,11,5199,74.79,5.69,71.43,False
bataiju,馬体重,numeric,32,4680,74.1,8.43,71.18,False
manken_shisu_decile,万券指数10分位,code,10,6393,74.73,6.4,70.76,False
uma_deokure_bin,馬出遅率ビン,code,4,5633,80.0,9.48,70.7,False
ls_shisu_juni,LS指数順位,numeric,7,6351,73.64,4.91,70.01,False
omo_tekisei_code,重適性,code,3,5647,75.73,5.28,69.75,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,5693,73.57,5.65,69.65,False
kyori_tekisei,距離適性,code,4,6092,75.45,6.62,68.96,False
hizume_code,蹄コード,code,9,5200,71.23,6.1,67.25,False
gekiso_juni,激走順位,numeric,15,6405,70.55,7.4,66.8,False
kyakushitsu,脚質,code,5,6405,72.65,7.39,66.18,False
ichi_shisu_juni,位置指数順位,numeric,15,6405,69.91,7.93,65.9,False
joho_shisu_decile,情報指数10分位,code,6,6405,72.21,8.12,65.72,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,6335,75.7,19.32,65.58,False
agari_shisu_juni,上がり指数順位,numeric,15,6405,70.16,9.07,65.57,False
pace_shisu_juni,ペース指数順位,numeric,15,6405,69.32,8.28,65.13,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,21,3011,71.56,15.58,64.9,False
ten_shisu_juni,テン指数順位,numeric,15,6405,69.55,9.46,64.76,False
tenkai_kigo_code,展開記号,code,5,6405,74.52,11.66,64.3,False
class_code,クラスコード,code,3,5587,73.91,9.24,63.45,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,9,6317,72.84,14.41,63.43,False
kishu_shisu_decile,騎手指数10分位,code,10,6405,71.6,13.47,63.25,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,9,6315,72.04,14.26,62.72,False
sogo_shisu_decile,総合指数10分位,code,8,6368,71.98,13.48,62.65,False
idm_decile,IDM指数10分位,code,7,6350,71.18,12.97,61.57,False
kyusha_shisu_decile,厩舎指数10分位,code,10,6405,69.2,12.33,61.56,False
ninki_shisu_decile,人気指数10分位,code,9,6309,69.82,13.33,61.11,False
rotation_bin,ローテーションビン,code,8,5699,68.56,11.93,60.3,False
chokyo_shisu_decile,調教指数10分位,code,10,6391,66.3,10.33,59.9,False
kyusha_hyoka_code,厩舎評価,code,4,6405,66.69,18.34,48.72,False
