segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り急坂U字_芝,gekiso_juni+ten_shisu_juni,gekiso_juni,ten_shisu_juni,3,357,92.65,1.99,90.4,True
COURSE_27_左回り急坂U字_芝,gekiso_juni+pace_shisu_juni,gekiso_juni,pace_shisu_juni,5,588,84.8,8.38,77.46,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,7,940,82.69,10.42,74.97,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+kyusha_hyoka_code,manken_shirushi,kyusha_hyoka_code,16,6168,79.4,9.49,74.75,False
COURSE_27_左回り急坂U字_芝,manken_shisu+shiba_tekisei_code,manken_shisu,shiba_tekisei_code,25,3929,78.33,9.93,74.43,False
COURSE_27_左回り急坂U字_芝,pace_yoso+manken_shirushi,pace_yoso,manken_shirushi,20,6015,76.82,6.6,73.93,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+omo_tekisei_code,manken_shirushi,omo_tekisei_code,16,5046,77.51,7.44,73.87,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+class_code,manken_shirushi,class_code,18,3007,77.78,8.57,73.82,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+uma_deokure_ritsu,manken_shirushi,uma_deokure_ritsu,8,1901,77.48,5.92,73.38,False
COURSE_27_左回り急坂U字_芝,idm+shiba_tekisei_code,idm,shiba_tekisei_code,19,2807,77.5,9.16,73.38,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+joshodo_code,manken_shirushi,joshodo_code,10,5558,77.05,5.93,73.37,False
COURSE_27_左回り急坂U字_芝,joshodo_code+kishu_minarai_code,joshodo_code,kishu_minarai_code,3,1064,78.68,4.7,73.37,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+umakigo_code,manken_shirushi,umakigo_code,8,5884,77.15,5.64,73.24,False
COURSE_27_左回り急坂U字_芝,kijun_ninkijun_tansho+pace_shisu_juni,kijun_ninkijun_tansho,pace_shisu_juni,7,906,78.64,7.62,72.99,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+nyukyu_nannichimae,omo_tekisei_code,nyukyu_nannichimae,15,2430,77.05,8.18,72.91,False
COURSE_27_左回り急坂U字_芝,agari_shisu_juni+kijun_ninkijun_tansho,agari_shisu_juni,kijun_ninkijun_tansho,12,1544,78.44,9.85,72.87,False
COURSE_27_左回り急坂U字_芝,uma_start_shisu+ten_shisu_juni,uma_start_shisu,ten_shisu_juni,13,2753,76.71,7.45,72.66,False
COURSE_27_左回り急坂U字_芝,nyukyu_nannichimae+shiba_tekisei_code,nyukyu_nannichimae,shiba_tekisei_code,10,1953,77.52,7.87,72.64,False
COURSE_27_左回り急坂U字_芝,kyusha_shisu+shiba_tekisei_code,kyusha_shisu,shiba_tekisei_code,7,1116,82.23,13.02,72.58,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+uma_start_shisu,manken_shirushi,uma_start_shisu,8,1850,79.02,9.33,72.55,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+hizume_code,manken_shirushi,hizume_code,23,3390,78.14,13.72,72.53,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+ichi_shisu,manken_shirushi,ichi_shisu,6,685,78.72,7.76,72.52,False
COURSE_27_左回り急坂U字_芝,rotation+agari_shisu_juni,rotation,agari_shisu_juni,11,1338,78.67,10.68,72.36,False
COURSE_27_左回り急坂U字_芝,joken_class_code+ls_shisu_juni,joken_class_code,ls_shisu_juni,20,9127,76.16,8.77,72.32,False
COURSE_27_左回り急坂U字_芝,pace_yoso+omo_tekisei_code,pace_yoso,omo_tekisei_code,9,8976,73.81,2.34,72.28,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+kyakushitsu,manken_shirushi,kyakushitsu,28,5307,76.29,10.89,72.26,False
COURSE_27_左回り急坂U字_芝,hizume_code+tenkai_kigo_code,hizume_code,tenkai_kigo_code,23,7453,76.42,10.43,72.16,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+umakigo_code,uma_deokure_ritsu,umakigo_code,23,7136,76.3,10.38,72.05,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+joshodo_code,uma_deokure_ritsu,joshodo_code,22,7353,76.03,9.51,72.05,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+shiba_tekisei_code,uma_deokure_ritsu,shiba_tekisei_code,20,5772,77.12,11.63,72.03,False
COURSE_27_左回り急坂U字_芝,pace_yoso+rotation,pace_yoso,rotation,26,7105,75.26,8.47,72.01,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+ten_shisu_juni,uma_deokure_ritsu,ten_shisu_juni,12,2748,77.26,9.33,71.98,False
COURSE_27_左回り急坂U字_芝,pace_yoso+joken_class_code,pace_yoso,joken_class_code,11,10158,73.18,2.06,71.96,False
COURSE_27_左回り急坂U字_芝,hizume_code+gekiso_juni,hizume_code,gekiso_juni,29,4149,75.69,10.33,71.93,False
COURSE_27_左回り急坂U字_芝,kyakushitsu+kishu_minarai_code,kyakushitsu,kishu_minarai_code,4,628,80.54,8.79,71.92,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+ls_shisu_juni,kyori_tekisei,ls_shisu_juni,19,9266,76.33,9.82,71.92,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+omo_tekisei_code,uma_deokure_ritsu,omo_tekisei_code,19,5478,77.27,11.96,71.89,False
COURSE_27_左回り急坂U字_芝,gekiso_juni+kijun_ninkijun_tansho,gekiso_juni,kijun_ninkijun_tansho,11,1517,77.62,9.91,71.76,False
COURSE_27_左回り急坂U字_芝,ls_shisu_juni+kyakushitsu,ls_shisu_juni,kyakushitsu,22,9060,76.65,11.72,71.76,False
COURSE_27_左回り急坂U字_芝,pace_yoso+joshodo_code,pace_yoso,joshodo_code,6,9991,72.82,1.52,71.61,False
COURSE_27_左回り急坂U字_芝,rotation+class_code,rotation,class_code,19,3645,76.49,10.91,71.58,False
COURSE_27_左回り急坂U字_芝,ls_shisu_juni+tenkai_kigo_code,ls_shisu_juni,tenkai_kigo_code,22,9254,76.03,10.66,71.58,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+joken_class_code,manken_shirushi,joken_class_code,22,5214,75.63,9.9,71.49,False
COURSE_27_左回り急坂U字_芝,kyusha_hyoka_code+class_code,kyusha_hyoka_code,class_code,17,8144,75.9,9.35,71.45,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+rotation,kyori_tekisei,rotation,24,6081,75.64,10.46,71.45,False
COURSE_27_左回り急坂U字_芝,joken_class_code+pace_shisu_juni,joken_class_code,pace_shisu_juni,37,7758,74.35,9.04,71.44,False
COURSE_27_左回り急坂U字_芝,kyusha_hyoka_code+ls_shisu_juni,kyusha_hyoka_code,ls_shisu_juni,13,9912,75.72,8.05,71.34,False
COURSE_27_左回り急坂U字_芝,ichi_shisu_juni+uma_start_shisu,ichi_shisu_juni,uma_start_shisu,13,2864,76.56,9.6,71.34,False
COURSE_27_左回り急坂U字_芝,class_code+ls_shisu_juni,class_code,ls_shisu_juni,19,6251,75.45,9.13,71.34,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+kyori_tekisei,uma_deokure_ritsu,kyori_tekisei,15,4661,76.24,9.79,71.29,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+joshodo_code,omo_tekisei_code,joshodo_code,6,8981,72.7,1.89,71.19,False
COURSE_27_左回り急坂U字_芝,joken_class_code+kyusha_hyoka_code,joken_class_code,kyusha_hyoka_code,10,10045,75.43,6.91,71.14,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,24,5763,74.68,8.93,71.11,False
COURSE_27_左回り急坂U字_芝,joken_class_code+rotation,joken_class_code,rotation,27,5585,74.35,8.68,71.07,False
COURSE_27_左回り急坂U字_芝,pace_yoso+umakigo_code,pace_yoso,umakigo_code,6,10145,73.1,2.57,71.05,False
COURSE_27_左回り急坂U字_芝,joken_class_code+nyukyu_nannichimae,joken_class_code,nyukyu_nannichimae,17,2222,75.48,9.44,71.0,False
COURSE_27_左回り急坂U字_芝,uma_start_shisu+shiba_tekisei_code,uma_start_shisu,shiba_tekisei_code,19,6795,75.25,9.46,70.99,False
COURSE_27_左回り急坂U字_芝,hizume_code+ichi_shisu_juni,hizume_code,ichi_shisu_juni,32,4228,74.76,10.89,70.99,False
COURSE_27_左回り急坂U字_芝,joken_class_code+ichi_shisu_juni,joken_class_code,ichi_shisu_juni,33,7354,73.92,8.61,70.98,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+hizume_code,kyori_tekisei,hizume_code,21,7616,75.23,10.32,70.81,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+pace_shisu_juni,uma_deokure_ritsu,pace_shisu_juni,13,2841,77.45,12.23,70.8,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+kyusha_hyoka_code,kyori_tekisei,kyusha_hyoka_code,8,9940,75.24,6.44,70.78,False
COURSE_27_左回り急坂U字_芝,hizume_code+joshodo_code,hizume_code,joshodo_code,9,8238,74.08,5.1,70.75,False
COURSE_27_左回り急坂U字_芝,pace_yoso+class_code,pace_yoso,class_code,20,8118,74.71,9.09,70.73,False
COURSE_27_左回り急坂U字_芝,joken_class_code+kyusha_shisu,joken_class_code,kyusha_shisu,6,837,78.65,9.91,70.72,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+uma_start_shisu,omo_tekisei_code,uma_start_shisu,26,7514,75.01,11.16,70.72,False
COURSE_27_左回り急坂U字_芝,rotation+tenkai_kigo_code,rotation,tenkai_kigo_code,23,6224,74.57,9.49,70.7,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+tenkai_kigo_code,manken_shirushi,tenkai_kigo_code,25,5284,74.98,10.97,70.68,False
COURSE_27_左回り急坂U字_芝,rotation+joshodo_code,rotation,joshodo_code,17,7875,76.26,11.8,70.65,False
COURSE_27_左回り急坂U字_芝,rotation+ichi_shisu_juni,rotation,ichi_shisu_juni,7,874,78.77,10.99,70.63,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+manken_shisu,kyori_tekisei,manken_shisu,22,3010,74.53,9.46,70.58,False
COURSE_27_左回り急坂U字_芝,kyusha_hyoka_code+tenkai_kigo_code,kyusha_hyoka_code,tenkai_kigo_code,10,10045,75.68,8.22,70.58,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+rotation,omo_tekisei_code,rotation,25,6863,74.25,9.41,70.56,False
COURSE_27_左回り急坂U字_芝,rotation+umakigo_code,rotation,umakigo_code,17,7486,76.41,12.36,70.54,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+manken_shisu,omo_tekisei_code,manken_shisu,35,4279,74.51,12.3,70.43,False
COURSE_27_左回り急坂U字_芝,pace_yoso+kyusha_hyoka_code,pace_yoso,kyusha_hyoka_code,6,10045,76.77,8.01,70.36,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+rotation,uma_deokure_ritsu,rotation,12,2577,77.82,13.22,70.35,False
COURSE_27_左回り急坂U字_芝,hizume_code+pace_shisu_juni,hizume_code,pace_shisu_juni,29,3935,75.0,12.9,70.3,False
COURSE_27_左回り急坂U字_芝,hizume_code+kyusha_hyoka_code,hizume_code,kyusha_hyoka_code,15,8189,74.83,9.0,70.28,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+manken_shisu,uma_deokure_ritsu,manken_shisu,3,314,71.55,1.15,70.25,False
COURSE_27_左回り急坂U字_芝,rotation+kyusha_hyoka_code,rotation,kyusha_hyoka_code,20,7215,75.36,12.04,70.08,False
COURSE_27_左回り急坂U字_芝,hizume_code+umakigo_code,hizume_code,umakigo_code,9,7832,74.26,6.41,70.07,False
COURSE_27_左回り急坂U字_芝,rotation+kijun_ninkijun_tansho,rotation,kijun_ninkijun_tansho,15,1931,76.15,12.03,70.07,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+joken_class_code,omo_tekisei_code,joken_class_code,13,8826,72.47,4.44,70.06,False
COURSE_27_左回り急坂U字_芝,pace_yoso+kyori_tekisei,pace_yoso,kyori_tekisei,11,10059,73.2,5.3,70.06,False
COURSE_27_左回り急坂U字_芝,pace_yoso+ichi_shisu_juni,pace_yoso,ichi_shisu_juni,29,8983,72.69,7.45,69.98,False
COURSE_27_左回り急坂U字_芝,hizume_code+omo_tekisei_code,hizume_code,omo_tekisei_code,18,8252,73.1,6.84,69.94,False
COURSE_27_左回り急坂U字_芝,agari_shisu_juni+joshodo_code,agari_shisu_juni,joshodo_code,23,9212,73.98,9.91,69.93,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+pace_shisu_juni,omo_tekisei_code,pace_shisu_juni,31,7950,73.48,10.15,69.91,False
COURSE_27_左回り急坂U字_芝,manken_shisu+umakigo_code,manken_shisu,umakigo_code,39,8001,73.27,10.74,69.9,False
COURSE_27_左回り急坂U字_芝,idm+umakigo_code,idm,umakigo_code,28,4458,73.96,11.1,69.85,False
COURSE_27_左回り急坂U字_芝,rotation+uma_start_shisu,rotation,uma_start_shisu,15,2887,74.93,10.08,69.83,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+kishu_minarai_code,omo_tekisei_code,kishu_minarai_code,5,958,78.24,9.64,69.79,False
COURSE_27_左回り急坂U字_芝,hizume_code+joken_class_code,hizume_code,joken_class_code,25,7433,73.8,10.31,69.76,False
COURSE_27_左回り急坂U字_芝,pace_yoso+ls_shisu_juni,pace_yoso,ls_shisu_juni,19,9945,75.04,11.76,69.76,False
COURSE_27_左回り急坂U字_芝,joken_class_code+class_code,joken_class_code,class_code,13,8279,73.25,6.42,69.76,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+joshodo_code,kyori_tekisei,joshodo_code,7,9959,72.06,3.13,69.74,False
COURSE_27_左回り急坂U字_芝,kyusha_hyoka_code+kyakushitsu,kyusha_hyoka_code,kyakushitsu,10,10043,74.76,8.13,69.72,False
COURSE_27_左回り急坂U字_芝,pace_yoso+hizume_code,pace_yoso,hizume_code,19,8204,73.68,8.87,69.7,False
COURSE_27_左回り急坂U字_芝,gekiso_juni+uma_start_shisu,gekiso_juni,uma_start_shisu,14,2838,74.96,10.08,69.68,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+joken_class_code,uma_deokure_ritsu,joken_class_code,15,4781,75.31,11.13,69.68,False
COURSE_27_左回り急坂U字_芝,uma_start_shisu+pace_shisu_juni,uma_start_shisu,pace_shisu_juni,14,2874,76.48,13.05,69.65,False
COURSE_27_左回り急坂U字_芝,gekiso_juni+kyakushitsu,gekiso_juni,kyakushitsu,44,7633,73.07,11.6,69.64,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+ichi_shisu_juni,manken_shirushi,ichi_shisu_juni,8,1250,75.0,7.74,69.64,False
COURSE_27_左回り急坂U字_芝,class_code+tenkai_kigo_code,class_code,tenkai_kigo_code,22,7154,73.58,9.45,69.63,False
COURSE_27_左回り急坂U字_芝,hizume_code+ls_shisu_juni,hizume_code,ls_shisu_juni,23,6848,73.5,9.58,69.58,False
COURSE_27_左回り急坂U字_芝,manken_shisu+joshodo_code,manken_shisu,joshodo_code,35,7109,72.91,10.15,69.55,False
COURSE_27_左回り急坂U字_芝,nyukyu_nannichimae+umakigo_code,nyukyu_nannichimae,umakigo_code,21,4698,73.03,8.3,69.48,False
COURSE_27_左回り急坂U字_芝,nyukyu_nannichimae+kyakushitsu,nyukyu_nannichimae,kyakushitsu,12,1565,77.64,14.47,69.45,False
COURSE_27_左回り急坂U字_芝,pace_yoso+gekiso_juni,pace_yoso,gekiso_juni,36,9479,72.84,10.52,69.41,False
COURSE_27_左回り急坂U字_芝,kyusha_hyoka_code+ichi_shisu_juni,kyusha_hyoka_code,ichi_shisu_juni,28,9634,73.91,12.19,69.4,False
COURSE_27_左回り急坂U字_芝,joken_class_code+ten_shisu_juni,joken_class_code,ten_shisu_juni,35,7512,73.49,12.4,69.38,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+agari_shisu_juni,kyori_tekisei,agari_shisu_juni,37,8056,72.51,9.73,69.37,False
COURSE_27_左回り急坂U字_芝,joken_class_code+kishu_minarai_code,joken_class_code,kishu_minarai_code,5,1149,73.68,4.93,69.36,False
COURSE_27_左回り急坂U字_芝,manken_shisu+tenkai_kigo_code,manken_shisu,tenkai_kigo_code,22,3142,73.56,10.12,69.33,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+nyukyu_nannichimae,kyori_tekisei,nyukyu_nannichimae,11,1749,75.19,10.02,69.27,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+ichi_shisu_juni,kyori_tekisei,ichi_shisu_juni,34,8305,72.6,10.0,69.24,False
COURSE_27_左回り急坂U字_芝,pace_yoso+idm,pace_yoso,idm,17,2459,73.8,9.61,69.23,False
COURSE_27_左回り急坂U字_芝,kyusha_hyoka_code+gekiso_juni,kyusha_hyoka_code,gekiso_juni,25,9463,74.39,13.19,69.22,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+ls_shisu_juni,omo_tekisei_code,ls_shisu_juni,15,8379,74.23,9.92,69.21,False
COURSE_27_左回り急坂U字_芝,ichi_shisu+joshodo_code,ichi_shisu,joshodo_code,11,2515,73.94,8.02,69.2,False
COURSE_27_左回り急坂U字_芝,class_code+agari_shisu_juni,class_code,agari_shisu_juni,25,3996,72.98,9.71,69.18,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+umakigo_code,kyori_tekisei,umakigo_code,8,9944,72.16,4.31,69.17,False
COURSE_27_左回り急坂U字_芝,gekiso_juni+joshodo_code,gekiso_juni,joshodo_code,19,8767,73.92,10.59,69.16,False
COURSE_27_左回り急坂U字_芝,class_code+kishu_minarai_code,class_code,kishu_minarai_code,4,655,75.18,6.17,69.13,False
COURSE_27_左回り急坂U字_芝,uma_deokure_ritsu+tenkai_kigo_code,uma_deokure_ritsu,tenkai_kigo_code,19,5173,74.54,12.1,69.1,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+ten_shisu_juni,kyori_tekisei,ten_shisu_juni,39,8352,72.87,12.07,69.08,False
COURSE_27_左回り急坂U字_芝,agari_shisu_juni+umakigo_code,agari_shisu_juni,umakigo_code,18,9472,72.84,8.15,69.08,False
COURSE_27_左回り急坂U字_芝,ichi_shisu_juni+kyakushitsu,ichi_shisu_juni,kyakushitsu,34,8842,72.35,9.79,69.06,False
COURSE_27_左回り急坂U字_芝,joken_class_code+tenkai_kigo_code,joken_class_code,tenkai_kigo_code,19,9877,73.05,9.02,68.99,False
COURSE_27_左回り急坂U字_芝,class_code+ichi_shisu_juni,class_code,ichi_shisu_juni,24,3767,73.24,10.67,68.98,False
COURSE_27_左回り急坂U字_芝,agari_shisu_juni+shiba_tekisei_code,agari_shisu_juni,shiba_tekisei_code,27,7034,72.31,8.85,68.97,False
COURSE_27_左回り急坂U字_芝,joken_class_code+manken_shisu,joken_class_code,manken_shisu,28,3165,74.2,14.18,68.94,False
COURSE_27_左回り急坂U字_芝,hizume_code+ten_shisu_juni,hizume_code,ten_shisu_juni,30,4013,74.96,16.85,68.93,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+gekiso_juni,omo_tekisei_code,gekiso_juni,31,7968,72.03,8.89,68.9,False
