segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り急坂U字_芝,agari_shisu_juni+joshodo_code+kijun_ninkijun_tansho,agari_shisu_juni,joshodo_code,kijun_ninkijun_tansho,3,380,87.86,4.06,83.26,True
COURSE_27_左回り急坂U字_芝,agari_shisu_juni+uma_start_shisu_decile+kyakushitsu,agari_shisu_juni,uma_start_shisu_decile,kyakushitsu,6,629,87.15,7.65,81.03,True
COURSE_27_左回り急坂U字_芝,agari_shisu_juni+kijun_ninkijun_tansho+tenkai_kigo_code,agari_shisu_juni,kijun_ninkijun_tansho,tenkai_kigo_code,7,937,84.0,5.49,79.94,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+kyusha_hyoka_code+agari_shisu_juni,manken_shirushi,kyusha_hyoka_code,agari_shisu_juni,3,341,87.39,6.78,79.72,False
COURSE_27_左回り急坂U字_芝,pace_yoso+bataiju+tenkai_kigo_code,pace_yoso,bataiju,tenkai_kigo_code,3,313,81.06,2.65,78.05,False
COURSE_27_左回り急坂U字_芝,joken_class_code+uma_start_shisu_decile+gekiso_juni,joken_class_code,uma_start_shisu_decile,gekiso_juni,4,428,91.18,13.41,78.04,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+omo_tekisei_code+class_code,manken_shirushi,omo_tekisei_code,class_code,3,318,79.47,1.87,77.36,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+uma_start_shisu_decile+ichi_shisu_juni,kyori_tekisei,uma_start_shisu_decile,ichi_shisu_juni,7,1022,84.36,9.87,77.04,False
COURSE_27_左回り急坂U字_芝,joken_class_code+uma_start_shisu_decile+ichi_shisu_juni,joken_class_code,uma_start_shisu_decile,ichi_shisu_juni,9,988,81.1,6.37,76.94,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+omo_tekisei_code+joken_class_code,manken_shirushi,omo_tekisei_code,joken_class_code,24,2885,81.0,11.19,76.52,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+class_code+ichi_shisu_juni,kyori_tekisei,class_code,ichi_shisu_juni,6,642,80.48,5.23,76.29,False
COURSE_27_左回り急坂U字_芝,manken_shisu_decile+uma_start_shisu_decile+kyakushitsu,manken_shisu_decile,uma_start_shisu_decile,kyakushitsu,13,1805,80.6,8.41,76.03,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+class_code+tenkai_kigo_code,manken_shirushi,class_code,tenkai_kigo_code,5,527,81.31,6.8,75.35,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+omo_tekisei_code+kyakushitsu,manken_shirushi,omo_tekisei_code,kyakushitsu,22,2548,80.58,12.79,75.24,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+uma_start_shisu_decile+gekiso_juni,kyori_tekisei,uma_start_shisu_decile,gekiso_juni,8,1145,82.12,10.04,75.17,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+kyusha_hyoka_code+joshodo_code,manken_shirushi,kyusha_hyoka_code,joshodo_code,16,5253,79.97,9.8,75.17,False
COURSE_27_左回り急坂U字_芝,uma_start_shisu_decile+kijun_ninkijun_tansho+kyakushitsu,uma_start_shisu_decile,kijun_ninkijun_tansho,kyakushitsu,10,1199,81.84,10.85,75.11,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+agari_shisu_juni+tenkai_kigo_code,manken_shirushi,agari_shisu_juni,tenkai_kigo_code,5,716,82.4,8.42,75.02,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+joken_class_code+tenkai_kigo_code,manken_shirushi,joken_class_code,tenkai_kigo_code,13,1579,80.57,10.44,74.89,False
COURSE_27_左回り急坂U字_芝,kyori_tekisei+agari_shisu_juni+uma_start_shisu_decile,kyori_tekisei,agari_shisu_juni,uma_start_shisu_decile,8,977,81.43,9.49,74.85,False
COURSE_27_左回り急坂U字_芝,manken_shirushi+omo_tekisei_code+uma_start_shisu_decile,manken_shirushi,omo_tekisei_code,uma_start_shisu_decile,9,1096,82.94,12.51,74.77,False
COURSE_27_左回り急坂U字_芝,ichi_shisu_juni+joshodo_code+bataiju_zogen,ichi_shisu_juni,joshodo_code,bataiju_zogen,5,520,86.53,13.55,74.65,False
COURSE_27_左回り急坂U字_芝,omo_tekisei_code+joken_class_code+gekiso_juni,omo_tekisei_code,joken_class_code,gekiso_juni,28,3398,79.21,12.4,74.62,False
