factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,3,8251,74.52,0.24,74.25,False
pace_yoso,ペース予想,code,3,8251,74.72,0.66,73.97,False
uma_deokure_bin,馬出遅率ビン,code,4,7014,78.03,5.6,72.55,False
manken_shirushi,万券印,code,8,5243,76.69,5.99,72.54,False
kishu_minarai_code,騎手見習,code,5,8179,75.71,3.73,72.45,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,7048,76.52,6.15,72.26,False
bataiju_zogen,馬体重増減,numeric,12,6575,75.55,5.85,72.24,False
rotation_bin,ローテーションビン,code,7,6972,75.77,4.96,72.1,False
manken_shisu_decile,万券指数10分位,code,10,8158,76.5,7.64,71.76,False
omo_tekisei_code,重適性,code,3,6916,78.6,6.08,71.72,False
hizume_code,蹄コード,code,9,6530,76.56,7.74,71.5,False
kyori_tekisei,距離適性,code,4,8010,75.66,4.24,71.5,False
bataiju,馬体重,numeric,38,6696,74.81,10.54,71.46,False
kyakushitsu,脚質,code,5,8251,73.6,3.89,70.19,False
ls_shisu_juni,LS指数順位,numeric,8,8192,73.76,5.77,69.77,False
ichi_shisu_juni,位置指数順位,numeric,16,8251,73.06,9.1,68.6,False
joshodo_code,上昇度,code,3,8040,76.97,8.0,67.91,False
pace_shisu_juni,ペース指数順位,numeric,16,8251,71.45,8.62,67.23,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,8251,71.55,7.68,66.79,False
joho_shisu_decile,情報指数10分位,code,6,8251,74.09,9.28,66.66,False
sogo_shisu_decile,総合指数10分位,code,7,8140,73.85,10.02,66.43,False
idm_decile,IDM指数10分位,code,6,8120,74.33,10.01,66.33,False
gekiso_juni,激走順位,numeric,16,8251,70.48,8.49,66.32,False
tenkai_kigo_code,展開記号,code,5,8251,75.24,10.53,66.01,False
agari_shisu_juni,上がり指数順位,numeric,16,8251,70.23,9.12,65.76,False
ten_shisu_juni,テン指数順位,numeric,16,8251,70.57,10.38,65.49,False
kishu_shisu_decile,騎手指数10分位,code,10,8251,69.64,9.23,63.92,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,8101,70.88,14.96,63.04,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,20,3686,68.69,13.04,62.98,False
kyusha_hyoka_code,厩舎評価,code,3,8186,72.72,8.62,62.97,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,8251,68.96,9.78,62.9,False
chokyo_shisu_decile,調教指数10分位,code,10,8232,67.39,12.11,59.88,False
kyusha_shisu_decile,厩舎指数10分位,code,10,8251,67.88,13.92,59.26,False
ninki_shisu_decile,人気指数10分位,code,10,8251,63.66,19.71,51.44,False
class_code,クラスコード,code,4,6957,67.92,17.4,50.87,False
