factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
class_code,クラスコード,code,3,5620,74.04,1.26,72.61,False
kyori_kubun,距離区分,code,4,5932,73.43,1.35,72.1,False
bataiju,馬体重,numeric,26,3941,76.06,11.91,71.48,False
ls_shisu_juni,LS指数順位,numeric,7,5808,74.38,4.17,71.29,False
kyusha_hyoka_code,厩舎評価,code,4,5932,74.09,3.17,70.98,False
tenkai_kigo_code,展開記号,code,5,5932,73.65,3.2,70.84,False
agari_shisu_juni,上がり指数順位,numeric,16,5795,74.23,8.31,70.16,False
bataiju_zogen,馬体重増減,numeric,13,5492,73.33,5.99,70.07,False
uma_deokure_bin,馬出遅率ビン,code,5,5927,75.95,6.79,69.99,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,16,5878,80.08,20.64,69.97,False
rotation_bin,ローテーションビン,code,7,5834,73.24,4.62,69.82,False
hizume_code,蹄コード,code,10,5638,72.51,5.13,69.33,False
manken_shirushi,万券印,code,8,3556,72.26,4.76,68.97,False
manken_shisu_decile,万券指数10分位,code,10,5906,72.12,5.56,68.68,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,5932,75.13,11.2,68.19,False
omo_tekisei_code,重適性,code,3,5919,71.89,3.48,67.95,False
kyusha_shisu_decile,厩舎指数10分位,code,10,5932,70.74,5.43,67.38,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,5872,71.71,6.25,67.37,False
kishu_shisu_decile,騎手指数10分位,code,10,5932,72.84,8.87,67.34,False
joho_shisu_decile,情報指数10分位,code,6,5932,72.82,6.93,67.27,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,5932,73.6,10.35,67.18,False
ten_shisu_juni,テン指数順位,numeric,16,5764,71.96,10.14,66.99,False
pace_shisu_juni,ペース指数順位,numeric,16,5786,71.21,8.9,66.85,False
gekiso_juni,激走順位,numeric,16,5793,72.02,11.18,66.54,False
ninki_shisu_decile,人気指数10分位,code,10,5932,70.07,6.53,66.02,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,13,1563,73.57,14.54,65.67,False
kyakushitsu,脚質,code,4,5932,72.94,7.42,65.66,False
chokyo_shisu_decile,調教指数10分位,code,10,5909,70.15,7.54,65.48,False
ichi_shisu_juni,位置指数順位,numeric,16,5777,70.84,11.0,65.45,False
sogo_shisu_decile,総合指数10分位,code,7,5864,72.55,9.62,65.42,False
umakigo_code,馬記号,code,3,5916,69.64,4.03,65.09,False
idm_decile,IDM指数10分位,code,6,5803,70.61,10.11,62.52,False
kyori_tekisei,距離適性,code,4,5778,69.63,7.33,62.45,False
kishu_minarai_code,騎手見習,code,4,5775,68.92,7.36,61.71,False
kyori_tekisei_2,距離適性2,code,3,936,69.91,8.66,60.1,False
