segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_特殊A_芝,rotation+shiba_tekisei_code+uma_start_shisu+uma_deokure_ritsu,rotation,shiba_tekisei_code,uma_start_shisu,uma_deokure_ritsu,3,329,93.77,6.49,86.42,True
COURSE_27_特殊A_芝,rotation+shiba_tekisei_code+kyori_tekisei+kyakushitsu,rotation,shiba_tekisei_code,kyori_tekisei,kyakushitsu,4,570,87.47,7.85,79.78,False
COURSE_27_特殊A_芝,kyusha_hyoka_code+rotation+shiba_tekisei_code+uma_start_shisu,kyusha_hyoka_code,rotation,shiba_tekisei_code,uma_start_shisu,3,368,79.79,0.96,78.71,False
COURSE_27_特殊A_芝,rotation+shiba_tekisei_code+kyori_tekisei+uma_start_shisu,rotation,shiba_tekisei_code,kyori_tekisei,uma_start_shisu,3,342,89.43,9.62,78.55,False
COURSE_27_特殊A_芝,manken_shirushi+joken_class_code+shiba_tekisei_code+kyori_tekisei,manken_shirushi,joken_class_code,shiba_tekisei_code,kyori_tekisei,4,465,82.97,4.54,78.52,False
COURSE_27_特殊A_芝,pace_yoso+joken_class_code+uma_start_shisu+uma_deokure_ritsu,pace_yoso,joken_class_code,uma_start_shisu,uma_deokure_ritsu,5,944,83.0,5.77,77.94,False
COURSE_27_特殊A_芝,joken_class_code+kyusha_hyoka_code+uma_start_shisu+uma_deokure_ritsu,joken_class_code,kyusha_hyoka_code,uma_start_shisu,uma_deokure_ritsu,3,1045,78.81,1.18,77.48,False
COURSE_27_特殊A_芝,pace_yoso+joken_class_code+kyakushitsu+uma_start_shisu,pace_yoso,joken_class_code,kyakushitsu,uma_start_shisu,3,420,83.06,5.86,76.43,False
COURSE_27_特殊A_芝,joken_class_code+rotation+shiba_tekisei_code+kyori_tekisei,joken_class_code,rotation,shiba_tekisei_code,kyori_tekisei,6,931,82.68,8.84,75.61,False
COURSE_27_特殊A_芝,joken_class_code+shiba_tekisei_code+kyori_tekisei+kijun_ninkijun_tansho,joken_class_code,shiba_tekisei_code,kyori_tekisei,kijun_ninkijun_tansho,7,752,83.56,10.93,75.47,False
COURSE_27_特殊A_芝,shiba_tekisei_code+kyori_tekisei+kijun_ninkijun_tansho+uma_deokure_ritsu,shiba_tekisei_code,kyori_tekisei,kijun_ninkijun_tansho,uma_deokure_ritsu,3,368,84.67,8.25,75.34,False
COURSE_27_特殊A_芝,shiba_tekisei_code+kyori_tekisei+kyakushitsu+kijun_ninkijun_tansho,shiba_tekisei_code,kyori_tekisei,kyakushitsu,kijun_ninkijun_tansho,4,464,83.32,8.26,75.22,False
COURSE_27_特殊A_芝,pace_yoso+shiba_tekisei_code+uma_start_shisu+uma_deokure_ritsu,pace_yoso,shiba_tekisei_code,uma_start_shisu,uma_deokure_ritsu,5,1028,83.41,9.35,75.21,False
COURSE_27_特殊A_芝,manken_shirushi+joken_class_code+kyusha_hyoka_code+shiba_tekisei_code,manken_shirushi,joken_class_code,kyusha_hyoka_code,shiba_tekisei_code,7,874,78.62,4.79,75.07,False
COURSE_27_特殊A_芝,shiba_tekisei_code+kyori_tekisei+kyakushitsu+ichi_shisu_juni,shiba_tekisei_code,kyori_tekisei,kyakushitsu,ichi_shisu_juni,6,676,82.45,9.76,74.64,False
COURSE_27_特殊A_芝,kyusha_hyoka_code+shiba_tekisei_code+uma_start_shisu+uma_deokure_ritsu,kyusha_hyoka_code,shiba_tekisei_code,uma_start_shisu,uma_deokure_ritsu,3,1123,77.68,3.3,73.94,False
COURSE_27_特殊A_芝,manken_shirushi+kyusha_hyoka_code+shiba_tekisei_code+uma_deokure_ritsu,manken_shirushi,kyusha_hyoka_code,shiba_tekisei_code,uma_deokure_ritsu,3,334,77.46,3.13,73.91,False
COURSE_27_特殊A_芝,pace_yoso+joken_class_code+kyori_tekisei+uma_start_shisu,pace_yoso,joken_class_code,kyori_tekisei,uma_start_shisu,8,1124,77.61,5.76,73.62,False
COURSE_27_特殊A_芝,pace_yoso+shiba_tekisei_code+kyori_tekisei+kijun_ninkijun_tansho,pace_yoso,shiba_tekisei_code,kyori_tekisei,kijun_ninkijun_tansho,10,1211,84.12,17.06,73.55,False
