segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_特殊A_芝,pace_shisu_juni+ninki_shisu_decile,pace_shisu_juni,ninki_shisu_decile,5,736,88.83,4.76,84.66,True
COURSE_27_特殊A_芝,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,3,333,89.38,5.86,82.74,True
COURSE_27_特殊A_芝,pace_shisu_juni+kishu_shisu_decile,pace_shisu_juni,kishu_shisu_decile,4,537,88.17,6.84,81.47,True
COURSE_27_特殊A_芝,kishu_kitai_sanchakunai_ritsu+kishu_kitai_rentai_decile,kishu_kitai_sanchakunai_ritsu,kishu_kitai_rentai_decile,4,436,85.14,5.44,79.81,False
COURSE_27_特殊A_芝,ten_shisu_juni+class_code,ten_shisu_juni,class_code,4,409,84.14,4.91,79.33,False
COURSE_27_特殊A_芝,pace_shisu_juni+kishu_kitai_rentai_decile,pace_shisu_juni,kishu_kitai_rentai_decile,6,754,86.13,9.31,78.68,False
COURSE_27_特殊A_芝,manken_shirushi+kyusha_shisu_decile,manken_shirushi,kyusha_shisu_decile,5,551,80.94,2.61,78.66,False
COURSE_27_特殊A_芝,agari_shisu_juni+kijun_ninkijun_tansho,agari_shisu_juni,kijun_ninkijun_tansho,3,411,86.25,6.87,78.48,False
COURSE_27_特殊A_芝,kijun_ninkijun_tansho+gekiso_juni,kijun_ninkijun_tansho,gekiso_juni,5,630,84.75,8.15,77.6,False
COURSE_27_特殊A_芝,agari_shisu_juni+sogo_shisu_decile,agari_shisu_juni,sogo_shisu_decile,5,593,80.22,3.94,76.76,False
COURSE_27_特殊A_芝,kishu_kitai_sanchakunai_ritsu+kishu_kitai_tansho_decile,kishu_kitai_sanchakunai_ritsu,kishu_kitai_tansho_decile,3,339,82.89,5.44,76.73,False
COURSE_27_特殊A_芝,agari_shisu_juni+kishu_shisu_decile,agari_shisu_juni,kishu_shisu_decile,6,824,82.18,6.88,76.67,False
COURSE_27_特殊A_芝,agari_shisu_juni+idm_decile,agari_shisu_juni,idm_decile,5,559,81.34,6.53,75.62,False
COURSE_27_特殊A_芝,manken_shirushi+joken_class_code,manken_shirushi,joken_class_code,16,3024,77.47,5.12,74.96,False
COURSE_27_特殊A_芝,pace_shisu_juni+chokyo_shisu_decile,pace_shisu_juni,chokyo_shisu_decile,7,886,81.83,9.52,74.78,False
COURSE_27_特殊A_芝,manken_shirushi+shiba_tekisei_code,manken_shirushi,shiba_tekisei_code,12,2725,77.74,5.77,74.48,False
COURSE_27_特殊A_芝,manken_shirushi+kishu_minarai_code,manken_shirushi,kishu_minarai_code,8,4205,77.34,4.64,74.13,False
COURSE_27_特殊A_芝,manken_shirushi+umakigo_code,manken_shirushi,umakigo_code,8,4247,76.82,4.1,73.97,False
COURSE_27_特殊A_芝,manken_shirushi+class_code,manken_shirushi,class_code,12,1305,79.04,9.05,73.92,False
COURSE_27_特殊A_芝,manken_shirushi+tenkai_kigo_code,manken_shirushi,tenkai_kigo_code,17,2950,77.52,7.71,73.85,False
COURSE_27_特殊A_芝,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,16,3690,77.47,7.45,73.83,False
COURSE_27_特殊A_芝,manken_shirushi+uma_start_shisu_decile,manken_shirushi,uma_start_shisu_decile,8,1128,78.94,7.41,73.8,False
COURSE_27_特殊A_芝,ten_shisu_juni+kyusha_shisu_decile,ten_shisu_juni,kyusha_shisu_decile,4,470,83.44,9.89,73.75,False
COURSE_27_特殊A_芝,manken_shirushi+omo_tekisei_code,manken_shirushi,omo_tekisei_code,16,3510,77.38,7.69,73.61,False
COURSE_27_特殊A_芝,agari_shisu_juni+rotation_bin,agari_shisu_juni,rotation_bin,11,1308,78.9,9.22,73.45,False
COURSE_27_特殊A_芝,pace_yoso+umakigo_code,pace_yoso,umakigo_code,3,6533,74.71,1.17,73.39,False
COURSE_27_特殊A_芝,manken_shirushi+ichi_shisu_juni,manken_shirushi,ichi_shisu_juni,8,1014,79.44,8.92,73.26,False
COURSE_27_特殊A_芝,manken_shirushi+pace_yoso,manken_shirushi,pace_yoso,16,3911,76.72,7.09,73.25,False
COURSE_27_特殊A_芝,joken_class_code+umakigo_code,joken_class_code,umakigo_code,5,6533,74.05,1.09,73.1,False
COURSE_27_特殊A_芝,pace_yoso+omo_tekisei_code,pace_yoso,omo_tekisei_code,7,5516,75.33,3.07,73.06,False
