factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
hizume_code,蹄コード,code,4,762,80.17,11.59,68.81,False
bataiju_zogen,馬体重増減,numeric,5,731,72.25,4.72,68.12,False
kyakushitsu,脚質,code,4,1219,71.92,5.19,66.83,False
omo_tekisei_code,重適性,code,3,1219,70.12,4.09,65.49,False
chokyo_shisu_decile,調教指数10分位,code,8,1080,72.51,11.21,64.75,False
manken_shisu_decile,万券指数10分位,code,8,1091,72.4,11.08,64.71,False
ninki_shisu_decile,人気指数10分位,code,8,1149,77.39,18.75,64.4,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,7,1033,74.28,13.54,64.25,False
sogo_shisu_decile,総合指数10分位,code,5,1159,73.15,10.71,63.76,False
uma_deokure_bin,馬出遅率ビン,code,5,1219,72.08,9.64,63.63,False
idm_decile,IDM指数10分位,code,4,1103,71.29,8.33,63.12,False
rotation_bin,ローテーションビン,code,4,1025,68.51,6.52,62.12,False
kyusha_shisu_decile,厩舎指数10分位,code,8,1089,75.1,18.92,61.98,False
kyori_tekisei,距離適性,code,3,1138,71.17,8.5,61.54,False
uma_start_shisu_decile,馬スタート指数10分位,code,6,1089,71.37,13.58,60.51,False
joho_shisu_decile,情報指数10分位,code,6,1219,71.65,14.59,59.98,False
tenkai_kigo_code,展開記号,code,4,1127,73.94,15.75,58.51,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,1122,70.39,17.47,58.28,False
kishu_shisu_decile,騎手指数10分位,code,6,903,72.37,20.06,56.32,False
ls_shisu_juni,LS指数順位,numeric,3,845,67.39,14.42,51.08,False
