segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
GLOBAL_OP重賞,keibajo_code+uma_deokure_ritsu+ten_shisu_juni,keibajo_code,uma_deokure_ritsu,ten_shisu_juni,9,1077,87.02,15.17,77.11,False
GLOBAL_OP重賞,class_code+uma_deokure_ritsu+ten_shisu_juni,class_code,uma_deokure_ritsu,ten_shisu_juni,6,751,87.71,14.57,76.05,False
GLOBAL_OP重賞,kyori_tekisei_2+uma_deokure_ritsu+ten_shisu_juni,kyori_tekisei_2,uma_deokure_ritsu,ten_shisu_juni,6,774,81.1,8.79,74.07,False
GLOBAL_OP重賞,kishu_shisu+uma_start_shisu+rotation,kishu_shisu,uma_start_shisu,rotation,3,352,77.11,2.73,74.02,False
GLOBAL_OP重賞,keibajo_code+kyori_tekisei_2+uma_deokure_ritsu,keibajo_code,kyori_tekisei_2,uma_deokure_ritsu,10,1618,78.93,7.92,74.02,False
GLOBAL_OP重賞,pace_yoso+manken_shirushi+ten_shisu_juni,pace_yoso,manken_shirushi,ten_shisu_juni,62,7019,77.33,13.5,73.96,False
GLOBAL_OP重賞,omo_tekisei_code+kyusha_hyoka_code+pace_yoso,omo_tekisei_code,kyusha_hyoka_code,pace_yoso,14,22703,75.92,4.19,73.73,False
GLOBAL_OP重賞,omo_tekisei_code+kyusha_hyoka_code+kyori_kubun,omo_tekisei_code,kyusha_hyoka_code,kyori_kubun,21,23056,75.69,5.18,73.48,False
GLOBAL_OP重賞,omo_tekisei_code+kyori_kubun+nyukyu_nannichimae,omo_tekisei_code,kyori_kubun,nyukyu_nannichimae,34,4686,76.8,10.06,73.42,False
GLOBAL_OP重賞,kyusha_hyoka_code+manken_shirushi+ten_shisu_juni,kyusha_hyoka_code,manken_shirushi,ten_shisu_juni,65,7452,76.78,14.1,73.36,False
GLOBAL_OP重賞,keibajo_code+kyori_kubun+uma_deokure_ritsu,keibajo_code,kyori_kubun,uma_deokure_ritsu,23,5222,75.98,6.89,73.16,False
GLOBAL_OP重賞,kyori_tekisei+manken_shirushi+uma_deokure_ritsu,kyori_tekisei,manken_shirushi,uma_deokure_ritsu,22,3232,77.18,9.93,73.03,False
GLOBAL_OP重賞,omo_tekisei_code+kyori_kubun+manken_shirushi,omo_tekisei_code,kyori_kubun,manken_shirushi,68,12587,75.3,10.15,72.89,False
GLOBAL_OP重賞,kyusha_hyoka_code+pace_yoso+kyori_kubun,kyusha_hyoka_code,pace_yoso,kyori_kubun,16,22643,75.07,4.51,72.87,False
GLOBAL_OP重賞,omo_tekisei_code+kyusha_hyoka_code+tenkai_kigo_code,omo_tekisei_code,kyusha_hyoka_code,tenkai_kigo_code,24,22445,76.91,10.11,72.86,False
GLOBAL_OP重賞,kyusha_hyoka_code+kyori_kubun+kyori_tekisei_2,kyusha_hyoka_code,kyori_kubun,kyori_tekisei_2,14,10672,75.04,4.21,72.84,False
GLOBAL_OP重賞,pace_yoso+kyori_kubun+kyori_tekisei_2,pace_yoso,kyori_kubun,kyori_tekisei_2,13,10804,76.27,6.5,72.74,False
GLOBAL_OP重賞,kyusha_hyoka_code+pace_yoso+manken_shirushi,kyusha_hyoka_code,pace_yoso,manken_shirushi,22,12859,75.76,7.33,72.7,False
GLOBAL_OP重賞,kyusha_hyoka_code+kyori_kubun+ls_shisu_juni,kyusha_hyoka_code,kyori_kubun,ls_shisu_juni,43,21777,75.03,7.85,72.68,False
GLOBAL_OP重賞,class_code+kyori_tekisei+nyukyu_nannichimae,class_code,kyori_tekisei,nyukyu_nannichimae,4,421,79.69,7.19,72.64,False
GLOBAL_OP重賞,keibajo_code+kyori_tekisei_2+agari_shisu_juni,keibajo_code,kyori_tekisei_2,agari_shisu_juni,6,688,84.72,15.15,72.6,False
GLOBAL_OP重賞,kyusha_hyoka_code+ls_shisu_juni+tenkai_kigo_code,kyusha_hyoka_code,ls_shisu_juni,tenkai_kigo_code,47,21485,75.55,10.32,72.6,False
GLOBAL_OP重賞,kyusha_hyoka_code+kyori_tekisei+pace_yoso,kyusha_hyoka_code,kyori_tekisei,pace_yoso,15,22335,76.08,6.9,72.58,False
GLOBAL_OP重賞,class_code+omo_tekisei_code+kyusha_hyoka_code,class_code,omo_tekisei_code,kyusha_hyoka_code,35,20958,75.23,8.07,72.56,False
GLOBAL_OP重賞,pace_yoso+kyori_tekisei_2+tenkai_kigo_code,pace_yoso,kyori_tekisei_2,tenkai_kigo_code,17,10657,76.38,8.06,72.55,False
GLOBAL_OP重賞,kyori_tekisei+kyori_kubun+kyori_tekisei_2,kyori_tekisei,kyori_kubun,kyori_tekisei_2,9,10882,74.5,3.11,72.47,False
GLOBAL_OP重賞,omo_tekisei_code+kyusha_hyoka_code+kyori_tekisei,omo_tekisei_code,kyusha_hyoka_code,kyori_tekisei,23,22867,75.67,8.01,72.4,False
GLOBAL_OP重賞,omo_tekisei_code+kyori_tekisei+manken_shirushi,omo_tekisei_code,kyori_tekisei,manken_shirushi,62,12703,74.74,9.41,72.39,False
GLOBAL_OP重賞,kyori_tekisei+uma_deokure_ritsu+ls_shisu_juni,kyori_tekisei,uma_deokure_ritsu,ls_shisu_juni,21,5190,75.55,7.54,72.33,False
GLOBAL_OP重賞,class_code+kyori_tekisei+kyori_kubun,class_code,kyori_tekisei,kyori_kubun,53,19592,74.78,9.28,72.28,False
GLOBAL_OP重賞,omo_tekisei_code+uma_start_shisu+kyori_kubun,omo_tekisei_code,uma_start_shisu,kyori_kubun,67,16757,74.43,9.02,72.27,False
GLOBAL_OP重賞,kyusha_hyoka_code+keibajo_code+kyori_kubun,kyusha_hyoka_code,keibajo_code,kyori_kubun,41,22305,74.1,6.04,72.25,False
GLOBAL_OP重賞,kyori_tekisei+kyori_kubun+rotation,kyori_tekisei,kyori_kubun,rotation,70,16467,73.93,7.15,72.25,False
GLOBAL_OP重賞,kyori_tekisei+pace_yoso+rotation,kyori_tekisei,pace_yoso,rotation,45,17518,74.49,7.81,72.21,False
