segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
GLOBAL_OP重賞,kyusha_hyoka_code+manken_shirushi,kyusha_hyoka_code,manken_shirushi,16,13983,78.43,7.31,74.84,False
GLOBAL_OP重賞,kyori_tekisei+ichi_shisu,kyori_tekisei,ichi_shisu,3,321,82.24,6.63,74.74,False
GLOBAL_OP重賞,uma_deokure_ritsu+rotation,uma_deokure_ritsu,rotation,18,5405,78.55,8.43,74.66,False
GLOBAL_OP重賞,ichi_shisu+shiba_tekisei_code,ichi_shisu,shiba_tekisei_code,54,6361,76.72,8.39,74.49,False
GLOBAL_OP重賞,omo_tekisei_code+kyusha_hyoka_code,omo_tekisei_code,kyusha_hyoka_code,9,23605,77.08,4.46,74.17,False
GLOBAL_OP重賞,manken_shirushi+ten_shisu_juni,manken_shirushi,ten_shisu_juni,81,10220,76.65,11.94,74.05,False
GLOBAL_OP重賞,manken_shirushi+ichi_shisu_juni,manken_shirushi,ichi_shisu_juni,85,10580,76.65,12.59,73.97,False
GLOBAL_OP重賞,uma_start_shisu+ichi_shisu,uma_start_shisu,ichi_shisu,8,854,78.44,6.59,73.87,False
GLOBAL_OP重賞,kyusha_hyoka_code+kyori_kubun,kyusha_hyoka_code,kyori_kubun,9,23467,76.52,4.2,73.78,False
GLOBAL_OP重賞,rotation+manken_shisu,rotation,manken_shisu,5,518,83.61,11.4,73.62,False
GLOBAL_OP重賞,ichi_shisu_juni+gekiso_juni,ichi_shisu_juni,gekiso_juni,94,12411,75.85,12.05,73.41,False
GLOBAL_OP重賞,class_code+kyusha_hyoka_code,class_code,kyusha_hyoka_code,23,22615,75.95,6.63,73.24,False
GLOBAL_OP重賞,kishu_shisu+kyusha_hyoka_code,kishu_shisu,kyusha_hyoka_code,34,21437,75.92,7.99,73.23,False
GLOBAL_OP重賞,kyusha_hyoka_code+kyori_tekisei,kyusha_hyoka_code,kyori_tekisei,9,23157,75.58,3.8,73.1,False
GLOBAL_OP重賞,kyori_tekisei+rotation,kyori_tekisei,rotation,48,20183,75.28,8.04,73.0,False
GLOBAL_OP重賞,keibajo_code+idm,keibajo_code,idm,38,4964,77.19,13.25,72.98,False
GLOBAL_OP重賞,kyusha_hyoka_code+tenkai_kigo_code,kyusha_hyoka_code,tenkai_kigo_code,11,23013,76.95,6.72,72.97,False
GLOBAL_OP重賞,class_code+pace_yoso,class_code,pace_yoso,21,22657,74.9,4.67,72.91,False
GLOBAL_OP重賞,manken_shirushi+hizume_code,manken_shirushi,hizume_code,48,11747,75.7,10.06,72.86,False
GLOBAL_OP重賞,class_code+kyori_kubun,class_code,kyori_kubun,39,22718,75.35,8.11,72.8,False
GLOBAL_OP重賞,kyori_kubun+kyori_tekisei_2,kyori_kubun,kyori_tekisei_2,9,11110,75.03,3.44,72.79,False
GLOBAL_OP重賞,keibajo_code+hizume_code,keibajo_code,hizume_code,61,20861,74.54,7.13,72.75,False
GLOBAL_OP重賞,rotation+idm,rotation,idm,16,1910,78.09,10.96,72.72,False
GLOBAL_OP重賞,rotation+hizume_code,rotation,hizume_code,69,16322,74.81,8.96,72.7,False
GLOBAL_OP重賞,pace_yoso+kyori_kubun,pace_yoso,kyori_kubun,11,23396,74.68,3.38,72.68,False
GLOBAL_OP重賞,kyusha_hyoka_code+pace_yoso,kyusha_hyoka_code,pace_yoso,7,23273,75.62,3.97,72.68,False
GLOBAL_OP重賞,class_code+ls_shisu_juni,class_code,ls_shisu_juni,58,20638,74.95,8.94,72.65,False
GLOBAL_OP重賞,class_code+omo_tekisei_code,class_code,omo_tekisei_code,30,22631,74.75,5.84,72.65,False
GLOBAL_OP重賞,omo_tekisei_code+uma_start_shisu,omo_tekisei_code,uma_start_shisu,44,21841,74.53,6.39,72.64,False
GLOBAL_OP重賞,kyusha_hyoka_code+kyori_tekisei_2,kyusha_hyoka_code,kyori_tekisei_2,6,10891,74.64,2.56,72.59,False
GLOBAL_OP重賞,kyori_kubun+rotation,kyori_kubun,rotation,57,21011,74.45,7.19,72.58,False
GLOBAL_OP重賞,keibajo_code+kyori_kubun,keibajo_code,kyori_kubun,31,23743,73.51,2.66,72.57,False
GLOBAL_OP重賞,omo_tekisei_code+manken_shirushi,omo_tekisei_code,manken_shirushi,24,14244,75.0,6.22,72.51,False
GLOBAL_OP重賞,class_code+kyori_tekisei,class_code,kyori_tekisei,38,22269,75.01,7.87,72.51,False
GLOBAL_OP重賞,manken_shirushi+ls_shisu_juni,manken_shirushi,ls_shisu_juni,56,13224,75.35,10.91,72.49,False
GLOBAL_OP重賞,omo_tekisei_code+rotation,omo_tekisei_code,rotation,46,21298,74.33,6.41,72.48,False
GLOBAL_OP重賞,ichi_shisu_juni+pace_shisu_juni,ichi_shisu_juni,pace_shisu_juni,100,14881,74.41,9.9,72.47,False
GLOBAL_OP重賞,uma_start_shisu+uma_deokure_ritsu,uma_start_shisu,uma_deokure_ritsu,31,9433,75.93,9.84,72.47,False
GLOBAL_OP重賞,kyori_tekisei_2+manken_shisu,kyori_tekisei_2,manken_shisu,40,5952,75.68,10.38,72.46,False
GLOBAL_OP重賞,agari_shisu_juni+ten_shisu_juni,agari_shisu_juni,ten_shisu_juni,116,15185,74.7,12.32,72.45,False
GLOBAL_OP重賞,kyori_tekisei_2+tenkai_kigo_code,kyori_tekisei_2,tenkai_kigo_code,15,11164,75.77,6.58,72.44,False
GLOBAL_OP重賞,manken_shirushi+pace_shisu_juni,manken_shirushi,pace_shisu_juni,85,10756,75.11,12.61,72.43,False
GLOBAL_OP重賞,kyori_tekisei+keibajo_code,kyori_tekisei,keibajo_code,36,23173,74.84,7.41,72.42,False
GLOBAL_OP重賞,omo_tekisei_code+kyori_kubun,omo_tekisei_code,kyori_kubun,12,23793,73.83,2.48,72.42,False
GLOBAL_OP重賞,ten_shisu_juni+gekiso_juni,ten_shisu_juni,gekiso_juni,100,12867,74.88,12.65,72.41,False
GLOBAL_OP重賞,joho_shisu+pace_yoso,joho_shisu,pace_yoso,46,21052,74.84,8.44,72.4,False
GLOBAL_OP重賞,keibajo_code+pace_yoso,keibajo_code,pace_yoso,20,22984,73.5,2.57,72.38,False
GLOBAL_OP重賞,omo_tekisei_code+pace_yoso,omo_tekisei_code,pace_yoso,8,23216,75.6,4.67,72.37,False
GLOBAL_OP重賞,kyori_kubun+manken_shirushi,kyori_kubun,manken_shirushi,32,14284,75.01,7.79,72.31,False
GLOBAL_OP重賞,keibajo_code+rotation,keibajo_code,rotation,72,16905,74.16,8.05,72.3,False
GLOBAL_OP重賞,omo_tekisei_code+gekiso_shisu,omo_tekisei_code,gekiso_shisu,25,2639,77.26,12.8,72.24,False
GLOBAL_OP重賞,pace_yoso+uma_start_shisu,pace_yoso,uma_start_shisu,25,21705,74.61,6.07,72.23,False
GLOBAL_OP重賞,uma_deokure_ritsu+manken_shisu,uma_deokure_ritsu,manken_shisu,29,4347,75.77,9.8,72.2,False
GLOBAL_OP重賞,kyori_tekisei+manken_shisu,kyori_tekisei,manken_shisu,94,17875,74.31,10.49,72.19,False
GLOBAL_OP重賞,agari_shisu_juni+gekiso_juni,agari_shisu_juni,gekiso_juni,88,11732,74.66,11.95,72.17,False
GLOBAL_OP重賞,uma_start_shisu+kyori_tekisei_2,uma_start_shisu,kyori_tekisei_2,29,9650,75.42,8.92,72.17,False
GLOBAL_OP重賞,kyusha_hyoka_code+keibajo_code,kyusha_hyoka_code,keibajo_code,17,23250,74.57,5.07,72.16,False
GLOBAL_OP重賞,kyusha_hyoka_code+ls_shisu_juni,kyusha_hyoka_code,ls_shisu_juni,15,22659,75.45,6.55,72.13,False
GLOBAL_OP重賞,omo_tekisei_code+ichi_shisu,omo_tekisei_code,ichi_shisu,42,4604,75.54,11.31,72.12,False
GLOBAL_OP重賞,kyori_kubun+ls_shisu_juni,kyori_kubun,ls_shisu_juni,33,23139,74.05,5.79,72.08,False
GLOBAL_OP重賞,hizume_code+pace_shisu_juni,hizume_code,pace_shisu_juni,85,18189,73.89,8.49,72.08,False
GLOBAL_OP重賞,omo_tekisei_code+tenkai_kigo_code,omo_tekisei_code,tenkai_kigo_code,15,23312,74.8,5.4,72.07,False
GLOBAL_OP重賞,kyori_tekisei+manken_shirushi,kyori_tekisei,manken_shirushi,24,13483,74.32,5.66,72.06,False
GLOBAL_OP重賞,uma_start_shisu+manken_shisu,uma_start_shisu,manken_shisu,32,6187,76.06,11.58,72.05,False
GLOBAL_OP重賞,manken_shirushi+rotation,manken_shirushi,rotation,59,9010,75.31,12.82,72.04,False
GLOBAL_OP重賞,kyusha_hyoka_code+shiba_tekisei_code,kyusha_hyoka_code,shiba_tekisei_code,8,20592,76.1,5.86,72.03,False
GLOBAL_OP重賞,rotation+tenkai_kigo_code,rotation,tenkai_kigo_code,52,20441,74.63,9.61,72.02,False
GLOBAL_OP重賞,agari_shisu_juni+ichi_shisu_juni,agari_shisu_juni,ichi_shisu_juni,120,15293,74.32,13.0,72.0,False
