segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_05_ダ_マイル,manken_shirushi+kyori_tekisei+kishu_shisu,manken_shirushi,kyori_tekisei,kishu_shisu,3,328,92.56,7.3,84.31,True
COURSE_27_05_ダ_マイル,pace_yoso+manken_shirushi+pace_shisu_juni,pace_yoso,manken_shirushi,pace_shisu_juni,12,1257,88.6,12.2,81.7,True
COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,da_tekisei_code,ten_shisu_juni,pace_shisu_juni,18,2683,84.91,9.63,80.46,True
COURSE_27_05_ダ_マイル,da_tekisei_code+nyukyu_nannichimae+hizume_code,da_tekisei_code,nyukyu_nannichimae,hizume_code,3,322,88.58,8.44,79.02,False
COURSE_27_05_ダ_マイル,da_tekisei_code+idm+kyakushitsu,da_tekisei_code,idm,kyakushitsu,3,306,89.5,9.71,78.51,False
COURSE_27_05_ダ_マイル,ten_shisu_juni+pace_shisu_juni+omo_tekisei_code,ten_shisu_juni,pace_shisu_juni,omo_tekisei_code,9,1384,82.56,6.62,78.23,False
COURSE_27_05_ダ_マイル,pace_yoso+manken_shirushi+ten_shisu_juni,pace_yoso,manken_shirushi,ten_shisu_juni,14,1491,83.8,11.16,77.95,False
COURSE_27_05_ダ_マイル,joken_class_code+manken_shirushi+pace_shisu_juni,joken_class_code,manken_shirushi,pace_shisu_juni,3,319,84.99,6.33,77.82,False
COURSE_27_05_ダ_マイル,da_tekisei_code+ichi_shisu_juni+pace_shisu_juni,da_tekisei_code,ichi_shisu_juni,pace_shisu_juni,16,2255,81.88,8.69,77.62,False
COURSE_27_05_ダ_マイル,ichi_shisu_juni+ten_shisu_juni+omo_tekisei_code,ichi_shisu_juni,ten_shisu_juni,omo_tekisei_code,8,1097,83.49,8.56,77.55,False
COURSE_27_05_ダ_マイル,rotation+uma_deokure_ritsu+ten_shisu_juni,rotation,uma_deokure_ritsu,ten_shisu_juni,5,621,83.39,7.02,77.24,False
