segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_05_ダ_マイル,manken_shirushi+kyori_tekisei+kishu_shisu+joshodo_code,manken_shirushi,kyori_tekisei,kishu_shisu,joshodo_code,3,328,92.56,7.3,84.31,True
COURSE_27_05_ダ_マイル,da_tekisei_code+ichi_shisu_juni+kyakushitsu+ten_shisu_juni,da_tekisei_code,ichi_shisu_juni,kyakushitsu,ten_shisu_juni,3,426,88.97,5.55,82.69,True
COURSE_27_05_ダ_マイル,da_tekisei_code+kyakushitsu+ten_shisu_juni+pace_shisu_juni,da_tekisei_code,kyakushitsu,ten_shisu_juni,pace_shisu_juni,3,478,84.3,2.12,81.9,True
COURSE_27_05_ダ_マイル,pace_yoso+manken_shirushi+joshodo_code+pace_shisu_juni,pace_yoso,manken_shirushi,joshodo_code,pace_shisu_juni,12,1251,88.71,12.19,81.81,True
COURSE_27_05_ダ_マイル,da_tekisei_code+joshodo_code+ten_shisu_juni+pace_shisu_juni,da_tekisei_code,joshodo_code,ten_shisu_juni,pace_shisu_juni,18,2670,84.66,9.47,80.29,True
COURSE_27_05_ダ_マイル,pace_yoso+da_tekisei_code+ten_shisu_juni+pace_shisu_juni,pace_yoso,da_tekisei_code,ten_shisu_juni,pace_shisu_juni,8,1331,86.34,9.68,79.63,False
COURSE_27_05_ダ_マイル,pace_yoso+da_tekisei_code+ichi_shisu_juni+ten_shisu_juni,pace_yoso,da_tekisei_code,ichi_shisu_juni,ten_shisu_juni,8,1152,84.74,8.0,79.2,False
COURSE_27_05_ダ_マイル,pace_yoso+uma_start_shisu+joken_class_code+ten_shisu_juni,pace_yoso,uma_start_shisu,joken_class_code,ten_shisu_juni,8,869,86.34,10.47,79.09,False
COURSE_27_05_ダ_マイル,da_tekisei_code+idm+joshodo_code+kyakushitsu,da_tekisei_code,idm,joshodo_code,kyakushitsu,3,304,89.83,9.8,78.74,False
COURSE_27_05_ダ_マイル,uma_start_shisu+da_tekisei_code+kyakushitsu+ten_shisu_juni,uma_start_shisu,da_tekisei_code,kyakushitsu,ten_shisu_juni,5,652,81.11,3.37,78.16,False
COURSE_27_05_ダ_マイル,da_tekisei_code+ichi_shisu_juni+kyakushitsu+pace_shisu_juni,da_tekisei_code,ichi_shisu_juni,kyakushitsu,pace_shisu_juni,3,386,88.38,9.2,77.97,False
COURSE_27_05_ダ_マイル,pace_yoso+manken_shirushi+joshodo_code+ten_shisu_juni,pace_yoso,manken_shirushi,joshodo_code,ten_shisu_juni,14,1482,83.56,11.26,77.66,False
