factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,3988,78.11,4.96,74.68,False
nyukyu_nannichimae,入厩何日前,numeric,11,1668,81.16,12.21,73.95,False
pace_yoso,ペース予想,code,3,5960,75.05,1.79,73.02,False
joken_class_code,条件クラス,code,5,5960,74.51,2.73,72.11,False
class_code,クラスコード,code,8,4323,74.92,5.54,71.08,False
uma_deokure_ritsu,馬出遅率,numeric,7,3214,77.0,8.02,71.05,False
kyori_tekisei,距離適性,code,3,5827,73.47,2.37,70.79,False
rotation,ローテーション,numeric,12,4131,76.99,11.57,70.44,False
hizume_code,蹄コード,code,8,4474,73.29,4.73,70.01,False
manken_shisu,万券指数,numeric,27,4148,73.9,10.55,69.92,False
ten_shisu_juni,テン指数順位,numeric,13,5683,73.11,7.07,69.27,False
ichi_shisu,位置指数,numeric,5,1714,76.65,8.53,69.17,False
omo_tekisei_code,重適性,code,4,4959,76.5,7.83,68.83,False
kakutoku_shokin_ruikei,獲得賞金累計,numeric,3,1880,74.21,4.99,68.56,False
shiba_tekisei_code,芝適性,code,3,4715,74.34,5.33,68.31,False
uma_start_shisu,馬スタート指数,numeric,10,4183,71.49,6.08,67.71,False
joho_shisu,情報指数,numeric,17,3642,74.81,15.05,67.66,False
joshodo_code,上昇度,code,3,5819,72.2,4.13,67.52,False
pace_shisu_juni,ペース指数順位,numeric,13,5719,71.85,8.41,67.28,False
kyakushitsu,脚質,code,5,5959,73.24,7.05,67.06,False
agari_shisu_juni,上がり指数順位,numeric,14,5784,70.59,10.11,65.3,False
kishu_shisu,騎手指数,numeric,20,5078,70.46,11.9,65.24,False
ls_shisu_juni,LS指数順位,numeric,8,5882,72.14,10.06,65.17,False
ichi_shisu_juni,位置指数順位,numeric,13,5722,71.4,12.06,64.84,False
tenkai_kigo_code,展開記号,code,5,5960,72.72,10.31,63.68,False
ten_shisu,テン指数,numeric,6,1115,70.68,8.9,63.56,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,12,5750,68.21,10.19,62.44,False
pace_shisu,ペース指数,numeric,5,1144,71.99,11.95,61.51,False
idm,IDM指数,numeric,8,977,71.37,15.6,60.56,False
gekiso_juni,激走順位,numeric,13,5729,67.26,14.22,59.53,False
agari_shisu,上がり指数,numeric,4,1016,71.75,15.19,56.86,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,9,1541,60.8,12.85,52.4,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,8,1098,57.53,13.92,47.89,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,3,406,56.96,18.61,35.9,False
