factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,4980,76.69,4.15,73.81,False
pace_yoso,ペース予想,code,3,8097,74.05,0.85,73.09,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,6285,76.02,4.68,72.77,False
bataiju,馬体重,numeric,37,6396,74.31,10.96,70.78,False
kyakushitsu,脚質,code,5,8097,73.51,3.27,70.64,False
joshodo_code,上昇度,code,3,7919,73.04,2.33,70.4,False
ichi_shisu_juni,位置指数順位,numeric,17,8025,74.81,9.45,70.32,False
omo_tekisei_code,重適性,code,3,6255,73.42,2.75,70.31,False
bataiju_zogen,馬体重増減,numeric,13,5918,75.89,10.46,70.2,False
uma_deokure_bin,馬出遅率ビン,code,4,6242,74.98,5.11,69.97,False
rotation_bin,ローテーションビン,code,7,6199,74.36,6.3,69.69,False
manken_shisu_decile,万券指数10分位,code,10,8058,73.27,6.12,69.47,False
pace_shisu_juni,ペース指数順位,numeric,16,7913,72.46,6.96,69.05,False
kyori_tekisei,距離適性,code,4,7955,74.89,6.74,68.28,False
ls_shisu_juni,LS指数順位,numeric,8,8043,73.8,8.04,68.23,False
ten_shisu_juni,テン指数順位,numeric,17,8008,71.58,10.12,66.77,False
kyori_kubun,距離区分,code,3,8097,71.36,4.65,66.09,False
gekiso_juni,激走順位,numeric,18,8097,70.22,9.66,65.76,False
hizume_code,蹄コード,code,8,5790,71.69,9.13,65.37,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,16,8003,71.72,13.73,64.99,False
class_code,クラスコード,code,4,6197,72.19,7.61,64.73,False
joho_shisu_decile,情報指数10分位,code,6,8097,73.06,10.7,64.51,False
agari_shisu_juni,上がり指数順位,numeric,17,8001,69.66,11.8,64.05,False
tenkai_kigo_code,展開記号,code,5,8097,74.81,13.22,63.23,False
kishu_shisu_decile,騎手指数10分位,code,10,8097,67.05,12.11,59.55,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,8097,67.96,14.17,59.18,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,20,3115,65.01,14.22,58.78,False
kyusha_shisu_decile,厩舎指数10分位,code,10,8097,66.87,14.28,58.02,False
chokyo_shisu_decile,調教指数10分位,code,10,8091,66.61,15.09,57.25,False
ninki_shisu_decile,人気指数10分位,code,10,8097,65.88,14.38,56.96,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,8097,64.99,14.26,56.15,False
idm_decile,IDM指数10分位,code,8,8079,68.31,18.45,55.53,False
sogo_shisu_decile,総合指数10分位,code,8,8026,68.84,20.15,54.88,False
kishu_minarai_code,騎手見習,code,6,8097,65.74,14.8,53.9,False
kyusha_hyoka_code,厩舎評価,code,3,8041,64.62,21.96,39.77,False
