factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
uma_deokure_bin,馬出遅率ビン,code,4,6870,80.81,6.75,74.19,False
pace_yoso,ペース予想,code,3,9009,74.09,0.55,73.48,False
kishu_minarai_code,騎手見習,code,4,8960,73.82,0.53,73.3,False
kyori_kubun,距離区分,code,3,9009,74.08,0.75,73.24,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,6878,77.39,6.39,72.96,False
bataiju,馬体重,numeric,38,7303,75.53,11.51,71.87,False
manken_shirushi,万券印,code,8,5778,76.16,6.73,71.5,False
omo_tekisei_code,重適性,code,4,7028,78.72,7.46,71.41,False
kyori_tekisei,距離適性,code,4,8820,75.28,5.31,70.07,False
hizume_code,蹄コード,code,8,6360,74.84,7.31,69.77,False
ichi_shisu_juni,位置指数順位,numeric,16,9009,72.63,6.67,69.36,False
joshodo_code,上昇度,code,3,8732,72.73,3.32,68.97,False
bataiju_zogen,馬体重増減,numeric,11,6417,74.41,9.76,68.65,False
rotation_bin,ローテーションビン,code,7,6817,74.7,8.66,68.29,False
kyakushitsu,脚質,code,5,9007,72.52,6.36,66.95,False
ls_shisu_juni,LS指数順位,numeric,9,8974,73.03,9.67,66.71,False
pace_shisu_juni,ペース指数順位,numeric,16,9009,70.56,9.03,66.13,False
joho_shisu_decile,情報指数10分位,code,6,9009,72.62,8.71,65.65,False
class_code,クラスコード,code,3,6796,75.98,9.39,65.35,False
ten_shisu_juni,テン指数順位,numeric,16,9009,70.07,9.78,65.28,False
tenkai_kigo_code,展開記号,code,5,9009,73.33,9.8,64.74,False
sogo_shisu_decile,総合指数10分位,code,7,8893,73.44,13.32,63.57,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,8963,71.41,15.76,63.43,False
manken_shisu_decile,万券指数10分位,code,10,8712,70.89,12.1,63.39,False
gekiso_juni,激走順位,numeric,16,9009,68.37,10.72,63.12,False
agari_shisu_juni,上がり指数順位,numeric,16,9009,68.34,10.99,62.95,False
idm_decile,IDM指数10分位,code,6,8898,73.84,13.93,62.7,False
kyusha_shisu_decile,厩舎指数10分位,code,10,9009,68.45,9.53,62.55,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,9009,68.07,9.67,62.08,False
kishu_shisu_decile,騎手指数10分位,code,10,9009,68.33,10.24,61.99,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,9009,67.26,10.05,61.03,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,14,2854,61.44,7.08,57.73,False
kyusha_hyoka_code,厩舎評価,code,3,8999,70.51,12.56,56.29,False
chokyo_shisu_decile,調教指数10分位,code,10,9009,64.15,15.26,54.7,False
ninki_shisu_decile,人気指数10分位,code,10,9009,64.44,18.65,52.88,False
